,administrativ,akademi,allmoge,allmän,alternativ,annan,annorlunda,arkiv,artikel,autonomi,begrepp,bilda,byta,central,del,dela,delta,demokrati,diskutera,dynastisk,ekonomi,ekonomisk,epok,era,europa,europeisk,finans,finland,finländsk,finne,finsk,finska,folk,folkrepresentation,form,fred,fråga,furstendöme,förbi,fördrag,förena,föreställning,författning,förhandla,förra,försvara,förändring,gemensam,general,gensaga,geografisk,gestalt,grundlag,gräns,gränslinje,gudasaga,hertig,hertigdöme,historia,historiker,historisk,human,härskare,inre,inrikes,integritet,intern,intresse,invändning,invånare,jämförelse,jämlikhet,karelsk,karta,kejsardöme,kejsare,kombinera,koncept,konstitution,krig,kultur,kung,kynne,lag,land,landområde,liberal,lokal,makt,marskalk,medborgare,medeltid,medlem,mobilisering,modern,monark,mynt,myt,napoleon,nation,nature,nutida,nyhetstidning,offentlig,officiell,olik,område,omtvistad,paragraf,parlament,penning,period,petersburg,politik,princip,protest,provins,publicera,regel,regent,regering,regeringsform,region,representation,retorik,retorisk,rike,riksdag,risk,ryska,ryss,ryssland,rättighet,samarbete,samband,samfund,samhällelig,samhällsform,sedel,sekel,senat,skandinavien,skapa,skede,skilja,slant,social,språk,stat,statsform,statsskick,status,storfurstendöme,styre,styresman,ställning,stånd,stödja,stötta,suverän,suveränitet,svenska,sverige,swensk,system,territorium,tid,tidig,tidstrogen,tjänsteman,trakt,tsar,tvistig,universitet,utverka,valuta,vetenskap,välde,ämbetsman,århundrade,åsikt,överenskommelse
administrativ,1.0,0.21064798533916473,0.17420312762260437,0.2977643311023712,0.1275278478860855,0.15626122057437897,0.19040367007255554,0.24783030152320862,0.164408877491951,0.4910627007484436,0.23240908980369568,0.17506574094295502,0.10685183852910995,0.2194989025592804,0.14226697385311127,0.13482409715652466,0.1810300648212433,0.2899699807167053,0.21714547276496887,0.3665156066417694,0.37386587262153625,0.4722607433795929,0.21642501652240753,0.08193051069974899,0.20015782117843628,0.29951250553131104,0.3347056210041046,0.2672162652015686,0.34243014454841614,0.09091189503669739,0.18154363334178925,0.15550321340560913,0.1838962733745575,0.4050654172897339,0.1332285851240158,0.18089412152767181,0.21046747267246246,0.2859039306640625,0.11650791764259338,0.25139370560646057,0.2125251591205597,0.06933056563138962,0.38316166400909424,0.24751821160316467,0.08415663987398148,0.22079381346702576,0.2793413996696472,0.1627805083990097,0.26024743914604187,0.193865105509758,0.3733175992965698,0.14643606543540955,0.3107451796531677,0.2730063199996948,0.32119518518447876,0.12837354838848114,0.09526760131120682,0.3046911954879761,0.20025154948234558,0.23165486752986908,0.2688879370689392,0.3109143078327179,0.2793131470680237,0.21637874841690063,0.18489962816238403,0.32711926102638245,0.33478185534477234,0.20872069895267487,0.271465927362442,0.11734819412231445,0.11616861820220947,0.32823646068573,0.2873145341873169,0.2690848112106323,0.2224522829055786,0.25128254294395447,0.15776419639587402,0.19416502118110657,0.2618846595287323,0.24893221259117126,0.30064886808395386,0.11666004359722137,0.21487601101398468,0.29043886065483093,0.2435149848461151,0.288208544254303,0.2844102084636688,0.16829292476177216,0.30453673005104065,0.18813559412956238,0.27896925806999207,0.14163199067115784,0.1651231199502945,0.381324827671051,0.15462669730186462,0.2535715401172638,0.1861717700958252,0.2085925042629242,0.14499954879283905,0.15069232881069183,0.25283074378967285,0.15897755324840546,0.2853150963783264,0.2997903525829315,0.2480563372373581,0.16776728630065918,0.36596444249153137,0.24771372973918915,0.2931848168373108,0.2706485688686371,0.14057527482509613,0.18135719001293182,0.26222407817840576,0.3548939526081085,0.3019094467163086,0.18836931884288788,0.2723078429698944,0.24210652709007263,0.25758475065231323,0.28726595640182495,0.30383431911468506,0.28847166895866394,0.2540576159954071,0.2146206647157669,0.25563743710517883,0.27345702052116394,0.31342828273773193,0.2946407198905945,0.19229692220687866,0.14954416453838348,0.21220076084136963,0.30073070526123047,0.23450867831707,0.21164099872112274,0.18203133344650269,0.2832021713256836,0.4762748181819916,0.3661101758480072,0.13193108141422272,0.1607438027858734,0.3449185788631439,0.16003859043121338,0.25282028317451477,0.24951006472110748,0.19577306509017944,0.05732136219739914,0.4086723029613495,0.2268924117088318,0.2935946583747864,0.30195870995521545,0.33814266324043274,0.292799711227417,0.35166454315185547,0.21962323784828186,0.3059214949607849,0.2749405801296234,0.1642172485589981,0.16490143537521362,0.1479547917842865,0.31176888942718506,0.3252534866333008,0.050528571009635925,0.15675391256809235,0.07342726737260818,0.23924723267555237,0.2564007341861725,0.13917259871959686,0.14015750586986542,0.3060545027256012,0.34101104736328125,0.14393575489521027,0.24227479100227356,0.31889286637306213,0.27759644389152527,0.28741782903671265,0.10297957062721252,0.30229562520980835,0.1845078021287918,0.4243675172328949,0.1528100222349167,0.23339784145355225,0.18309560418128967
akademi,0.21064798533916473,1.0,0.11116059869527817,0.20645007491111755,0.10414870083332062,0.09321810305118561,0.12540501356124878,0.2657111883163452,0.08889549225568771,0.1478862464427948,0.14024627208709717,0.05368874594569206,0.045620277523994446,0.1724359393119812,0.0785592645406723,0.0680108293890953,0.15486390888690948,0.22142267227172852,0.19669684767723083,0.14846034348011017,0.20253629982471466,0.17241543531417847,0.20067733526229858,0.20457905530929565,0.15429756045341492,0.1426452249288559,0.2655777633190155,0.17600828409194946,0.2888246774673462,0.1250375360250473,0.189527690410614,0.2707797586917877,0.08878934383392334,0.23982641100883484,0.13254790008068085,0.09027906507253647,0.16543294489383698,0.06170319393277168,-0.04947899654507637,0.21467366814613342,0.09019306302070618,0.22601446509361267,0.19289475679397583,0.12387864291667938,0.16379810869693756,0.12507805228233337,0.158052459359169,0.14842799305915833,0.2227555364370346,0.17926658689975739,0.3173636794090271,0.15506292879581451,0.2413167655467987,0.056685417890548706,0.1749563366174698,0.2584134340286255,0.20126771926879883,0.16770008206367493,0.17614643275737762,0.361238956451416,0.3499986231327057,0.14106516540050507,0.29198306798934937,0.08266402781009674,0.11800935119390488,0.1493375599384308,0.23835007846355438,0.1117803305387497,0.10791389644145966,0.010195019654929638,0.11606095731258392,0.18344813585281372,0.24192266166210175,0.23103651404380798,0.20361171662807465,0.22175660729408264,0.04198583588004112,0.1578219085931778,0.20506800711154938,0.14319227635860443,0.29644033312797546,0.09563332796096802,0.22202351689338684,0.16345849633216858,0.05339037999510765,0.13640357553958893,0.15306441485881805,0.1633605808019638,0.17085470259189606,0.0786476880311966,0.20310260355472565,0.13621209561824799,0.18046756088733673,0.135917067527771,0.17452524602413177,0.21793271601200104,0.17999592423439026,0.23214955627918243,0.18033118546009064,0.3494872748851776,0.2886168658733368,0.1748110055923462,0.12997373938560486,0.1918848603963852,0.24554818868637085,0.11361376196146011,0.14924785494804382,0.14916963875293732,0.18194536864757538,0.22595350444316864,0.09356386214494705,0.11836115270853043,0.226673886179924,0.22065258026123047,0.17468008399009705,0.14553070068359375,0.15854758024215698,0.33500805497169495,0.12183238565921783,0.24316485226154327,0.286493718624115,0.2499033361673355,0.19776180386543274,0.23470790684223175,0.26033446192741394,0.2773245573043823,0.08825771510601044,0.3346562683582306,0.054272376000881195,0.146497443318367,0.1196727305650711,0.16800282895565033,0.0940236747264862,0.17366094887256622,0.08677233755588531,0.4208521246910095,0.23507143557071686,0.20530839264392853,0.1802629679441452,0.18481770157814026,0.3512493073940277,0.11875419318675995,0.16396670043468475,0.12692312896251678,0.10524772852659225,0.08816462755203247,0.1783096194267273,0.32439711689949036,0.2436625063419342,0.17605264484882355,0.2043997347354889,0.14402243494987488,0.22597068548202515,0.16607904434204102,0.2644447982311249,0.09433629363775253,0.1324043720960617,0.14334410429000854,0.1207054927945137,0.25426962971687317,0.16562241315841675,0.18509316444396973,0.0986962616443634,0.19255861639976501,0.12836861610412598,0.1486177295446396,0.1571366786956787,0.15571801364421844,0.2419615238904953,0.18012331426143646,0.00905239675194025,0.1746416836977005,0.1499798744916916,0.5032290816307068,0.18377552926540375,0.10591193288564682,0.4477677345275879,0.12394606322050095,0.1490505188703537,0.1939481943845749,0.10066515952348709,0.20690560340881348
allmoge,0.17420312762260437,0.11116059869527817,1.0000001192092896,0.2908209562301636,0.053876038640737534,0.22170375287532806,0.17623665928840637,0.20302729308605194,0.1405279040336609,0.2004925161600113,0.17905645072460175,0.1711760312318802,0.15639197826385498,0.023886336013674736,0.14443741738796234,0.1196114793419838,0.19015610218048096,0.21965768933296204,0.18319809436798096,0.23995943367481232,0.18755970895290375,0.23564650118350983,0.24151912331581116,0.09513537585735321,0.1086825430393219,0.15936361253261566,0.11359696090221405,0.21492917835712433,0.2691596448421478,0.18424563109874725,0.2532466948032379,0.30738547444343567,0.4876318573951721,0.21543337404727936,0.1240764707326889,0.12398027628660202,0.12799443304538727,0.12516431510448456,0.12780651450157166,0.17451703548431396,0.0712941437959671,0.16595731675624847,0.18673740327358246,0.09769121557474136,0.1636817753314972,0.10578883439302444,0.11334414035081863,0.15295244753360748,0.09352583438158035,0.09576525539159775,0.17450717091560364,0.18947091698646545,0.24548353254795074,0.17621412873268127,0.21268703043460846,0.3165225684642792,0.19742251932621002,0.19033293426036835,0.2746821641921997,0.1985449492931366,0.25040167570114136,0.17316211760044098,0.23530349135398865,0.1166948527097702,0.09086191654205322,0.13797661662101746,0.25473082065582275,0.3061588406562805,0.10993964225053787,0.2438095360994339,0.17478793859481812,0.2749554216861725,0.28350043296813965,0.20699109137058258,0.18867528438568115,0.2470051348209381,0.13400906324386597,0.20776188373565674,0.11548643559217453,0.21966087818145752,0.3018833100795746,0.12849634885787964,0.35735151171684265,0.20151109993457794,0.3121509552001953,0.17001450061798096,0.15079033374786377,0.08059095591306686,0.11968322843313217,0.10812525451183319,0.28136396408081055,0.2947313189506531,0.15267129242420197,0.1965486705303192,0.20423059165477753,0.2772619128227234,0.15855367481708527,0.2803964912891388,0.10278251767158508,0.21429754793643951,0.18664322793483734,0.18209019303321838,0.25122934579849243,0.1392948478460312,0.20131857693195343,0.22002030909061432,0.16054904460906982,0.17895887792110443,0.17622680962085724,0.08818329870700836,0.13096553087234497,0.20870226621627808,0.12211696058511734,0.14748774468898773,0.15522776544094086,0.09421814978122711,0.30692458152770996,0.11813440173864365,0.17351338267326355,0.14345091581344604,0.1772073358297348,0.2087838500738144,0.13083846867084503,0.12456924468278885,0.3062969446182251,0.29671597480773926,0.15259864926338196,0.2688872516155243,0.1554877907037735,0.15816354751586914,0.2553134560585022,0.21080009639263153,0.11283303797245026,0.15918099880218506,0.10389669239521027,0.16720488667488098,0.32012939453125,0.2838250994682312,0.14318934082984924,0.19049476087093353,0.06204856187105179,0.16352541744709015,0.1835409700870514,0.17509087920188904,0.14289668202400208,0.13222931325435638,0.20401018857955933,0.23465120792388916,0.10921376198530197,0.16265642642974854,0.27304312586784363,0.08220557123422623,0.29065951704978943,0.00021309172734618187,0.1708918809890747,0.16599403321743011,0.11315388977527618,0.1406521201133728,0.17567262053489685,0.19970735907554626,0.10230813920497894,0.0858495831489563,0.20717979967594147,0.18436117470264435,0.13939999043941498,0.07910985499620438,0.21238887310028076,0.07699500024318695,0.3605738878250122,0.18423888087272644,0.3185787498950958,0.20708487927913666,0.1286793053150177,0.12244926393032074,0.04706501588225365,0.06945731490850449,0.2187744379043579,0.200648695230484,0.23249492049217224,0.2314283698797226,0.2173023223876953,0.1296049952507019
allmän,0.2977643311023712,0.20645007491111755,0.2908209562301636,0.9999999403953552,0.16252495348453522,0.13664275407791138,0.08488779515028,0.16367341578006744,0.14450152218341827,0.24937978386878967,0.11265265941619873,0.14448906481266022,0.11022240668535233,0.2552245855331421,0.15596628189086914,0.11874091625213623,0.18491849303245544,0.18728801608085632,0.2767815589904785,0.26366886496543884,0.25621676445007324,0.23020194470882416,0.12502887845039368,0.1447031944990158,0.20123687386512756,0.24918393790721893,0.2154247909784317,0.13537217676639557,0.2517147362232208,0.13595876097679138,0.1346617043018341,0.1395346224308014,0.29732608795166016,0.2534339725971222,0.03404056280851364,0.1995610147714615,0.1981426328420639,0.06982815265655518,0.038568053394556046,0.12182597070932388,0.09200549125671387,0.16161935031414032,0.2228412926197052,0.14687871932983398,0.13365283608436584,0.11948809772729874,0.15140292048454285,0.28625017404556274,0.06937159597873688,0.10705123841762543,0.24623697996139526,0.09392350912094116,0.19535626471042633,0.19432589411735535,0.26873084902763367,0.13108539581298828,0.08370372653007507,0.15745362639427185,0.24412216246128082,0.12457122653722763,0.18844394385814667,0.19107164442539215,0.15949875116348267,0.1750917285680771,0.13677175343036652,0.18066000938415527,0.23926793038845062,0.1887727677822113,0.09112057089805603,0.1913498342037201,0.14274662733078003,0.2743687629699707,0.27943912148475647,0.13640588521957397,0.1385975331068039,0.1663074791431427,0.2155468612909317,0.09051167964935303,0.1716524064540863,0.12984371185302734,0.24041421711444855,0.1119709461927414,0.16180795431137085,0.20633631944656372,0.20558740198612213,0.1568259447813034,0.22226354479789734,0.22641946375370026,0.16192957758903503,0.019097384065389633,0.23238135874271393,0.1527075618505478,0.1650872379541397,0.20792892575263977,0.1671053022146225,0.1619499921798706,0.1138198971748352,0.16323450207710266,0.14090405404567719,0.23127993941307068,0.18484342098236084,0.170602947473526,0.2286146879196167,0.3558533191680908,0.26133230328559875,0.16189800202846527,0.18898582458496094,0.12165135890245438,0.17403392493724823,0.1477479487657547,0.1631295084953308,0.15006014704704285,0.2005157172679901,0.16267351806163788,0.1942371279001236,0.1356693059206009,0.18313145637512207,0.0866163969039917,0.09855967015028,0.16012157499790192,0.19978240132331848,0.15903827548027039,0.08195706456899643,0.19080086052417755,0.16509638726711273,0.2715977132320404,0.17841172218322754,0.24568474292755127,0.17371462285518646,0.141840398311615,0.13260456919670105,0.1690770834684372,0.17054226994514465,0.14286677539348602,0.1942155659198761,0.2345530092716217,0.2948913872241974,0.242661252617836,0.12738148868083954,0.1909261792898178,0.1996556967496872,0.1530139297246933,0.11356940120458603,0.19083349406719208,0.10324002802371979,0.1213357001543045,0.2525253891944885,0.20524540543556213,0.228425994515419,0.135773167014122,0.21718285977840424,0.21270878612995148,0.18912824988365173,0.060096051543951035,0.14362844824790955,0.10847644507884979,0.18287299573421478,0.027399638667702675,0.15475639700889587,0.18134307861328125,0.11913023144006729,0.1319921314716339,0.19524933397769928,0.13404792547225952,0.15874242782592773,0.0742897093296051,0.1882331222295761,0.14933204650878906,0.18429765105247498,0.13581012189388275,0.157179594039917,0.1739502102136612,0.14171285927295685,0.1803947538137436,0.15279212594032288,0.10981817543506622,0.17674700915813446,0.09380646049976349,0.1305145025253296,0.1657497137784958,0.18184733390808105,0.16925282776355743
alternativ,0.1275278478860855,0.10414870083332062,0.053876038640737534,0.16252495348453522,0.9999999403953552,0.10791506618261337,0.18988429009914398,0.12076662480831146,0.16014473140239716,0.25388675928115845,0.10691884160041809,0.10569217056035995,0.14033327996730804,0.17726697027683258,0.12969359755516052,0.16370733082294464,0.07436054944992065,0.13764415681362152,0.22035491466522217,0.20433847606182098,0.0761692076921463,0.17428278923034668,0.12582102417945862,0.06501223891973495,0.11496030539274216,0.11849754303693771,0.09266248345375061,0.12759928405284882,0.21559931337833405,0.030027344822883606,0.1321905255317688,0.09548432379961014,0.07389532774686813,0.2503224313259125,0.1599445939064026,0.1734398603439331,0.20116040110588074,0.1404029130935669,0.10306137055158615,0.22089546918869019,0.12157654017210007,0.15705928206443787,0.14648938179016113,0.1759139597415924,0.16942381858825684,0.23112937808036804,0.27116724848747253,0.21028031408786774,0.13444587588310242,0.18262843787670135,0.12603934109210968,0.12720602750778198,0.16680189967155457,0.18940241634845734,0.2818160653114319,0.1144380122423172,0.10023751109838486,0.13173086941242218,0.14448708295822144,0.08995290845632553,0.14450351893901825,0.0834285169839859,0.20483939349651337,0.13968607783317566,0.21311640739440918,0.23471444845199585,0.1725214570760727,0.13559547066688538,0.23570549488067627,0.07274132966995239,0.18463009595870972,0.21259921789169312,0.30675166845321655,0.11795700341463089,0.19120076298713684,0.1452830582857132,0.18066157400608063,0.14371055364608765,0.12993377447128296,0.13865195214748383,0.053340278565883636,0.19936929643154144,0.07157312333583832,0.141997292637825,0.12074583768844604,0.15662942826747894,0.19894787669181824,0.14044639468193054,0.15866431593894958,0.05391082912683487,0.125587597489357,0.09583726525306702,0.13533855974674225,0.17334499955177307,0.04445258900523186,0.15783248841762543,0.03579071909189224,0.15890531241893768,0.12812495231628418,0.22690333425998688,0.1540449857711792,0.1115887463092804,0.1846778690814972,0.11140358448028564,0.14867733418941498,0.11179102957248688,0.13396981358528137,0.19347016513347626,0.2928365468978882,0.20327290892601013,0.09251751005649567,0.21003389358520508,0.1407431662082672,0.20048923790454865,0.2711079716682434,0.14898554980754852,0.15225256979465485,0.11825696378946304,0.13595977425575256,0.16293860971927643,0.25969192385673523,0.186272993683815,0.04654332995414734,0.18793751299381256,0.18047797679901123,0.218509703874588,0.11352575570344925,0.28575292229652405,0.16733576357364655,0.08979097008705139,0.12819001078605652,0.14615030586719513,0.21981027722358704,0.19219623506069183,0.15511147677898407,0.13681596517562866,0.12285561859607697,0.17427709698677063,0.12599748373031616,0.12552306056022644,0.1703920066356659,0.13885684311389923,0.10047676414251328,0.14370988309383392,0.2663264274597168,0.03755292296409607,0.14064447581768036,0.06930004805326462,0.15192633867263794,0.23180294036865234,0.19029247760772705,0.23541492223739624,0.14257103204727173,0.1579793244600296,0.15589343011379242,0.12990802526474,0.16572417318820953,0.10762596130371094,0.07274038344621658,0.11958872526884079,0.2624991536140442,0.12554708123207092,0.09944488108158112,0.06007346883416176,0.21623040735721588,0.18353843688964844,0.11879333108663559,0.19732940196990967,0.19657446444034576,0.1484939157962799,0.07097692042589188,0.15632067620754242,0.2141832411289215,0.10918240994215012,0.1596250981092453,0.06045151501893997,0.14210043847560883,0.10811223089694977,0.12971484661102295,0.1756725162267685,0.20668761432170868,0.23843076825141907
annan,0.15626122057437897,0.09321810305118561,0.22170375287532806,0.13664275407791138,0.10791506618261337,1.0,0.3583132028579712,0.07654416561126709,0.17341963946819305,0.0696643516421318,0.1731334924697876,0.1372748613357544,0.22920064628124237,0.13898250460624695,0.26754873991012573,0.1707107424736023,0.1494242399930954,0.1850140392780304,0.11820987612009048,0.22394922375679016,0.19328522682189941,0.22379685938358307,0.19194133579730988,0.1561330109834671,0.18193362653255463,0.24683986604213715,0.13895681500434875,0.1142912358045578,0.27512070536613464,0.14863158762454987,0.17643781006336212,0.22208988666534424,0.23507222533226013,0.18004238605499268,0.2264150083065033,0.17572808265686035,0.2537328898906708,0.10005830228328705,0.11194267123937607,0.11163356900215149,0.12420226633548737,0.11897945404052734,0.22073981165885925,0.14905858039855957,0.23084405064582825,0.18432021141052246,0.21593055129051208,0.17473994195461273,0.14242121577262878,0.14572729170322418,0.08484158664941788,0.16333869099617004,0.1890358328819275,0.10673783719539642,0.18505407869815826,0.18634182214736938,0.10034897923469543,0.0738494023680687,0.1872221678495407,0.16146548092365265,0.14266006648540497,0.1938198357820511,0.22167448699474335,0.2287256121635437,0.19575442373752594,0.1291055530309677,0.12344545125961304,0.174305722117424,0.18848948180675507,0.11179428547620773,0.12986180186271667,0.2777693569660187,0.3369408845901489,0.18053922057151794,0.14243225753307343,0.1807861477136612,0.16048718988895416,0.14556671679019928,0.1592005044221878,0.19569899141788483,0.18794332444667816,0.1653532236814499,0.2577519416809082,0.24285273253917694,0.20231617987155914,0.16611172258853912,0.12330273538827896,0.14209873974323273,0.17846903204917908,0.07597086578607559,0.25179237127304077,0.10443069785833359,0.09594877809286118,0.13203449547290802,0.1813172549009323,0.17414744198322296,0.12077608704566956,0.25033465027809143,0.13355308771133423,0.1566004604101181,0.21556422114372253,0.12662141025066376,0.19693313539028168,0.18587857484817505,0.18164576590061188,0.24556584656238556,0.16630369424819946,0.19889657199382782,0.16389352083206177,0.13617679476737976,0.19814293086528778,0.08635830134153366,0.098882757127285,0.2161763608455658,0.15701840817928314,0.13316595554351807,0.10356725752353668,0.2045445591211319,0.20262952148914337,0.09797009080648422,0.20035932958126068,0.1525564044713974,0.13099242746829987,0.11779578775167465,0.29386094212532043,0.27928322553634644,0.18283192813396454,0.12400557845830917,0.21287304162979126,0.15037097036838531,0.24319729208946228,0.15051424503326416,0.22686386108398438,0.096122145652771,0.1597505807876587,0.12382327765226364,0.22144488990306854,0.22270983457565308,0.1660170555114746,0.13694635033607483,0.09402510523796082,0.09214603900909424,0.23343265056610107,0.09947604686021805,0.19745191931724548,0.2524579167366028,0.22024022042751312,0.16810758411884308,0.22377972304821014,0.15115554630756378,0.09169168770313263,0.13314415514469147,0.14437030255794525,0.12422540038824081,0.09958384931087494,0.19516845047473907,0.236993208527565,0.18890151381492615,0.19436794519424438,0.13078710436820984,0.15909352898597717,0.13119032979011536,0.13461503386497498,0.1866569072008133,0.10112486034631729,0.08862053602933884,0.22839266061782837,0.17328742146492004,0.3194812834262848,0.17736594378948212,0.149765282869339,0.09219873696565628,0.21808087825775146,0.0822937935590744,0.17115521430969238,0.1347687840461731,0.2027851790189743,0.08710300177335739,0.1850542277097702,0.09001729637384415,0.17508424818515778,0.16610011458396912
annorlunda,0.19040367007255554,0.12540501356124878,0.17623665928840637,0.08488779515028,0.18988429009914398,0.3583132028579712,0.9999999403953552,0.14188894629478455,0.07379987090826035,0.18718063831329346,0.1832408308982849,0.13381846249103546,0.19224776327610016,0.17393887042999268,0.1319974660873413,0.22186250984668732,0.17736554145812988,0.24456709623336792,0.14641034603118896,0.2300165444612503,0.18919387459754944,0.20399963855743408,0.19268694519996643,0.19126643240451813,0.1907571256160736,0.17687547206878662,0.10064423829317093,0.14748986065387726,0.24551476538181305,0.015050573274493217,0.12351252138614655,0.14852485060691833,0.269977331161499,0.3026489317417145,0.17247802019119263,0.1716890186071396,0.2581542730331421,0.2085595577955246,0.1329355537891388,0.19324757158756256,0.16699859499931335,0.1735745221376419,0.2863829731941223,0.25046825408935547,0.1671440303325653,0.18638509511947632,0.21152329444885254,0.15332363545894623,0.14950397610664368,0.1994982361793518,0.06441299617290497,0.20943886041641235,0.2737062871456146,0.1407013237476349,0.2553301453590393,0.1720733642578125,0.15206722915172577,0.1046236902475357,0.1876896470785141,0.18567383289337158,0.1625078022480011,0.24513624608516693,0.3070029020309448,0.19600489735603333,0.10007812827825546,0.23723503947257996,0.22316497564315796,0.238107368350029,0.30166128277778625,0.09427433460950851,0.2337886244058609,0.2816597819328308,0.26953890919685364,0.1484769880771637,0.1934613585472107,0.18284974992275238,0.12735424935817719,0.13146647810935974,0.1858489066362381,0.2803235948085785,0.18979202210903168,0.17481112480163574,0.3094922602176666,0.2873445749282837,0.20378412306308746,0.16972960531711578,0.2191525101661682,0.20829443633556366,0.22394439578056335,0.1398106962442398,0.15490974485874176,0.12349577993154526,0.08088010549545288,0.1717265099287033,0.14525073766708374,0.21313823759555817,0.09377696365118027,0.22900505363941193,0.18563632667064667,0.1728808432817459,0.13160958886146545,0.1369439661502838,0.14501160383224487,0.11343783140182495,0.1674458533525467,0.1910390555858612,0.16961051523685455,0.21879525482654572,0.19585362076759338,0.20055507123470306,0.10011240094900131,0.15308792889118195,0.0697714164853096,0.24909929931163788,0.23433975875377655,0.1468086540699005,0.13874807953834534,0.1642601191997528,0.17421302199363708,0.1844789683818817,0.22520391643047333,0.21771056950092316,0.16595348715782166,0.19244614243507385,0.22694307565689087,0.21999607980251312,0.2024395912885666,0.23092113435268402,0.14642919600009918,0.05335135757923126,0.1430889368057251,0.20810534060001373,0.15353785455226898,0.15574046969413757,0.20179854333400726,0.19690300524234772,0.242122620344162,0.2533531188964844,0.12365980446338654,0.15413111448287964,0.1613500565290451,0.0857582688331604,0.2056930810213089,0.2283606231212616,0.24804246425628662,0.04499717801809311,0.15826980769634247,0.17689475417137146,0.22960542142391205,0.24696137011051178,0.29393160343170166,0.2603681981563568,0.24179838597774506,0.24711619317531586,0.19687001407146454,0.24456514418125153,0.11737775802612305,0.17909669876098633,0.10826050490140915,0.2739168703556061,0.24458327889442444,0.07843150943517685,0.15699583292007446,0.09245243668556213,0.17893260717391968,0.17167876660823822,0.252841055393219,0.221914142370224,0.268343061208725,0.24296176433563232,0.11558088660240173,0.11850816011428833,0.2854709029197693,0.15354442596435547,0.1328844428062439,0.08723708242177963,0.13521935045719147,0.1666991114616394,0.12854033708572388,0.14993564784526825,0.24227392673492432,0.220613494515419
arkiv,0.24783030152320862,0.2657111883163452,0.20302729308605194,0.16367341578006744,0.12076662480831146,0.07654416561126709,0.14188894629478455,1.0,0.05966868996620178,0.21776962280273438,0.1049492359161377,0.1123305931687355,0.01406129915267229,0.15228082239627838,0.18900202214717865,0.13402707874774933,0.1278516799211502,0.21161434054374695,0.151357963681221,0.10452891886234283,0.2549346089363098,0.18621285259723663,0.2210070937871933,0.09551066905260086,0.1228235587477684,0.07832217961549759,0.17280201613903046,0.1400197297334671,0.2970867455005646,0.040328964591026306,0.15723669528961182,0.2629494369029999,0.20778469741344452,0.24039702117443085,0.0747780129313469,0.1302158236503601,0.17139548063278198,0.15125113725662231,0.024351848289370537,0.1912713646888733,0.08136225491762161,0.0845244899392128,0.22509019076824188,0.09100975096225739,0.0963856652379036,0.1759011596441269,0.15064184367656708,0.16148081421852112,0.12404374033212662,0.13550665974617004,0.3115912675857544,0.04177940636873245,0.20392240583896637,0.14248555898666382,0.24195325374603271,0.2860877215862274,0.12861962616443634,0.22952796518802643,0.26993414759635925,0.25211358070373535,0.38003009557724,0.09420307725667953,0.24360303580760956,0.19755761325359344,0.10448963940143585,0.18825817108154297,0.2914074659347534,0.1275365948677063,0.17579250037670135,0.13524334132671356,0.13919509947299957,0.14827623963356018,0.21408434212207794,0.3026456832885742,0.17948958277702332,0.13156698644161224,0.06471619009971619,0.31682300567626953,0.15859189629554749,0.09444792568683624,0.22352659702301025,0.00562662398442626,0.1547868400812149,0.15545985102653503,0.1488843560218811,0.2268989533185959,0.12343509495258331,0.22801640629768372,0.08867442607879639,0.13070784509181976,0.1415533721446991,0.22301194071769714,0.19670811295509338,0.13312123715877533,0.057190001010894775,0.09432584047317505,0.24463193118572235,0.2586245536804199,0.05885009467601776,0.10868021100759506,0.2985099256038666,0.16950279474258423,0.19679084420204163,0.1677175611257553,0.24339094758033752,0.09393312782049179,0.23700828850269318,0.22726047039031982,0.20635314285755157,0.13717344403266907,0.17455346882343292,0.0761973038315773,0.1922072023153305,0.1581067591905594,0.13968922197818756,0.12832856178283691,0.17885135114192963,0.273455411195755,0.1316060721874237,0.12479659169912338,0.18012745678424835,0.21950042247772217,0.20812298357486725,0.1686616837978363,0.14440694451332092,0.19175688922405243,0.18489643931388855,0.18763720989227295,0.032677602022886276,0.09618178755044937,0.10873403400182724,0.14954328536987305,0.118410125374794,0.17316579818725586,0.0652008056640625,0.25926530361175537,0.2283867746591568,0.18291667103767395,0.21103884279727936,0.20500469207763672,0.23278243839740753,0.09332966059446335,0.06914187967777252,0.205874964594841,0.09718384593725204,0.05976252630352974,0.19618667662143707,0.21748553216457367,0.19149541854858398,0.16641709208488464,0.22229787707328796,0.20829251408576965,0.23708684742450714,0.07095875591039658,0.20782652497291565,0.10942242294549942,0.15752486884593964,0.18693238496780396,0.04693910479545593,0.09258844703435898,0.0774235650897026,0.17298157513141632,0.17226667702198029,0.18101440370082855,0.09714482724666595,0.2141646146774292,0.14942628145217896,0.12047488987445831,0.1577581912279129,0.24354927241802216,0.09859397262334824,0.12261109799146652,0.2825501263141632,0.3224782645702362,0.1955665946006775,0.12671564519405365,0.25634005665779114,0.19532036781311035,0.20414714515209198,0.22178465127944946,0.15473230183124542,0.13998527824878693
