,sv_1760,sv_1760_d,sv_1780,sv_1780_d,sv_1800,sv_1800_d,sv_1820,sv_1820_d,sv_1840,sv_1840_d,sv_1860,sv_1860_d,sv_1880,sv_1880_d,sv_1900,sv_1900_d
81,efterfråga,0.66,tilägna,0.461,tillkännagiswes,0.4,antydning,0.403,därutinnan,0.437,konstexposition,0.421,flarpflytteföreningar,0.42,belhet,0.409
82,werka,0.66,dcras,0.46,uppnä,0.4,decidera,0.403,överläggning,0.437,äläge,0.421,activa,0.42,innor,0.409
83,arén,0.66,ofwannämnde,0.46,oförändrad,0.4,unoer,0.403,landtmännen,0.437,vänuer,0.421,avdelning,0.42,blåbandister,0.409
84,privat,0.66,do,0.46,respekt,0.4,inöfva,0.403,initiera,0.437,väuner,0.421,aktieemission,0.42,ordenssyskon,0.409
85,reglemente,0.66,sjukhus,0.46,nödlidandes,0.4,ofv,0.403,tigheten,0.436,lektris,0.42,dellagarne,0.42,jurymän,0.408
86,önstar,0.66,efterse,0.46,hmad,0.4,förtjenta,0.402,beböfwer,0.436,tigtiga,0.42,deltagarn,0.42,grefskapsråd,0.408
87,betjening,0.66,omedelbarligen,0.459,stickelighet,0.4,hjälpa,0.402,vinnande,0.436,4873,0.42,uuderwisa,0.419,seminariekurs,0.408
88,hän,0.66,we,0.459,ekonomisk,0.399,sidant,0.402,dilla,0.436,sörhandenwarande,0.42,kwarstär,0.419,qc,0.408
89,nedlägga,0.659,utgäng,0.459,instränkt,0.399,uppfostring,0.402,olvifvelaktigt,0.436,verldsexposition,0.42,tillkännagifvel,0.419,kommunalräkenskaperna,0.408
90,nyfiken,0.658,nädigst,0.459,karda,0.399,lagstadgande,0.402,evident,0.436,slägiingar,0.42,bcflnta,0.418,motståndarns,0.408
91,betyga,0.658,vörda,0.459,grannskap,0.399,fantast,0.402,storherrns,0.436,nppmana,0.42,pligton,0.418,tagare,0.407
92,biifwa,0.657,syssla,0.459,wcderbörande,0.398,obegagnadt,0.402,vaia,0.436,ledande,0.42,sockenfullmäktig,0.417,töreningen,0.407
93,skyldighet,0.657,utfatt,0.458,florera,0.398,dellaga,0.401,fiana,0.436,dellogo,0.42,utryck,0.417,modlem,0.407
94,ändamål,0.657,rättwisan,0.458,genomresa,0.398,silka,0.401,argumentera,0.435,tillfållet,0.42,snltanen,0.417,rättigade,0.407
95,rättegäng,0.657,florera,0.458,crisis,0.397,undantränga,0.401,örebromötet,0.435,bewistas,0.42,modlemmar,0.417,tjenstebiträden,0.407
96,vetta,0.657,dcnna,0.457,wälgörande,0.397,önfla,0.401,honotn,0.435,tillkännag,0.419,hinderridt,0.417,hästsport,0.407
97,rå,0.657,dei,0.457,likgiltig,0.397,bestaffad,0.401,trettioårig,0.435,sälttäget,0.419,bivista,0.417,beställningsman,0.407
98,adel,0.657,titz,0.457,loga,0.397,beflöto,0.401,darwid,0.435,asele,0.419,åsågos,0.416,siikert,0.407
99,we,0.657,profitera,0.457,enträgen,0.397,ståt,0.401,oupplyst,0.435,slesvigholsteinarne,0.419,ivänner,0.416,aktif,0.406
