,sv_1760,sv_1760_d,sv_1780,sv_1780_d,sv_1800,sv_1800_d,sv_1820,sv_1820_d,sv_1840,sv_1840_d,sv_1860,sv_1860_d,sv_1880,sv_1880_d,sv_1900,sv_1900_d
58,md,0.872,tämmeligen,0.731,jesuit,0.604,piplera,0.509,utnämde,0.425,hufvudstationen,0.409,nationalsångarne,0.428,litteratursällskap,0.421
59,halle,0.872,caviar,0.73,handstar,0.603,pred,0.508,rohtlieb,0.425,kuopio,0.409,gelsk,0.427,folkanden,0.421
60,tilhörande,0.872,gottlands,0.73,tilwärkning,0.603,genever,0.508,postängfartyget,0.425,göteborgsk,0.409,russificering,0.427,svanska,0.42
61,färgare,0.872,fink,0.729,uller,0.603,humle,0.507,syska,0.425,swenska,0.408,badstun,0.427,sångarförbund,0.42
62,skicklig,0.871,postpapper,0.728,trio,0.603,blyhwitt,0.507,haveri,0.424,asbjörnsen,0.408,ranska,0.426,hapsal,0.42
63,köping,0.871,lagning,0.728,sälics,0.603,qvartpipor,0.507,afskeppning,0.423,iranska,0.408,gränsprovins,0.425,toscansk,0.419
64,1766,0.871,oberedd,0.728,swenssa,0.603,saltsyra,0.506,wirsén,0.422,wormsö,0.408,norrländsk,0.425,petöfi,0.419
65,eker,0.87,arbet,0.727,justanders,0.603,skältran,0.506,andru,0.422,caledonia,0.408,medeltidsspråk,0.425,nordkarelen,0.419
66,reid,0.869,sork,0.726,lumpsocker,0.602,bresilja,0.506,gottlands,0.422,stockholmskorrespondens,0.407,mönsterlager,0.425,numers,0.418
67,ill,0.869,mössa,0.726,östergren,0.602,skedvatten,0.506,afgdngne,0.422,tremastad,0.406,finländsk,0.425,romarspråket,0.418
68,tolf,0.869,väta,0.725,italiensk,0.602,mannagryn,0.505,tscherkessiska,0.421,hannoveranska,0.406,estländsk,0.425,1585,0.418
69,molin,0.869,saml,0.724,tysk,0.602,vanille,0.505,lappo,0.421,sydostbrotten,0.405,sjöterritorium,0.424,fullriggadt,0.418
70,inwänare,0.868,stnnes,0.724,siljes,0.601,limm,0.505,återeröfra,0.421,harro,0.405,dansko,0.424,enhetstanke,0.418
71,prästman,0.868,skrifwer,0.724,grekista,0.601,hampolja,0.505,chris,0.421,norska,0.405,tavaststjerna,0.423,provinsialism,0.417
72,kusk,0.868,risgryn,0.723,gåsbröst,0.601,katrinplommon,0.504,smittbar,0.421,dansko,0.405,folkelement,0.423,immigrant,0.417
73,jfrän,0.868,tinga,0.723,sextondel,0.601,toppsocker,0.504,ljungholm,0.42,hertzberg,0.405,östersjöprovins,0.423,högerbladet,0.417
74,schröder,0.868,gips,0.722,fäljcs,0.601,angelsta,0.504,postbåt,0.42,arisk,0.404,turgenjevs,0.423,folkdikt,0.417
75,runneby,0.868,björk,0.721,jonson,0.6,anjovis,0.503,embetsskrifvelse,0.42,kihlstedt,0.403,lapsk,0.423,människovän,0.417
76,86,0.867,utmald,0.721,caviar,0.6,björneborg,0.503,gråns,0.42,brunblank,0.403,gaelisk,0.423,tapio,0.417
77,skjuta,0.867,duktyg,0.72,lundblad,0.598,madeira,0.503,lundensisk,0.42,hansa,0.403,kejsarjakten,0.422,langensalza,0.417
78,namne,0.867,väst,0.72,union,0.598,kamelhår,0.502,krigsfartyg,0.42,stormaktstid,0.402,österrikisk,0.422,symbolist,0.416
79,sölja,0.866,ätskillige,0.72,strifwer,0.598,krakmandel,0.502,westindiska,0.419,helleviksstrand,0.402,holsteinska,0.421,nygrekisk,0.416
80,back,0.866,flags,0.72,reformert,0.598,gåsbröst,0.502,norrifrån,0.419,uleåborg,0.402,bäron,0.42,sagohäfder,0.415
81,förbuden,0.866,skinka,0.719,utterö,0.597,pomerans,0.502,loenbom,0.419,hvalfiskfångst,0.402,lettisk,0.42,stepniak,0.413
82,forum,0.866,finncs,0.719,hoffsten,0.597,silltran,0.502,slafskepp,0.419,norfl,0.402,svanska,0.42,badenska,0.413
83,andreas,0.866,galopp,0.719,winglas,0.597,bergostron,0.501,stilöfning,0.419,brunström,0.402,byggnadslotteri,0.42,nationalsångarne,0.413
84,wall,0.866,päron,0.719,rektor,0.597,kohud,0.501,trup,0.418,semitisk,0.402,tammerfors,0.42,isländarne,0.413
85,sven,0.865,lärande,0.718,tyika,0.596,lyska,0.501,armsen,0.418,norrske,0.401,kuopio,0.419,uusi,0.413
86,kind,0.865,kokning,0.718,nyh,0.596,russin,0.501,vägsträcka,0.418,sommarsmör,0.401,statsarkiv,0.419,unionskomité,0.413
87,skänka,0.865,ulla,0.718,sis,0.596,oskar,0.501,toscansk,0.418,karelen,0.401,drefgarns,0.419,qvarhöllo,0.412
88,sikt,0.865,hummer,0.718,hermelin,0.594,norrst,0.501,främlingslegion,0.418,afsändningsorten,0.4,skiifver,0.419,broderfolk,0.412
89,tur,0.864,arrack,0.718,kutting,0.594,swiskon,0.5,morsk,0.418,gardesbataljon,0.4,mitau,0.419,vensterpolitiken,0.412
90,84,0.864,wirke,0.717,fyrbergs,0.594,norrsk,0.5,afj,0.418,siska,0.4,skolförhållande,0.418,universitetsungdom,0.412
91,inkil,0.864,mulbete,0.717,gottlands,0.594,senior,0.5,kurland,0.417,viborg,0.4,bogskärs,0.417,edinburghs,0.412
92,nod,0.864,oxkött,0.717,trncket,0.594,skrifvande,0.5,hilkommit,0.417,kongsbergs,0.4,högmessotexterna,0.417,lifsintresse,0.412
93,muller,0.864,hemta,0.717,bokh,0.594,peppar,0.5,prosaiker,0.417,åländsk,0.4,skarpskyttebataljon,0.417,författningstrogna,0.412
94,hafira,0.863,swenssa,0.716,finues,0.593,cathrinplommon,0.499,guadeloupe,0.417,hitväntade,0.4,toscansk,0.416,hedersnamn,0.412
95,swan,0.863,fogel,0.716,sjerdedels,0.593,grönland,0.499,luftsegling,0.417,kraiberg,0.399,åländsk,0.415,estländsk,0.412
96,sro,0.863,sextondel,0.715,henrie,0.593,champignon,0.499,pålska,0.417,grönländsk,0.399,rödbrokig,0.415,vapenbrödraskap,0.411
97,främling,0.863,hofmästare,0.714,rågmjöl,0.592,papperssort,0.499,ruus,0.416,fiskprodukt,0.399,högerbladet,0.414,statssekretariat,0.411
98,margaretha,0.863,krydda,0.714,finsta,0.592,löhr,0.498,råsocker,0.416,wh,0.398,sveusk,0.414,agrarierna,0.411
99,ulf,0.862,dräll,0.714,koncept,0.591,swenjka,0.498,hannoveranska,0.416,skonertbrigg,0.398,vensk,0.414,tullunion,0.411
