,sv_1760,sv_1760_d,sv_1780,sv_1780_d,sv_1800,sv_1800_d,sv_1820,sv_1820_d,sv_1840,sv_1840_d,sv_1860,sv_1860_d,sv_1880,sv_1880_d,sv_1900,sv_1900_d
42,betraktelse,0.647,ärkehertig,0.627,escadron,0.55,wilna,0.519,morris,0.547,benedek,0.622,divisionsgeneral,0.665,canto,0.568
43,regemente,0.646,grefwe,0.627,kommendera,0.549,ofwerste,0.519,quiroga,0.546,maroto,0.621,wimpfen,0.665,villareal,0.568
44,lieutenant,0.645,rastadt,0.626,colonn,0.548,miranda,0.519,krigsminister,0.545,brigadgeneral,0.618,billot,0.665,werder,0.567
45,salig,0.644,gesandt,0.626,melas,0.547,morella,0.517,avantgarde,0.544,burnside,0.618,canrobert,0.664,prittwitz,0.565
46,lund,0.644,besatt,0.626,corpsen,0.546,marskalk,0.517,nationalgarde,0.543,cosenz,0.616,lorencez,0.664,douay,0.565
47,ada,0.643,egypten,0.625,miranda,0.546,bourmont,0.517,outram,0.543,tschernajeff,0.616,jovellar,0.664,radetzky,0.565
48,wien,0.643,rysta,0.624,commenderande,0.545,potemkin,0.517,nicaragua,0.543,cissey,0.616,miljutin,0.663,trochn,0.564
49,anlända,0.642,trupp,0.622,potemkin,0.545,diebitsch,0.515,bataillon,0.542,buell,0.615,negrier,0.662,beauregard,0.563
50,häradshöfding,0.64,italien,0.621,wrede,0.543,bej,0.515,cabrera,0.542,gablenz,0.615,canto,0.662,ezeta,0.563
51,händt,0.64,depecher,0.62,bosnien,0.542,sebastiani,0.515,maroto,0.542,cordova,0.615,melikoff,0.662,sydtrupperna,0.562
52,kyrkoherde,0.637,kommendera,0.62,hannover,0.541,armse,0.515,blake,0.541,cavagnari,0.615,gablenz,0.661,trepoff,0.562
53,ocv,0.637,inrycka,0.619,brigad,0.541,bataillon,0.515,paez,0.54,todleben,0.614,thibaudin,0.661,moriones,0.562
54,beledsaga,0.636,sicilien,0.618,bayonne,0.541,navarra,0.515,omer,0.539,saldanha,0.614,beauregard,0.661,campos,0.56
55,amerika,0.636,wallachiet,0.618,qfwerste,0.54,adjutant,0.514,wrangels,0.538,ladmirault,0.614,todleben,0.661,conelia,0.56
56,gifwit,0.636,suwarow,0.616,francis,0.539,valencia,0.514,gortschakoff,0.538,weitzel,0.614,concha,0.661,frossard,0.559
57,undergå,0.635,washington,0.616,wellingtons,0.539,valladolid,0.513,narvaez,0.538,elio,0.614,chanzys,0.66,risle,0.559
58,engeland,0.635,herbert,0.616,utnämd,0.539,constantineh,0.512,fabvier,0.537,marmora,0.613,ferron,0.659,divisionsgeneral,0.559
59,carl,0.634,kejsarinna,0.615,grefwe,0.539,generad,0.512,cardell,0.537,underbefälhafvare,0.613,melikov,0.658,forey,0.559
60,utstaka,0.633,franste,0.613,soult,0.538,brigadieren,0.512,estella,0.535,frossard,0.613,marmora,0.657,abdurrahman,0.558
61,deputation,0.632,directorium,0.611,kringränna,0.538,terceira,0.511,potemkin,0.535,nordgeneral,0.613,baldissera,0.657,öfvergeneral,0.558
62,kejsare,0.632,landstiga,0.61,kolonn,0.538,toledo,0.51,pascha,0.534,massena,0.612,elio,0.656,ducrots,0.558
63,vice,0.63,flandern,0.609,spencer,0.538,baskisk,0.51,silistria,0.534,porfirio,0.612,werder,0.656,rodil,0.558
64,officer,0.63,amiral,0.608,armse,0.538,kastell,0.51,oudinot,0.534,generad,0.612,gallifet,0.655,gurkos,0.557
65,paris,0.629,marche,0.608,franffe,0.537,vigo,0.509,arnand,0.533,alaix,0.61,dominguez,0.655,trochu,0.557
66,maja,0.629,marschera,0.607,eskader,0.537,högqvarter,0.509,changarniers,0.532,leboeuf,0.609,pourcet,0.654,fästningskommendant,0.557
67,sedermera,0.629,position,0.606,effendi,0.536,tripoli,0.507,rodil,0.532,chanzy,0.609,oudinot,0.652,gakdul,0.556
68,student,0.629,hofwet,0.606,ney,0.536,commando,0.507,högqvarter,0.531,changarnier,0.609,villareal,0.652,dhanis,0.555
69,riksens,0.628,anfalla,0.605,bender,0.536,gallois,0.506,codrington,0.531,conelia,0.608,weitzel,0.65,todtleben,0.554
70,förrätta,0.628,ankra,0.604,spanste,0.535,soults,0.506,moreau,0.53,durando,0.607,bugeaud,0.65,uhrich,0.554
71,malmö,0.628,piemont,0.604,motte,0.535,listabon,0.505,vaillant,0.53,lamarmora,0.607,fältmarskalklöjtnant,0.649,ejub,0.554
72,deputera,0.628,förstärka,0.604,annee,0.535,blucher,0.505,nesselrode,0.529,serrano,0.606,montholon,0.649,lizarraga,0.554
73,tillägga,0.627,amerikansk,0.604,herbert,0.534,pamplona,0.505,diebitsch,0.528,wittgenstein,0.606,drentelen,0.648,earle,0.553
74,radman,0.627,belägring,0.603,armöen,0.533,krigsminister,0.505,brunnow,0.527,montholon,0.606,goyon,0.648,fanti,0.553
75,huruledes,0.627,detachera,0.602,sidney,0.533,cardell,0.504,armee,0.527,laserna,0.605,prittwitz,0.648,mukhtar,0.553
76,stöt,0.625,brest,0.602,armten,0.532,palmella,0.504,piacenza,0.526,fältmarskalklöjtnant,0.605,burrows,0.647,chanzy,0.552
77,ransakning,0.625,luxemburg,0.602,gouverneuren,0.532,trupparne,0.504,valdez,0.526,bixio,0.605,lamoriciére,0.647,chelmsfords,0.552
78,elände,0.625,lyckligen,0.602,wurtemberg,0.532,befäl,0.504,armse,0.525,bragg,0.605,risle,0.647,wolseley,0.552
79,muller,0.624,avantgarde,0.601,befäl,0.532,skrzynecki,0.503,marstall,0.525,lebrun,0.604,bourbaki,0.646,torres,0.551
80,utse,0.624,undsätta,0.601,maynz,0.531,marmont,0.503,klapka,0.524,brigadieren,0.604,ladmirault,0.646,hooker,0.551
81,berätta,0.623,dey,0.601,ofwersten,0.53,öfverbefäl,0.502,marinminister,0.524,kauffmann,0.604,laserna,0.645,förgätves,0.551
82,därpä,0.622,sändebud,0.601,ärke,0.53,lublin,0.502,reschid,0.524,browne,0.602,pelissiers,0.644,cadorna,0.551
83,församla,0.621,dublin,0.601,bayersk,0.529,howe,0.502,napier,0.524,rodil,0.602,öfvergeneral,0.644,slatin,0.551
84,linder,0.621,ammiral,0.601,trupp,0.528,gielgud,0.501,bourmont,0.522,faidherbe,0.602,rodil,0.644,rivera,0.55
85,abraham,0.621,rytzland,0.6,kapitulera,0.528,luneville,0.501,generalissimus,0.522,werders,0.602,duchesne,0.643,khalifa,0.549
86,fortsätta,0.621,franffe,0.599,fränsi,0.528,villaflor,0.501,generalkapten,0.522,generalstabschef,0.601,komarov,0.643,hafiz,0.549
87,docka,0.62,grefwen,0.599,guadeloupe,0.528,chassé,0.501,soria,0.52,fremont,0.601,marstall,0.643,chilen,0.549
88,anmärkning,0.619,inlöpa,0.597,estader,0.528,leon,0.501,sardinsta,0.52,fästningskommendant,0.601,bourmont,0.643,leboeuf,0.549
89,thomas,0.619,portsmouth,0.597,augsburg,0.528,paskewitsch,0.5,vittoria,0.52,arméeorpsen,0.601,pelissier,0.643,nouvilas,0.548
90,angå,0.619,slå,0.596,uppbryta,0.528,coimbra,0.5,terceira,0.519,bourbaki,0.601,kitchener,0.643,caceres,0.548
91,dref,0.619,turkista,0.596,bataljon,0.527,carlist,0.5,abrantes,0.518,cardell,0.6,klapka,0.643,grenfell,0.548
92,utbetala,0.618,fientlig,0.596,armeen,0.527,legion,0.5,saragossa,0.518,jakub,0.6,négrier,0.642,hatzfeld,0.548
93,längesedan,0.617,rinder,0.596,gref,0.527,grefwe,0.499,armöe,0.518,oudinot,0.599,krigsministern,0.642,ruschdi,0.546
94,nädig,0.617,underhandling,0.596,armee,0.526,armöe,0.499,mustapha,0.518,forey,0.599,saldanha,0.642,diebitsch,0.546
95,oä,0.617,agent,0.595,dresden,0.526,franffe,0.499,gumri,0.518,barail,0.599,bragg,0.641,dombrowski,0.545
96,bifoga,0.617,schwaben,0.595,estadern,0.526,santander,0.499,menschikoff,0.517,marstall,0.599,macpherson,0.641,suleiman,0.545
97,underdånig,0.616,gouverneuren,0.595,franfoserne,0.526,generalstab,0.499,utrikesminister,0.517,cabrera,0.599,iglesias,0.641,elio,0.544
98,anfördt,0.616,framtränga,0.595,tripoli,0.526,lopez,0.499,majrst,0.517,unionsgeneralen,0.598,cavagnari,0.641,bixio,0.544
99,kejserlig,0.616,geck,0.594,center,0.526,bosnien,0.498,garibaldi,0.517,hilliers,0.598,charette,0.641,montero,0.543
