,sv_1760,sv_1760_d,sv_1780,sv_1780_d,sv_1800,sv_1800_d,sv_1820,sv_1820_d,sv_1840,sv_1840_d,sv_1860,sv_1860_d,sv_1880,sv_1880_d,sv_1900,sv_1900_d
13,granskning,0.917,swäraste,0.765,doch,0.741,motväga,0.716,provincialständerna,0.684,tullförhållandena,0.514,jemsörelse,0.471,aflöningsförhållandena,0.495
14,harm,0.916,högfärd,0.763,ofördelaktig,0.741,tractaten,0.715,exceptionell,0.681,procenttal,0.513,likbet,0.47,siffra,0.491
15,ljuflig,0.916,förlikning,0.761,därar,0.741,åtskilnad,0.715,crisis,0.681,ljuskälla,0.51,tidsskildring,0.467,spanmålsimport,0.486
16,inkil,0.916,hjeltemod,0.761,osäkerhet,0.74,taleman,0.713,jemvigt,0.681,stambanenät,0.51,befolkningsförhållande,0.466,inåste,0.482
17,utropa,0.916,stolthet,0.759,defensiv,0.739,ministérens,0.713,upkommit,0.68,nppgjorda,0.509,disproportion,0.465,handelsomsättning,0.482
18,uselhet,0.916,förbyta,0.759,pachan,0.738,uppstodo,0.713,vikariat,0.68,skuldsumma,0.508,likhot,0.46,uniformsförändring,0.481
19,huruledes,0.916,flutar,0.758,framställning,0.737,päbud,0.713,följdriktig,0.679,jemsörelsen,0.508,cementsort,0.459,tidsskildring,0.481
20,förbuden,0.915,minska,0.758,ohygglig,0.737,status,0.713,liköppning,0.678,täflingsskjutningar,0.507,rättsuppfattning,0.457,likliet,0.481
21,operation,0.915,hjerna,0.757,diversion,0.736,högvördig,0.713,odiös,0.678,kommunikationslinje,0.505,skördeår,0.455,mandet,0.48
22,utbetala,0.914,ådagalägga,0.756,bitterhet,0.736,armce,0.713,mannistjor,0.678,telegramportot,0.504,siffra,0.454,olikhet,0.477
23,hastighet,0.914,säfom,0.756,anstälde,0.735,afskaffande,0.712,montenegrinsk,0.677,befolkningsstatistik,0.503,kvalitativ,0.452,prisbelöningarne,0.477
24,ögnablick,0.914,doch,0.756,upror,0.735,jernhandteringen,0.712,männistor,0.677,bonds,0.502,jämngod,0.449,jemnförelsen,0.476
25,mae,0.913,tractaten,0.756,förord,0.735,adelén,0.712,kompromiss,0.676,skolräkenskaper,0.502,befolkningsstatistik,0.448,telserna,0.476
