,sv_1760,sv_1760_d,sv_1780,sv_1780_d,sv_1800,sv_1800_d,sv_1820,sv_1820_d,sv_1840,sv_1840_d,sv_1860,sv_1860_d,sv_1880,sv_1880_d,sv_1900,sv_1900_d
48,rysk,0.642,förstag,0.607,sjunde,0.502,utskott,0.44,interimsregering,0.506,beväringslagen,0.584,statswerkspropositionen,0.595,adelsmöte,0.553
49,iu,0.642,samtlig,0.607,christiania,0.501,tidskifte,0.44,afgörande,0.505,riksdagsbeslut,0.583,apanagefrågan,0.595,motionsväg,0.552
50,nästinstundande,0.642,westindien,0.607,protokoll,0.501,revision,0.439,bvilande,0.504,aflåtandet,0.582,tullkomiténs,0.595,universitetsbudgeten,0.552
51,grad,0.641,skattkammare,0.607,bewillning,0.5,thinget,0.439,prestestånd,0.504,folkting,0.582,majriksdagens,0.595,stadsfullmäktigesammanträde,0.552
52,förordning,0.64,återkomst,0.607,förbundsdag,0.499,utflyttning,0.438,bikets,0.504,riddarhusordning,0.58,kamrar,0.595,skrifvelseförslaget,0.552
53,1766,0.64,societet,0.606,bewiljat,0.499,sammanvaro,0.438,lagit,0.503,grundlagsförslag,0.58,budgetsutskottet,0.594,tullförslag,0.551
54,begynna,0.64,tractat,0.606,discont,0.498,uppgjord,0.437,utskottsbetänkande,0.503,förflagen,0.58,generalstaternas,0.594,bleive,0.551
55,1776,0.64,parlament,0.606,infördt,0.497,infil,0.437,afslår,0.501,stånder,0.579,ompröfva,0.594,höstval,0.55
56,åkerbruk,0.639,delning,0.606,reglemente,0.496,ziirich,0.436,borgarstånd,0.5,borgarestånden,0.579,wäckia,0.593,jernvägsfråga,0.55
57,offentelig,0.639,capitulation,0.606,krönika,0.496,försvinnande,0.436,utskottsval,0.499,statsutstottets,0.578,ntstottets,0.591,sammanjämkningsförslag,0.55
58,tili,0.638,bestut,0.605,versailles,0.496,presterliga,0.436,rikeis,0.498,kamrarno,0.578,statsntstottets,0.591,stortingsperiod,0.549
59,daga,0.638,rycktet,0.605,skrifwelse,0.496,suspension,0.436,arbetsordning,0.498,forändring,0.577,utgiftsafdelning,0.591,skatteförenkling,0.549
60,professor,0.638,1796,0.604,tillit,0.495,justering,0.436,magistratssekreterare,0.497,nppgjordes,0.577,sammanjemkningen,0.59,unions,0.547
61,högloflig,0.636,resolution,0.604,ffrifwelse,0.494,prestestånd,0.436,hänskjuta,0.497,finanslag,0.577,kyrkolags,0.59,riksdags,0.547
62,ansökning,0.636,besluta,0.604,palen,0.494,föreslagen,0.436,presteständct,0.496,riksdagsperiod,0.577,utskottsförslag,0.59,stortidget,0.547
63,krono,0.636,affärda,0.604,1814,0.494,storligen,0.436,utstottet,0.496,armébudgeten,0.577,mannaval,0.59,styrelsesammankomst,0.546
64,collegium,0.636,gesandt,0.604,2t,0.493,upphörande,0.435,grundlagsändring,0.495,treårsperiod,0.576,propo,0.59,venstermajoritet,0.546
65,anmärkning,0.635,jnnewänare,0.603,förwaltning,0.493,upphäfvet,0.435,acklamation,0.495,formulering,0.574,skatteförenkling,0.59,statsregleringspropositionen,0.546
66,slut,0.634,utrop,0.603,utskott,0.492,auctionens,0.435,1888,0.495,sländer,0.574,förflagen,0.59,expeditionsutskott,0.545
67,utgå,0.634,bekräfta,0.603,ingifne,0.492,bondestånd,0.435,utflottets,0.494,kamrarnes,0.574,sanktionering,0.59,rösträttsfråga,0.545
68,enligt,0.633,campagne,0.603,ry,0.492,föreflagna,0.434,statsutstottet,0.494,borgareståndet,0.573,hwilandc,0.589,riksmöte,0.545
69,mästbjudande,0.633,friwilliga,0.602,justitie,0.491,kontraproposition,0.434,riksståthållare,0.493,skjutsfrågan,0.573,ntskottet,0.589,arbetareförsäkringsfrågan,0.544
70,fortsättning,0.633,bretagne,0.602,kröning,0.491,halftimma,0.433,ständers,0.493,bondestånd,0.572,bankutskott,0.589,statsutflottet,0.544
71,gödsel,0.633,högloflig,0.602,päbud,0.491,öfverlemnadt,0.433,tkulle,0.493,rikeis,0.571,sammanjämkningsförslag,0.589,aflåtande,0.544
72,ankommen,0.632,utflag,0.601,krigisk,0.491,statsreglering,0.432,jernvägsfrågan,0.492,riksväg,0.57,ständerne,0.588,mri,0.544
73,1772,0.632,dublin,0.601,xii,0.49,modifikation,0.432,odelsthinget,0.491,voteringsproposition,0.569,riksdags,0.588,härordningsfrågan,0.544
74,uppå,0.632,högtid,0.6,realisation,0.49,preliminär,0.431,discussion,0.491,statsntstottet,0.569,aflätande,0.587,framlägga,0.543
75,utdelning,0.632,nädiga,0.6,förestrifne,0.49,förlidct,0.431,kampanj,0.491,tullbetänkandet,0.568,talmanskonferens,0.587,utskottsval,0.543
76,ode,0.631,grans,0.6,aktieägare,0.489,nationalrepresentation,0.431,sammankallande,0.491,bergwerkstionden,0.568,wärnepligtslagen,0.586,propo,0.542
77,sök,0.63,semlin,0.599,enskild,0.488,tillgjord,0.431,förelädes,0.49,besiutade,0.567,äskande,0.586,värnpligtsfrågan,0.542
78,gudstjenst,0.63,sammankomst,0.598,nast,0.488,issi,0.431,wallag,0.49,straffmyndighet,0.567,månbag,0.586,budgetförslag,0.542
79,sweriges,0.63,rapport,0.598,trennc,0.487,oförhindrad,0.43,framlagdt,0.49,hnfwndtiteln,0.567,bondcständet,0.586,statsräkenskaper,0.542
80,beflut,0.629,proclamation,0.598,senna,0.487,yttradt,0.43,styrel,0.489,utskottsval,0.567,kamrarues,0.586,motionsrätt,0.541
81,omröra,0.629,offentlig,0.598,mznad,0.486,bergskollegium,0.43,stånd,0.489,parlamentssession,0.567,kamrarno,0.585,ekonomiutskottets,0.541
82,utnämna,0.629,antyda,0.598,häder,0.486,fullföljd,0.43,prorogation,0.487,genomdrefs,0.567,liemstält,0.585,budgetsutskottet,0.541
83,1770,0.628,förnya,0.596,1812,0.486,rättegångsdagcn,0.43,höglofl,0.487,inkomstberäkning,0.566,riksgälds,0.585,liemstält,0.54
84,sidsta,0.628,ärorik,0.596,höglofl,0.486,afgafs,0.429,regeringsbeslut,0.487,nästsammanträdande,0.566,utflotts,0.584,bankutskott,0.54
85,twist,0.628,näder,0.596,friwilliga,0.485,biifver,0.429,ansvarsbestämmelse,0.485,riksdagsmajoritet,0.566,lagändring,0.584,borgareståndets,0.54
86,amiralitet,0.628,förstnämnd,0.596,1803,0.485,räkenstaper,0.428,rättegångstillfälle,0.485,omarbetande,0.565,alslagit,0.583,majriksdagen,0.54
87,bränneri,0.627,academie,0.595,granstning,0.485,tullförfattning,0.428,representationsfråga,0.485,landdag,0.564,skattereglerings,0.582,lagbyrå,0.539
88,utrop,0.627,coburg,0.595,fjortonde,0.485,riksdagsordning,0.428,rumstedts,0.485,ntskott,0.564,militäranslag,0.581,omordnande,0.539
89,sammankomst,0.627,landstigning,0.595,direetionen,0.484,vårtermin,0.428,afslogo,0.485,prästestånd,0.564,slänt,0.58,utskotta,0.539
90,prenumerant,0.627,sammanträde,0.595,junti,0.484,försvarsverk,0.428,bränvinsskatten,0.484,publicistmöte,0.564,bewillningsutstottet,0.58,publicistmöte,0.539
91,nyhet,0.627,infant,0.594,banque,0.484,fullmägtige,0.428,bestutade,0.484,befordringsfråga,0.563,dechargebetänkande,0.58,sammanjemkningen,0.539
92,krig,0.626,belgien,0.594,föreläsning,0.484,inhibera,0.428,jernvägssystem,0.484,tullbevillningen,0.563,tullkomitén,0.58,jernvägsfrågan,0.538
93,publique,0.625,ofwerste,0.594,xiii,0.484,statsutskott,0.428,punktvis,0.484,utskottsförslag,0.563,ekonomiutskottet,0.58,månbag,0.538
94,armeen,0.625,gifwen,0.594,nådig,0.484,protokoller,0.427,belänkande,0.484,tullbewillningen,0.563,atstyrkt,0.58,kammara,0.538
95,bränning,0.624,adelen,0.594,gudstjänst,0.484,alternativ,0.427,rikslag,0.483,värnepligtslagen,0.563,prästestånd,0.579,landdag,0.537
96,förledne,0.624,sammankalla,0.594,riks,0.483,frånträda,0.427,kamrarnes,0.482,hufwudtitlarne,0.563,tullbetänkande,0.579,tillbehandling,0.537
97,dödsfall,0.623,utfärda,0.594,protocollet,0.483,1720,0.427,tisdagsbladet,0.482,utlätaude,0.562,lagförändring,0.579,kabi,0.537
98,undersökning,0.623,begynnelse,0.594,1788,0.482,8ren,0.427,diflussion,0.482,sammanjemkning,0.562,konsulatbudgeten,0.579,häradsstyrelse,0.537
99,föregående,0.623,academiens,0.593,fattigwärden,0.482,convention,0.427,prestcständet,0.482,äterbetalningsflyldighet,0.562,mds,0.579,värnpliktsförslag,0.537
