,sv_1760,sv_1760_d,sv_1780,sv_1780_d,sv_1800,sv_1800_d,sv_1820,sv_1820_d,sv_1840,sv_1840_d,sv_1860,sv_1860_d,sv_1880,sv_1880_d,sv_1900,sv_1900_d
17,religion,0.649,billighet,0.541,lydnad,0.468,tulltaxa,0.505,skipa,0.532,kanonisk,0.55,tryckfrihetslag,0.577,straffbalk,0.527
18,mängen,0.649,philosophi,0.54,bestraffning,0.467,grundprincip,0.505,tryckfrihetslag,0.532,öfverträda,0.549,stängselförordning,0.576,skolstadga,0.527
19,answar,0.649,tydelig,0.54,befwär,0.467,samhällsskick,0.505,månggifte,0.531,kriminallag,0.549,ämbetsbrott,0.576,stadgauden,0.526
20,mänsklighet,0.648,ordning,0.54,iaktta,0.465,regeringssätt,0.505,straffbalk,0.53,tvångslag,0.54,stadgauden,0.574,fattigvårdsförordning,0.525
21,yttre,0.648,allmanna,0.538,guds,0.464,öfverträda,0.504,civillag,0.529,förordning,0.539,stadgan,0.574,fiskeristadga,0.525
22,naturlig,0.647,upgift,0.537,förfara,0.464,tryckfrihet,0.504,polisförfattning,0.528,grundlagsbestämmelse,0.538,lagstiftning,0.568,skeppsmätning,0.524
23,lämpa,0.644,helgd,0.535,förmär,0.463,beifra,0.501,krigsartiklar,0.528,vitén,0.537,sjölag,0.567,bysättningstvång,0.524
24,stadgar,0.643,bibehällas,0.535,despotism,0.463,uteslutning,0.501,öfverträdelse,0.525,vanfrejd,0.537,kyrkolagskomiténs,0.567,dissenterlag,0.524
25,warde,0.643,sörsälde,0.534,myndighet,0.462,congressen,0.5,besutenhet,0.523,brottmålslag,0.534,yrkesfara,0.566,civillag,0.523
26,myckna,0.643,hafma,0.534,utstaka,0.461,regeringssystem,0.499,lagförändring,0.522,församlingsfrihet,0.534,reglementarisk,0.565,stadgan,0.522
27,tara,0.641,förbrytelse,0.533,grundsats,0.459,utstaka,0.499,arfslag,0.522,eludera,0.533,näringslag,0.564,giftomannarätt,0.522
28,uttrycka,0.64,pröfning,0.533,särskildt,0.458,förverka,0.498,grundlagen,0.522,verldsordning,0.531,shermanbillen,0.563,giftermålsbalk,0.522
29,ffäl,0.638,stränghet,0.528,ärkänna,0.458,strängeligen,0.498,strafflöshet,0.521,förmildring,0.531,lagbestämmelse,0.562,öfverträda,0.521
30,fätt,0.637,mening,0.527,ewiga,0.458,godtycke,0.498,rättsgrund,0.521,kyrkoförfattning,0.531,lotsförordning,0.56,utsökningsväsende,0.52
31,klar,0.637,uttryckelig,0.526,utsago,0.457,älägga,0.497,jemlikhet,0.518,näringslag,0.53,patentlag,0.56,reglementarisk,0.52
32,förnya,0.637,främja,0.526,samwete,0.455,ordalydelse,0.497,åsidosättande,0.518,konfessionell,0.529,kyrkotukt,0.558,ansvarighetslag,0.519
33,stick,0.636,plikt,0.525,theras,0.454,rättsbegrepp,0.497,förordning,0.518,subordination,0.529,ansvarsbestämmelse,0.558,bränvinsförsäljningslagen,0.518
34,lycksalighet,0.636,förm,0.524,werkställande,0.454,tvärtemot,0.497,drnna,0.517,aktielagen,0.529,kyrkolag,0.557,kriminallag,0.518
35,lydnad,0.636,bibehällande,0.524,männistan,0.454,promulgera,0.495,straffbestämmelse,0.516,gällaude,0.528,fattigvårdslag,0.557,ansvarsbestämmelse,0.517
36,behälla,0.636,nuwarande,0.523,philosophi,0.453,statsförfattning,0.495,banksystem,0.514,stadgauden,0.526,bränvinslagen,0.556,kyrkolag,0.516
37,oskyldig,0.636,redelige,0.522,förbryta,0.453,pärs,0.494,riksdagsmannarätt,0.514,friköpningsrätt,0.526,giftstadga,0.554,äktenskapslag,0.514
38,befalla,0.635,myndighet,0.522,äligga,0.452,veto,0.494,helgd,0.514,församlingsordning,0.526,lagparagraf,0.554,byggningabalk,0.513
39,twärt,0.635,fördrifwa,0.521,skapare,0.452,lagbok,0.494,troslära,0.513,tullförfattning,0.526,lotteriförordning,0.554,kyrkolagskomiténs,0.513
40,redig,0.634,gerning,0.52,förestrifwa,0.452,rättstillstånd,0.492,landsförvisa,0.513,skollag,0.526,myntlag,0.554,landtdagsordning,0.512
41,åligga,0.634,kännemärke,0.52,reglemente,0.452,samhällsordning,0.492,tvångslag,0.513,utsökningsväsende,0.526,giftermålsbalk,0.551,grundlagen,0.512
42,rättegång,0.633,enlig,0.52,waka,0.452,beräkningsgrund,0.491,konvenans,0.512,kroppsstraff,0.525,bestämmelse,0.551,skjutsväsende,0.511
43,uplyst,0.633,answarig,0.518,ken,0.451,nögde,0.491,beskattningsrätt,0.512,gällando,0.525,embetsbrott,0.55,jaktstadga,0.509
44,twäng,0.632,förbannelse,0.518,uplyste,0.451,vårdare,0.491,kassation,0.511,handelslag,0.525,börsskatt,0.55,komiléns,0.509
45,wärdet,0.63,beskydda,0.517,niä,0.451,rättsenlig,0.49,tulltara,0.511,överensstämma,0.524,aktiebolagslag,0.549,införan,0.509
46,helga,0.63,utsago,0.517,inål,0.45,administrativ,0.49,statsform,0.51,tilllämpning,0.524,krigslag,0.549,föreskrefve,0.508
47,likafullt,0.63,gudomlighet,0.517,förestrifwer,0.45,författning,0.49,strafflag,0.51,handhafvare,0.524,skolstadga,0.549,ärfdabalk,0.508
48,lösa,0.629,hwarförutan,0.517,titz,0.449,folkrätt,0.489,lagbok,0.51,skeppsmätning,0.524,sjukkasselag,0.548,vexellag,0.508
49,olycklig,0.629,mota,0.516,bibehållande,0.448,manufakturerne,0.489,parlamentsakt,0.509,kyrkolag,0.524,wäghällningsbeswärets,0.548,embetsbrott,0.508
50,aktning,0.629,förflag,0.516,skick,0.448,innovation,0.489,samhällsinrättning,0.509,grundlagsbud,0.523,utsökningsväsende,0.548,skattelag,0.508
51,yppighet,0.628,utslag,0.516,främja,0.448,lurendrejeri,0.489,tryckfrihetsförordning,0.508,lagtolkning,0.522,komiléns,0.547,giftstadga,0.508
52,plikt,0.628,rätta,0.516,undergifwenhet,0.448,afhjelpas,0.488,gyckelspel,0.508,värnpligten,0.521,lagbeslut,0.547,obrottsligen,0.507
53,förtrycka,0.627,föreskrift,0.516,answarighet,0.447,rättsgrund,0.488,gemensamhet,0.508,helsovårdsstadgan,0.521,skeppsmätning,0.546,aktiebolagslag,0.507
54,bestyrka,0.626,pröfwa,0.515,hjälp,0.447,koran,0.488,slentrian,0.507,eganderättens,0.52,bankaktiebolag,0.546,lagparagraf,0.507
55,kraftig,0.626,skapare,0.515,sedlighet,0.447,theras,0.488,upphäfven,0.507,fueros,0.52,forfattning,0.546,bokföringsskyldighet,0.506
56,fördubbla,0.626,pligt,0.514,uppenbara,0.447,förfat,0.487,utsökningsbalk,0.507,stånde,0.52,ärfdabalk,0.546,tjänstgöringsreglemente,0.504
57,bestä,0.624,wad,0.514,försa,0.446,konseqvens,0.487,stabilitet,0.507,grundlagen,0.519,militärlag,0.546,själfdeklaration,0.504
58,närwarande,0.624,gilla,0.514,gudomlighet,0.446,påkalladt,0.487,lörslag,0.505,telegrafreglemente,0.519,komitéförslaget,0.545,skjutsstadga,0.504
59,männistor,0.624,grundsats,0.514,stadeständ,0.445,lagstadgande,0.487,willfarande,0.505,amagna,0.518,tryckfrihetsordning,0.545,föreskrif,0.504
60,derpä,0.624,männistan,0.513,regeringsform,0.444,straffbestämmelse,0.486,andemening,0.504,lagstiftning,0.518,kreatursinförseln,0.544,bränvinsförsäljningslag,0.503
61,agg,0.624,fanna,0.513,aktta,0.444,bewisning,0.486,landsförvisning,0.504,edsformulär,0.518,strafflag,0.544,mellanrikslag,0.503
62,syna,0.623,ätgärd,0.513,enom,0.443,lurendrägeri,0.485,försättning,0.504,rättegångsordning,0.518,lagstadgande,0.544,jagtstadga,0.503
63,hanö,0.623,kungörcs,0.513,möckel,0.443,dömmas,0.485,efterlefvas,0.503,grundprincip,0.517,presslag,0.542,arfslag,0.503
64,ewiga,0.623,enstilta,0.513,förbrytare,0.443,skyddstull,0.484,skärpning,0.503,folkrätt,0.517,skollag,0.542,patentlagstiftning,0.502
65,myndighet,0.622,förfallen,0.513,kungores,0.443,mosaisk,0.484,qvarhållande,0.502,expropriationslag,0.517,arfslag,0.542,stadgarno,0.502
66,embete,0.622,wederbörlig,0.513,billighet,0.443,missbruk,0.484,påbud,0.501,lagparagraf,0.517,grundlagen,0.541,emlikt,0.501
67,stadna,0.621,förnuft,0.512,klandra,0.442,upphäfwas,0.484,stånde,0.501,fullmyndig,0.515,läroverksstadga,0.541,folkskolestadga,0.501
68,gunst,0.621,utstaka,0.511,hörsamma,0.442,tidsanda,0.483,ingrepp,0.501,banklagstiftning,0.515,promulgation,0.541,grufvestadgan,0.5
69,hwi,0.621,blifwik,0.511,uplysa,0.442,luiru,0.483,samhällsskick,0.501,öfverträdt,0.515,kommunallag,0.54,sockenstämmonämnd,0.499
70,ordning,0.621,anständighet,0.51,träldom,0.442,klausul,0.483,regeringssätt,0.501,bysättningstvång,0.514,giftomannarätt,0.54,sjukkasselag,0.499
71,förstånd,0.62,kränka,0.51,them,0.441,samverkan,0.483,kriminal,0.501,kommunallag,0.514,straffbestämmelse,0.539,kretsindelning,0.499
72,osanning,0.62,missbruk,0.51,tydelig,0.441,öfverträdelse,0.483,statsborgare,0.5,uttryckelig,0.514,förestrifterna,0.539,spanmålstullars,0.498
73,förbud,0.62,test,0.51,efterlefnad,0.441,helgd,0.483,förthy,0.5,werldslig,0.513,skattelag,0.538,lagbestämmelse,0.498
74,föröda,0.62,öfwertygelse,0.509,reglor,0.441,öfwerträdelse,0.483,fåvitsk,0.499,reglementarisk,0.513,bysättningstvång,0.537,gauden,0.498
75,rörer,0.62,granstning,0.509,regeringssätt,0.441,åklagare,0.483,språkbruk,0.499,previlegier,0.513,äktenskapslagstiftning,0.536,kreatursinförseln,0.498
76,falsk,0.619,knngöres,0.509,genoin,0.441,tjenstefel,0.483,skiftesstadga,0.499,rättsgrundsats,0.513,bestämmelfer,0.536,valtryck,0.496
77,idel,0.619,rättegäng,0.508,otillgänglig,0.44,litti,0.482,ordalydelse,0.499,fattigvårdslagstiftning,0.513,poststadga,0.536,sjörättsmål,0.496
78,åstadkomma,0.618,enig,0.507,kraft,0.44,förfogande,0.482,centralisera,0.498,giftomannarätt,0.513,öfwerträdande,0.535,efterlefva,0.496
79,flä,0.618,görande,0.507,religion,0.44,statsform,0.482,konventikelplakat,0.498,jagtstadga,0.513,rättsregel,0.535,kyrkoordning,0.495
80,regel,0.618,pan,0.507,wärdige,0.439,skrifta,0.482,fredande,0.498,inkonstitutionelt,0.513,krigsartiklar,0.534,stämmelser,0.495
81,handtera,0.618,höllö,0.506,skydda,0.439,demokratisk,0.482,upphö,0.498,giftermålsbalk,0.513,kyrkoordning,0.534,forordning,0.495
82,tropp,0.618,åstadkomma,0.505,stränghet,0.439,vedersakare,0.482,lagbestämmelse,0.498,undantagslag,0.512,kommunalförordning,0.534,krigsartiklar,0.495
83,hedning,0.618,rättwisa,0.504,missbruk,0.438,fantast,0.481,broderskap,0.498,melserna,0.512,befordringslagarne,0.534,arbetsaftal,0.494
84,wärda,0.618,förlustig,0.504,gudstjänst,0.438,efterlefnad,0.481,stadganderne,0.498,tillämpande,0.512,grufvestadgan,0.533,börsskatt,0.494
85,föröka,0.617,tionde,0.504,motarbeta,0.438,våldföra,0.481,föråldrad,0.497,polisförfattning,0.512,bandelsregister,0.532,språkförordning,0.494
86,stadeliga,0.617,talesätt,0.504,klander,0.438,motiverna,0.481,stadgande,0.497,okränkbar,0.511,fattigvårdsförordning,0.532,wäghällningsbeswärets,0.494
87,utmärka,0.616,klander,0.504,likafullt,0.437,bokstaflig,0.48,rättsenlig,0.497,äktenskapsförord,0.511,brottmålslag,0.532,bestämmelse,0.494
88,skäl,0.616,iaktta,0.504,stadfästa,0.437,uppgjord,0.48,fullmyndig,0.496,skoltvång,0.51,wallagen,0.532,aktielagen,0.493
89,resolution,0.616,mänsklig,0.503,tide,0.437,klaring,0.48,återinföra,0.496,värnpligt,0.51,jordabalk,0.531,tjenstgöringsreglementet,0.493
90,förordning,0.616,adelén,0.503,decidera,0.436,derföie,0.479,eludera,0.496,trosfrihet,0.51,stiftning,0.531,regeiingen,0.493
91,rätteligen,0.616,likafullt,0.503,obestämd,0.436,näpst,0.479,tillskapa,0.496,kommunalbeskattning,0.51,stämpelpappersafgiften,0.531,stämpelförordning,0.493
92,bota,0.616,niä,0.503,nögde,0.436,upphäfvas,0.479,losen,0.496,rättfärdiggöra,0.509,presteden,0.531,äktenskapslagstiftning,0.493
93,list,0.615,sjelfständighet,0.502,werkstalla,0.436,fiåga,0.478,hemfrid,0.496,förnuftsenlig,0.509,riddarhusordning,0.53,syfto,0.492
94,rada,0.615,urgammal,0.502,likmätigt,0.436,tvertemot,0.478,stängselförordning,0.496,efterlefva,0.508,handelslag,0.53,församlingsordning,0.492
95,inbillning,0.614,almänna,0.502,upprättelse,0.436,mänsklig,0.478,upphäfna,0.495,benådningsrätt,0.507,tilllämpningen,0.529,läroverksstadga,0.492
96,likhet,0.614,godkänna,0.502,lögn,0.436,öfverskrida,0.478,konstitutionel,0.495,folksuveränitet,0.507,utsökningsbalk,0.529,expropriationslag,0.492
97,utgöra,0.614,noggranhet,0.501,upphof,0.435,välmening,0.478,delegation,0.495,kyrkoordning,0.507,kommunall,0.529,grundlag,0.492
98,förtjänst,0.614,mäld,0.501,beskyllning,0.435,päfölid,0.478,naturlag,0.495,lotsförordning,0.506,förenlighet,0.528,hufvudmotiv,0.492
99,jom,0.614,widrig,0.501,tilltänkt,0.435,lagsamling,0.478,öfverträdt,0.495,beväringslag,0.506,tryckfrihetsförordning,0.528,villkorlig,0.492
