,sv_1760,sv_1760_d,sv_1780,sv_1780_d,sv_1800,sv_1800_d,sv_1820,sv_1820_d,sv_1840,sv_1840_d,sv_1860,sv_1860_d,sv_1880,sv_1880_d,sv_1900,sv_1900_d
13,granskning,0.918,onaturlig,0.756,smäningom,0.601,betydelse,0.525,lagparagraf,0.469,kunstapen,0.477,begripande,0.463,sanningssökande,0.474
14,männistor,0.917,inbillning,0.756,nödwändigheten,0.6,representationssätt,0.524,allenastyrandets,0.469,skuggrädsla,0.473,statsmannablick,0.463,negera,0.474
15,förbuden,0.917,tryckfrihet,0.756,magnetism,0.599,förträfflighet,0.523,föreställningssätt,0.468,hufvudvilkoren,0.473,ligliet,0.462,ästädningssätt,0.474
16,sölja,0.916,sticklighet,0.755,auktor,0.599,rationell,0.523,statsborgare,0.468,sjelftillit,0.471,fördöljande,0.462,förwirra,0.474
17,motta,0.916,princip,0.755,opinion,0.598,sinlig,0.523,utbildadt,0.468,kälkborgerlig,0.471,ovetenhet,0.461,thronerna,0.474
18,förmärka,0.915,begärelse,0.755,mennistan,0.597,individuell,0.522,menniskovärde,0.468,fantasibild,0.471,obesvaradt,0.461,konstnärsindividualitet,0.473
19,utropa,0.915,uttryck,0.75,wittna,0.597,menskligheten,0.521,önskelig,0.467,idöer,0.47,ögonblioket,0.46,fäjd,0.473
20,lian,0.914,flör,0.748,bekymra,0.597,begränsning,0.521,intrasslad,0.467,fritänkeri,0.47,wijjte,0.46,lörmåga,0.471
21,stackars,0.912,galenskap,0.748,kallsinnig,0.596,ytlig,0.521,messias,0.467,ästädningssätt,0.47,läsarena,0.46,linietrupperna,0.471
22,sro,0.911,arbetsamhet,0.746,religiös,0.596,utwecklingen,0.52,driffjäder,0.467,twiswelsmäl,0.47,ästädningssätt,0.457,tverlom,0.471
23,lukt,0.911,handtera,0.746,egenkärlek,0.596,fraga,0.519,orättwisan,0.466,spökeri,0.469,karriére,0.456,ovetenhet,0.47
24,upfylla,0.91,förargelse,0.745,öfwertygade,0.595,almän,0.519,skefva,0.466,argumentera,0.469,fiktion,0.456,skönhetsideal,0.47
25,bröllop,0.91,medbroder,0.745,wälmening,0.595,utbildning,0.519,tverlom,0.465,elastista,0.469,jdet,0.456,saturnalier,0.469
26,tysthet,0.91,förkofran,0.744,uppmärksam,0.595,lanka,0.519,villrådig,0.465,lifsåskådning,0.468,grundåskådning,0.456,skamlöshet,0.469
27,hog,0.909,menn,0.743,därar,0.593,liberalism,0.518,rikhaltighet,0.465,wiltnesbörd,0.468,felslut,0.456,amason,0.469
28,henne,0.909,tänkande,0.743,trodt,0.593,medborgarnes,0.518,musikalifla,0.465,bortblanda,0.468,bvilkeu,0.455,individualistisk,0.468
29,aria,0.909,alr,0.742,fortplanta,0.593,merändels,0.518,trossak,0.465,mendet,0.468,kretsame,0.455,lavalettes,0.468
30,ritning,0.908,förlika,0.741,bewisar,0.593,folklynne,0.518,åsido,0.464,lofprisa,0.467,förege,0.455,kvinnoemancipation,0.467
31,ester,0.907,wäcker,0.74,galenskap,0.591,ärftlighet,0.517,intelligens,0.464,viglen,0.467,skattepolitik,0.454,vernie,0.467
32,höflighet,0.907,födsel,0.74,förord,0.591,resurs,0.516,argumentera,0.464,wäsendet,0.466,ingiswelse,0.454,vulgus,0.466
33,härjämte,0.907,skapa,0.74,fräsan,0.59,mensklighet,0.516,fiäga,0.464,moralitet,0.466,främmands,0.454,trosdogm,0.466
34,jämförelse,0.906,lärk,0.74,upmarksamhet,0.59,anomali,0.516,förutfattad,0.462,wijjte,0.465,stisk,0.454,annams,0.466
35,wälmening,0.905,philosophi,0.74,uplyste,0.588,sympati,0.516,sjclsiva,0.462,septemberfördraget,0.465,konsequent,0.454,veneration,0.466
36,hafwcr,0.905,behaglighet,0.739,otrogen,0.588,omdöme,0.516,antecedentia,0.462,kortsynthet,0.464,symbolism,0.454,retorik,0.466
37,härkomst,0.905,brottslig,0.738,almänhet,0.588,förvrida,0.516,premiss,0.462,afsigler,0.464,langeais,0.454,utvecklingslag,0.466
38,gynna,0.904,understundom,0.738,eftersinna,0.587,genomgripande,0.515,öfverlygad,0.462,partihat,0.464,slägtskapsförhållande,0.453,felslut,0.466
39,auetor,0.903,slägte,0.738,frägan,0.587,därar,0.515,insigler,0.462,alstradt,0.464,lavalettes,0.453,kärleksrus,0.465
40,strifwit,0.903,sorgfällig,0.738,sturle,0.586,syfte,0.515,derus,0.461,statsvetenskaplig,0.463,oinwigd,0.453,främmands,0.465
41,namne,0.903,ffäl,0.738,wärsta,0.586,oföränderlig,0.514,estetisk,0.461,wärnpligtens,0.463,samoafrågan,0.452,konsequent,0.465
42,sem,0.902,fjelfwe,0.738,wärre,0.586,idé,0.514,resonnera,0.461,hedersnamn,0.462,undandrogo,0.452,grimes,0.464
43,möjeligit,0.902,eftertanka,0.737,förebrå,0.586,jemlikhet,0.513,förbrödring,0.461,partiintresse,0.462,stoicism,0.452,klokskap,0.463
44,möjeligt,0.902,mänsklig,0.737,tanke,0.586,tolerans,0.513,menniskorätt,0.46,bnds,0.462,afsigler,0.451,moderskänsla,0.463
45,annar,0.902,gläda,0.736,oförnuftig,0.585,sträfvar,0.512,kortsynthet,0.46,kosmopolit,0.461,solidaritetskänsla,0.451,oförnuft,0.463
46,saker,0.901,lefnadssätt,0.736,sällsam,0.584,wisthet,0.512,tydlighet,0.459,karaktersfasthet,0.461,äktenskapslagstiftning,0.451,meningslöshet,0.463
47,egenteligen,0.901,wälmäga,0.735,twifwelsmäl,0.584,betraktare,0.512,prelatur,0.459,tverlom,0.461,moderskänsla,0.451,frikyrklighet,0.463
48,anmodan,0.901,förtjenar,0.735,wifat,0.584,axiom,0.512,kärlekslös,0.459,underkunnig,0.461,inkarnera,0.451,samhällsmoral,0.463
49,hafira,0.901,gudomlig,0.735,begripa,0.584,hebreisk,0.512,ordf,0.459,anklagande,0.46,amason,0.45,mystér,0.462
50,befästa,0.901,werkön,0.733,nödwändighet,0.583,förvillelse,0.512,menniskoförstånd,0.459,klokskap,0.459,oqvinlig,0.45,gabriéle,0.462
51,utmärkt,0.901,uplyste,0.733,likgiltig,0.583,obekantskap,0.51,logisk,0.459,järtecken,0.459,skamlöshet,0.45,hårklyfveri,0.462
52,skylla,0.901,agtning,0.732,förlika,0.583,humanistisk,0.51,abstraktion,0.458,lekamligen,0.459,moderloge,0.45,fidge,0.462
53,era,0.9,romare,0.732,sinlig,0.582,jemförlig,0.509,förutseende,0.457,statsborgerlig,0.459,uppfattningssätt,0.45,bvilkeu,0.462
54,laka,0.9,krigare,0.732,sattet,0.582,sorglös,0.509,folklynne,0.457,alltförmycket,0.459,mystér,0.45,trågade,0.462
55,hämma,0.9,rättfärdig,0.731,ordspråk,0.582,laglighet,0.509,jemlikhet,0.457,bestutet,0.459,frikyrklighet,0.45,peda,0.462
56,tjenar,0.9,sivärt,0.731,mänsklig,0.581,förstådd,0.509,dität,0.456,gudstro,0.459,skönhetsideal,0.449,obesvaradt,0.462
57,nyfiken,0.9,åtnjuta,0.731,tryckfrihet,0.581,bemärkelse,0.508,naturlag,0.456,allenastyrandets,0.458,konstintresse,0.449,bönföllo,0.461
58,öfwerflöd,0.899,lätom,0.73,resultat,0.58,fräsan,0.508,underrättadt,0.455,lösaktighet,0.458,klumpighet,0.448,mysticism,0.461
59,dos,0.899,döpa,0.73,wisthet,0.58,nansin,0.508,förnuftsenlig,0.455,försätet,0.458,tidsströmning,0.448,mindretalsregering,0.461
60,dyrhet,0.899,uptacka,0.729,alltför,0.579,demagog,0.508,sammanhållning,0.455,medvetenhet,0.457,mindretalsregering,0.448,begripande,0.461
61,förgå,0.899,strifter,0.729,förelag,0.579,missleda,0.508,jargon,0.455,vintersömn,0.457,shakspere,0.448,grundåskådning,0.461
62,stämning,0.899,maner,0.729,falsk,0.579,framalstra,0.507,proletariat,0.454,sedeslös,0.457,förnuftsvidrig,0.448,approcher,0.461
63,talrik,0.899,lärjunge,0.729,ursprung,0.579,bannlysa,0.507,intellektuel,0.454,öfverdrifva,0.456,fatalism,0.448,germanism,0.461
64,uttaga,0.898,läromästare,0.728,någonsin,0.578,ideal,0.507,teori,0.453,resonnera,0.456,öfwerhufwnd,0.448,människonatur,0.46
65,halsa,0.898,tp,0.728,tankan,0.578,rättfärdiga,0.507,ernä,0.453,framtidsplan,0.456,räsonnement,0.448,samoafrågan,0.46
66,ögnablick,0.897,wittna,0.727,långsam,0.578,faktisk,0.507,politiker,0.453,förwillelser,0.456,tverlom,0.447,liivet,0.46
67,arrest,0.897,fullkomna,0.727,hörk,0.577,demagogisk,0.507,störande,0.453,entente,0.455,manchesterskolan,0.447,kvinnfolk,0.46
68,flä,0.897,alstra,0.727,häpnad,0.577,arghet,0.507,förhällandct,0.453,löslighet,0.455,inakt,0.447,wijjte,0.46
69,latta,0.897,mildra,0.727,teori,0.577,tankan,0.507,kunskapsförråd,0.452,vigligaste,0.455,retorik,0.447,bibelläsare,0.46
70,ästundade,0.897,hedning,0.726,behaglighet,0.577,förwilla,0.507,samvetssak,0.452,abstrahera,0.454,kölwatten,0.447,treenighetslära,0.46
71,jesu,0.897,mota,0.726,wägra,0.577,uppfattning,0.507,vinlägga,0.452,rättsprincip,0.454,förblommerad,0.447,österländingarne,0.46
72,roid,0.897,förmåga,0.726,kanffe,0.576,reciprocitet,0.506,afsigler,0.452,christeligt,0.454,täuker,0.447,aztek,0.46
73,yta,0.897,ingenting,0.726,sself,0.576,öppenhet,0.506,felicia,0.452,sramgätt,0.454,sanningssökande,0.447,skelögd,0.46
74,giorde,0.897,förswinna,0.726,lättsinnig,0.576,tanka,0.505,intention,0.451,sinnesart,0.454,bortresonnera,0.446,shakspere,0.46
75,betjening,0.896,undfalla,0.726,förargelse,0.576,uppskattning,0.505,grundprincip,0.451,skolsystem,0.453,högmålsbrott,0.446,ögonblioket,0.459
76,wise,0.896,bewisar,0.725,wänffap,0.576,fosterlandskärlek,0.505,axiom,0.45,skandaltidning,0.453,kärleksrus,0.446,literaturs,0.459
77,snö,0.896,ilian,0.725,skapa,0.576,alman,0.505,kultur,0.45,glunka,0.453,utvecklingslag,0.446,förege,0.459
78,medfölja,0.896,tanke,0.725,betänka,0.576,oändelig,0.505,övertygelse,0.45,sjelfbestämmelserätt,0.453,undfången,0.446,uttråka,0.459
79,oriktig,0.896,förtret,0.725,osanning,0.576,resultaterna,0.505,uttal,0.449,decentralisation,0.453,österländingarne,0.446,fiktion,0.459
80,wälsignelse,0.896,christne,0.725,twäng,0.576,sväfvande,0.504,velande,0.449,återförsätta,0.453,öfverdrifver,0.445,sredens,0.459
81,mö,0.895,beundra,0.724,fabel,0.576,afskudda,0.504,nationel,0.449,inau,0.453,misstogo,0.445,chimär,0.458
82,ssola,0.895,politista,0.724,tanka,0.575,öfwerflöd,0.504,tilllämpa,0.449,nationalviljan,0.452,saturnalier,0.445,negation,0.458
83,agde,0.895,tadel,0.724,stuteligen,0.575,opponera,0.504,skönhetssinne,0.449,jemnlikheten,0.452,osmaklighet,0.445,stortingssalen,0.458
84,gif,0.895,förmär,0.724,motarbeta,0.574,uppriktighet,0.504,förtyda,0.448,omedweten,0.452,trågade,0.445,okysk,0.458
85,wen,0.895,auctorer,0.724,wissa,0.573,motbjudande,0.503,pligtkänsla,0.448,sörhoppning,0.452,samhällselement,0.445,fatalism,0.458
86,korthet,0.895,sällsam,0.723,wistte,0.573,behofven,0.503,andemening,0.448,arbeterska,0.452,qvinnofrågan,0.444,langeais,0.458
87,bärgning,0.894,dumhet,0.723,reform,0.573,förlöjliga,0.503,komik,0.448,klassicitet,0.452,bondförsök,0.444,manchesterskolan,0.458
88,kart,0.894,obegriplig,0.723,relation,0.573,vete,0.503,sjelfgjord,0.448,sömnaktighet,0.452,septemberfördraget,0.444,dugg,0.458
89,mae,0.894,uttyda,0.723,föresats,0.573,förställning,0.502,föreställning,0.448,föreställning,0.452,helgerån,0.444,spelraseri,0.457
90,iver,0.894,uttrycka,0.723,lanka,0.572,stilistisk,0.502,relevera,0.448,bortförklara,0.452,negera,0.444,lagbundenhet,0.457
91,förlustig,0.894,uste,0.723,basis,0.572,abstrakt,0.502,afbrutna,0.447,gyckelspel,0.452,frågen,0.444,förnuftsvidrig,0.457
92,framsteg,0.894,galen,0.722,ilian,0.572,verkställbar,0.502,werkligeu,0.447,sigi,0.452,motif,0.444,symbolism,0.457
93,jamt,0.894,trösta,0.722,philosoph,0.571,sedolära,0.502,christeligt,0.447,förniäga,0.452,sosiala,0.444,fandango,0.457
94,mt,0.894,bättring,0.722,gikt,0.571,auctorer,0.502,slutföljd,0.447,brödraskap,0.452,tankereda,0.443,ötvertygade,0.457
95,arf,0.893,theras,0.722,wanstap,0.571,slutledning,0.502,genialitet,0.447,bättrande,0.452,sjelfkännedom,0.443,fjättrar,0.456
96,skänka,0.893,yrka,0.722,förständ,0.57,tydlighet,0.502,sträfvat,0.447,föreställningssätt,0.451,svartkonst,0.443,allenastyrandet,0.456
97,warse,0.893,mennistor,0.722,tydeligen,0.57,beriktiga,0.502,grundidé,0.447,oförenlighet,0.451,framtidsblick,0.443,spiritualistisk,0.456
98,huruledes,0.893,underbar,0.721,efterhand,0.57,måttstock,0.501,djn,0.447,öfverlygad,0.451,skiljomän,0.443,menniskosjäl,0.456
99,afwcn,0.893,skarp,0.721,maner,0.57,lurendrejare,0.501,mänsklig,0.446,darwinism,0.451,sjellve,0.443,täuker,0.456
