,sv_1760,sv_1760_d,sv_1780,sv_1780_d,sv_1800,sv_1800_d,sv_1820,sv_1820_d,sv_1840,sv_1840_d,sv_1860,sv_1860_d,sv_1880,sv_1880_d,sv_1900,sv_1900_d
42,tropp,0.744,krigsrustning,0.603,urgammal,0.561,brödrafolk,0.504,oppositionsparti,0.504,unionsstat,0.518,verldsdelarne,0.503,verlded,0.501
43,benna,0.744,tippo,0.601,junta,0.56,öppenhet,0.503,nederländerne,0.504,kristenhet,0.518,verld,0.502,kaffeplantage,0.501
44,bekräfta,0.744,wart,0.601,verksamhet,0.559,europeisk,0.502,orienten,0.503,rysilands,0.518,qwrs,0.501,östasiatisk,0.499
45,stöt,0.744,ärorik,0.6,orolighet,0.559,propaganda,0.502,orient,0.502,småstat,0.517,syrien,0.501,kulturstat,0.498
46,därför,0.744,utbrista,0.6,kanton,0.559,folkslag,0.501,förenta,0.5,nordtyskland,0.514,cirkulärvexlar,0.501,orienten,0.497
47,fak,0.743,frankrike,0.598,britannien,0.559,gränsorne,0.501,grenada,0.5,euro,0.513,transatlantisk,0.501,hufvudstäder,0.497
48,los,0.743,magi,0.598,constitution,0.558,europeista,0.501,prekär,0.5,herskar,0.513,kyssland,0.499,marokkanska,0.497
49,wt,0.742,inwänarne,0.597,rättwis,0.558,byssland,0.5,italien,0.499,cirkulärvexlar,0.513,verldsdelen,0.499,diamantfält,0.495
50,stepp,0.742,bern,0.597,höfwen,0.558,sympati,0.5,enropa,0.499,enropas,0.512,stormakt,0.499,europei,0.495
51,pohlen,0.741,garantera,0.596,öfwerflöd,0.557,geograf,0.5,arabien,0.498,savojen,0.512,orient,0.499,spanien,0.495
52,hän,0.741,affaire,0.596,rytzland,0.557,konstflit,0.5,öfvervälde,0.498,sydtyskland,0.512,storbrittanien,0.498,centralamerika,0.494
53,boställe,0.741,boston,0.595,efterhand,0.557,europé,0.499,gränsorne,0.498,rhenprovinserna,0.511,oetalbara,0.498,kaukasien,0.494
54,ljuflig,0.741,hungersnöd,0.595,förtryck,0.557,wälmåga,0.499,verldeu,0.498,flafhandeln,0.511,lörnämsta,0.497,skandinavien,0.494
55,hota,0.741,bibehällande,0.595,makt,0.556,höfwen,0.499,lombardi,0.497,verldcns,0.51,indianstam,0.497,centralasien,0.494
56,im,0.74,nejd,0.594,allians,0.556,handelsplats,0.499,slavisk,0.497,sydafrika,0.51,östasien,0.496,vesterlandet,0.494
57,dell,0.739,befästa,0.594,tyrolen,0.556,piemont,0.498,storbrittannien,0.496,enropeifla,0.51,oljedistrikt,0.495,yäderleken,0.494
58,utgå,0.739,utspridt,0.593,stadeständ,0.556,demokrati,0.498,landstego,0.495,europcista,0.509,slafstaterna,0.494,servien,0.493
59,rättegång,0.738,america,0.593,inbyggare,0.555,amerikan,0.498,civilisation,0.495,orient,0.509,asiatista,0.493,euro,0.492
60,grek,0.738,sjöfart,0.593,tyranni,0.555,hjälte,0.498,centralamerika,0.495,osmanista,0.507,land,0.492,fraukrike,0.49
61,huruledes,0.737,oordning,0.593,almänna,0.554,estremadura,0.498,rytzland,0.495,statsenhet,0.507,balfön,0.492,balkanbalfön,0.49
62,altför,0.736,sold,0.592,tystland,0.554,vestern,0.497,södern,0.494,sydafrikansk,0.506,kontinenten,0.492,förenta,0.489
63,föregående,0.736,scen,0.592,förbund,0.553,peru,0.497,europeista,0.493,kulturfolk,0.504,storbritanien,0.491,benedig,0.489
64,hafwcr,0.736,möjlig,0.592,folkstag,0.553,andalusien,0.497,alperna,0.493,europas,0.504,sydamerika,0.491,kontinen,0.489
65,granne,0.735,manstap,0.591,werksamhet,0.553,inblandning,0.497,gradvis,0.491,aggressiv,0.503,czarriket,0.49,urinvånare,0.488
66,adel,0.733,larda,0.59,nederländerne,0.552,kabinetter,0.496,årtionde,0.49,muhamedanerne,0.503,storbritaniens,0.49,civilisera,0.488
67,ögnablick,0.733,narwarande,0.59,ministär,0.552,skräck,0.496,ryssland,0.49,amerikanerne,0.502,enropeista,0.49,deltaland,0.487
68,namnkunnig,0.733,inträda,0.59,pästynda,0.552,pohlen,0.496,handelsplats,0.49,nndersåter,0.502,iandet,0.49,vcrlden,0.487
69,ämbets,0.732,lifsfara,0.59,ärorik,0.552,hjelpkälla,0.496,krigstillstånd,0.49,kyssland,0.501,brasilien,0.49,mellanasien,0.487
70,iva,0.732,upkommit,0.589,engländarnes,0.552,närmande,0.495,europeifla,0.49,omgestaltning,0.501,balkanbalfön,0.49,moreas,0.486
71,arén,0.732,sysselsatt,0.589,magier,0.551,tvstland,0.494,öfvermäktig,0.489,garnisonsstad,0.501,ostindien,0.489,carthago,0.486
72,utgifne,0.732,rolighet,0.589,märt,0.55,erempel,0.494,ryfiland,0.489,sydslavisk,0.501,eogland,0.489,england,0.486
73,himla,0.731,charlatan,0.589,organisation,0.55,alliance,0.494,monaco,0.489,exporthus,0.501,verlded,0.489,mexiko,0.486
74,koni,0.731,tyghus,0.589,stridig,0.549,inföding,0.494,samhällsförhållande,0.489,ryssland,0.501,storbrittannien,0.487,återwändt,0.486
75,frälsa,0.73,påstå,0.589,mcra,0.549,tystlands,0.494,årtusende,0.489,stridsmakt,0.5,japan,0.487,georgien,0.485
76,thronen,0.73,gebiet,0.588,oberoende,0.549,grenada,0.494,fåsom,0.489,persien,0.5,tunesien,0.487,vesterlandets,0.485
77,anfall,0.73,utsprida,0.588,tidehwarf,0.549,grundval,0.494,verldshandeln,0.489,enropeista,0.5,förnå,0.487,krigstheatern,0.485
78,upmärksamhet,0.73,magter,0.587,omätlig,0.548,kultur,0.493,intervenera,0.489,återupprättelse,0.5,återwändt,0.486,gacko,0.484
79,saknad,0.73,trolig,0.587,koloni,0.548,arabien,0.493,enropas,0.488,tysiland,0.498,industristat,0.486,darfur,0.484
80,bibel,0.73,oreda,0.587,efterlängtad,0.548,magterna,0.493,preutzen,0.488,bålverk,0.498,mexiko,0.486,slater,0.484
81,hwarannan,0.729,page,0.587,wälfärd,0.547,kriga,0.492,departementerne,0.487,isoleradt,0.497,kaffeplantage,0.485,kina,0.484
82,indra,0.729,cairo,0.587,hertigdöme,0.547,lngland,0.492,folkflag,0.487,affärslif,0.497,englaud,0.485,kapland,0.484
83,gäld,0.728,ruinera,0.587,biständ,0.546,existens,0.492,ungern,0.487,tystlands,0.497,turkiet,0.485,partisöndring,0.483
84,tryckning,0.728,armce,0.587,innewänarne,0.546,hemland,0.492,tidehvarfvet,0.487,asiatifla,0.497,balkanfolk,0.485,garnisonsstad,0.483
85,lem,0.728,ödemark,0.586,frälsning,0.546,medlare,0.492,folkstag,0.487,servien,0.497,franklike,0.484,vestindien,0.483
86,undanta,0.728,anwände,0.586,familier,0.546,civilisation,0.492,samhällig,0.487,peiska,0.496,mellanasien,0.484,amazonfloden,0.483
87,mangen,0.727,kostbar,0.586,bistä,0.545,wäldet,0.492,pretext,0.486,storbrittannien,0.496,värld,0.484,alrika,0.483
88,linder,0.727,räkat,0.586,kännbar,0.545,omstörta,0.491,epok,0.486,osäkerhetstillstånd,0.496,peiska,0.484,werldsdelar,0.483
89,kula,0.727,plundring,0.585,menstligheten,0.545,texas,0.491,stormakt,0.486,brottmålslagstiftning,0.496,kulturstat,0.483,munkorden,0.483
90,vetta,0.727,nödwändighet,0.585,sammanhänga,0.544,emigrera,0.491,ryhlands,0.486,centralasien,0.495,svorigo,0.482,californien,0.482
91,segla,0.727,utbre,0.585,plundring,0.543,härförare,0.491,vänning,0.486,afrika,0.495,egypten,0.482,baleariska,0.482
92,orolig,0.727,corpsen,0.584,afund,0.543,regentstapet,0.491,sjöstyrka,0.486,samhällslifvets,0.494,dominion,0.481,spanmålsproducerande,0.481
93,tilökning,0.726,uselhet,0.583,ocean,0.543,naturalisera,0.491,blokad,0.485,halföns,0.494,storbritannien,0.481,etiopien,0.481
94,hittils,0.726,agera,0.583,föremäl,0.542,genomtåga,0.49,turan,0.485,kysslands,0.494,shimonoseki,0.479,storbritanien,0.481
95,tidig,0.726,eskader,0.582,basis,0.542,werldcn,0.49,andalusien,0.485,österrikeungern,0.493,vesteuropeiska,0.479,bengalen,0.481
96,medlem,0.726,armeen,0.582,england,0.542,äfventyrare,0.49,ögrupp,0.484,tism,0.492,benedig,0.479,östasien,0.481
97,mae,0.726,republikan,0.582,sturle,0.542,välstånd,0.49,peru,0.484,nationalitetsprincip,0.492,mexico,0.478,vorldens,0.481
98,fordom,0.726,wunnit,0.581,alliance,0.541,nissa,0.49,herrstar,0.483,magters,0.492,guldutförsel,0.478,stapelplats,0.481
99,syfta,0.725,undergång,0.581,fasthet,0.54,makterne,0.49,äfventyrare,0.483,sinnesriktning,0.492,statsförbund,0.478,hufwudstäder,0.481
