,sv_1760,sv_1760_d,sv_1780,sv_1780_d,sv_1800,sv_1800_d,sv_1820,sv_1820_d,sv_1840,sv_1840_d,sv_1860,sv_1860_d,sv_1880,sv_1880_d,sv_1900,sv_1900_d
24,händt,0.741,förtjänt,0.609,uppsyningsman,0.487,medmenniska,0.457,inwanare,0.459,skarpskyttesaken,0.477,småfolk,0.456,fabrikssamhälle,0.479
25,förmögen,0.741,ansedt,0.608,wetenstaper,0.486,jordägare,0.457,näringsidkande,0.459,arbetande,0.477,odalman,0.456,folkdiktning,0.479
26,förman,0.741,förräderi,0.608,kantor,0.486,medikament,0.457,folkklass,0.458,nppwäxande,0.477,besolkningen,0.455,lifserfarenhet,0.479
27,gem,0.74,medlem,0.607,angränsa,0.484,lagmansrätt,0.456,fyllerilasten,0.457,egendomsegarne,0.475,jordbrnkande,0.454,föreningsväsende,0.477
28,förbjuda,0.74,föröka,0.606,bildande,0.482,vanka,0.456,solk,0.456,öboarne,0.475,folkfattig,0.453,fäderneärfd,0.477
29,nation,0.738,förberörd,0.606,skärf,0.482,klan,0.456,landtmännen,0.454,jordbrukare,0.474,lappallmoge,0.452,nppwäxande,0.477
30,utsprida,0.737,jnnewänare,0.604,redeliga,0.482,vaccinera,0.455,jordegande,0.454,bondeklass,0.474,kroppsarbeta,0.452,läslust,0.477
31,osta,0.737,betydlig,0.604,wärdar,0.481,märkelig,0.455,dereinot,0.452,wanlottade,0.472,jordbrukare,0.452,överge,0.476
32,moro,0.736,städerne,0.603,ilande,0.481,folkundervisning,0.454,köpekol,0.451,dalallmogen,0.47,folklynne,0.452,stadeliga,0.476
33,swerige,0.735,widtaga,0.603,tjenste,0.481,nödtorftig,0.454,befolkning,0.45,jordbrnkande,0.47,arbetssamme,0.451,bondeklass,0.476
34,förbättring,0.735,gifna,0.602,afstedade,0.48,presterskap,0.454,westerdalarne,0.45,trädgårdsodling,0.469,bondfolk,0.45,sjelfviskheten,0.475
35,likwal,0.735,utstaka,0.601,underhall,0.48,stadeliga,0.454,kringboende,0.449,trädgårdsbok,0.469,skogsbygd,0.45,utdöende,0.475
36,oräknelig,0.735,olaglig,0.601,ofwannamnde,0.48,socknemän,0.454,prowinsen,0.449,hemslöjd,0.468,nppwäxande,0.45,begifne,0.474
37,stadeliga,0.734,beständ,0.598,medbroder,0.48,kringstrykande,0.453,wanlottade,0.449,inän,0.467,nationallynne,0.449,fuskare,0.473
38,wänga,0.734,utwägar,0.598,nödlidandes,0.479,tilförne,0.453,utmätningsauktion,0.449,hufvudnäring,0.466,dalallmogen,0.449,frihandelstiden,0.472
39,församla,0.733,inköp,0.598,flykting,0.478,näringsidkande,0.452,ladugårdsprodukter,0.449,besutne,0.466,syndfullhet,0.449,idkarne,0.471
40,sadane,0.731,betunga,0.598,wänge,0.478,husdjur,0.451,hufwudsak,0.449,näringsidkande,0.465,folkdiktning,0.449,inbyggarnes,0.471
41,ansedt,0.731,almänheten,0.597,ärct,0.478,vanlottad,0.45,slättbygd,0.449,bildningssökande,0.465,fäderneärfd,0.449,kyrkobesökarne,0.471
42,både,0.731,förbunden,0.596,fölgd,0.477,asa,0.45,träcka,0.448,tjenstesolk,0.464,skrifkunniga,0.448,yrkesverksamhet,0.471
43,halla,0.731,magters,0.595,sängliggande,0.477,blolt,0.45,manspillan,0.448,landthushållare,0.463,läslust,0.448,inpränta,0.471
44,medföra,0.731,sjöfart,0.595,ähörare,0.476,omfäng,0.45,tillflyta,0.448,egendomsherre,0.463,företrädcswis,0.448,stägtet,0.47
45,stridig,0.729,bestyrka,0.595,klass,0.476,herreman,0.45,tillhäll,0.448,flöjdidkare,0.462,hästuppfödare,0.447,öfwertro,0.469
46,yppighet,0.729,hänseende,0.594,flickebarn,0.476,industrigren,0.45,inneivänare,0.447,herreman,0.462,sjutal,0.447,uplysta,0.468
47,osäker,0.729,bestånd,0.594,mänsson,0.475,sedeförderf,0.45,rusdryck,0.447,ytta,0.462,fordomdags,0.445,grufdistrikten,0.468
48,bekostnad,0.728,ffola,0.594,älsta,0.474,henner,0.45,likta,0.447,innebyggare,0.461,jordbruksidkande,0.445,premieringarne,0.468
49,wärdet,0.728,somlig,0.593,eftersyn,0.474,vexelundervisning,0.449,älskilliga,0.447,farmare,0.461,midsommarsnatt,0.445,fiskarebefolkning,0.468
50,tjänstefolk,0.728,sjelfständighet,0.593,tiggare,0.474,affärsman,0.449,mjn,0.447,kustbefolkning,0.461,göteborgstrakten,0.444,läskunnig,0.468
51,ändteligen,0.727,märkelig,0.59,nödtorftig,0.473,silkesodling,0.449,jernhandteringen,0.447,jernindustriens,0.46,stadeliga,0.444,prestcrstapet,0.468
52,allena,0.727,förkofran,0.59,städerne,0.473,läroverk,0.448,christendomen,0.445,dagsverkspris,0.458,landsända,0.444,företrädcswis,0.468
53,undersöka,0.727,hugna,0.589,nina,0.473,läkarevård,0.447,menniffor,0.445,ortens,0.458,överge,0.443,framtidsland,0.468
54,nb,0.726,societet,0.589,academie,0.473,penningelåns,0.447,husegarne,0.445,landsortsbo,0.455,fabrikssamhälle,0.443,innebyggare,0.467
55,wägnar,0.726,subsidier,0.589,gymnasium,0.473,menniffor,0.447,siäl,0.445,medelklass,0.454,kustbefolkning,0.443,äiinn,0.467
56,gäfwor,0.726,afsättning,0.589,tilökning,0.472,landsände,0.447,skabb,0.445,landtfolket,0.454,allmogeman,0.443,svinafveln,0.467
57,tilgäng,0.725,anwändas,0.588,tell,0.472,indrägtig,0.447,prowinsens,0.444,församlingsboar,0.454,trädgärdsstötseln,0.443,klimatförhållande,0.467
58,olägenhet,0.725,liderlig,0.588,iga,0.471,målsman,0.446,enflilde,0.444,uppwärande,0.452,föreningsväsende,0.442,jernålder,0.467
59,sultan,0.724,upkomst,0.588,mann,0.47,fortkomst,0.446,hwillen,0.444,handslöjd,0.452,prestcrstapet,0.442,djuregarne,0.467
60,orolig,0.724,deråt,0.587,gästgifware,0.47,arbetsförtjenst,0.445,karg,0.444,bränvinssupandet,0.451,ouppmärksam,0.442,bildningssökande,0.466
61,wisat,0.723,angä,0.587,nordisk,0.469,orgelnist,0.445,männi,0.444,bispringande,0.451,stägtet,0.441,kroppsarbeta,0.466
62,manga,0.723,utbredande,0.587,befullmäktiga,0.468,jordfrukt,0.445,bätnad,0.443,qwarleswande,0.451,höstdimma,0.441,besolkningen,0.466
63,lida,0.722,pohlen,0.586,förbrukning,0.468,menighet,0.445,förhällandct,0.443,bettlande,0.451,auctorer,0.441,arbetssamme,0.465
64,underhäll,0.722,ringare,0.586,lusa,0.468,brukbarhet,0.443,widläda,0.443,närboende,0.45,grofarbetare,0.441,ortens,0.465
65,sjelfwe,0.721,adel,0.585,5t,0.468,produktion,0.443,läseri,0.443,slägtet,0.449,snäfva,0.439,ntländingen,0.465
66,besynnerligen,0.721,disponera,0.585,fogde,0.468,tillförlitligen,0.442,bedrifwes,0.443,winstgiswande,0.449,begifne,0.439,göteborgstrakten,0.465
67,lyckeliga,0.721,eftersyn,0.584,caractere,0.467,spärrning,0.442,obildad,0.442,mjölkrikhet,0.449,smäländfla,0.438,lokalpatriot,0.465
68,förmon,0.721,foster,0.584,hwardcra,0.467,attén,0.441,bibelen,0.441,folkel,0.449,otillfredsställelse,0.438,landtmän,0.464
69,sielfwa,0.72,befordran,0.584,oafbruten,0.466,socknemäns,0.441,fåtal,0.441,folkningen,0.448,finsktalande,0.437,såpass,0.464
70,ätminstone,0.72,täflan,0.584,sjöfolk,0.466,wäckas,0.441,presterffapet,0.441,jordagods,0.448,förfädren,0.437,sjukdomsämne,0.464
71,fädt,0.72,allmosa,0.583,niera,0.466,wänge,0.441,dödlighet,0.441,arbetarefamiljer,0.448,bizarrt,0.436,kunskapssökande,0.464
72,engeland,0.72,nödwändiga,0.583,mcv,0.466,jerna,0.441,öfwerstottet,0.441,uppfostradt,0.447,stamförwandter,0.436,lifsmedelstullarna,0.464
73,reda,0.718,uplysningen,0.583,folkrik,0.465,fölgder,0.44,vältänkande,0.44,sparsamhetsanda,0.447,allmogeklass,0.436,otillfredsställelse,0.464
74,hälsosam,0.718,inrotad,0.582,krigsmakt,0.464,tillstädja,0.44,underbarn,0.44,landthandlare,0.446,widskepelse,0.436,landsända,0.464
75,beqwämlighet,0.718,främja,0.582,tjuta,0.464,oförstånd,0.44,swärast,0.44,besse,0.446,äiinn,0.436,klafbunden,0.464
76,disposition,0.717,inskränka,0.582,landtwärn,0.464,carlstads,0.44,bördsaristokrati,0.44,städelystna,0.445,torparefolk,0.436,resonlig,0.464
77,bränneri,0.717,bona,0.582,uppföda,0.464,enskilte,0.44,åger,0.44,ladngärdsprodukter,0.445,fiskarfolk,0.436,civilicerade,0.464
78,tryckning,0.717,omnämna,0.582,beh,0.464,missväxt,0.44,bibelord,0.439,vältänkande,0.445,judafolk,0.435,själfegande,0.464
79,likafullt,0.717,högfärd,0.582,werkstäder,0.463,kärnfull,0.44,säso,0.439,slöjdskicklighet,0.445,landtfolket,0.435,sedeförderf,0.462
80,somlige,0.717,fälle,0.581,pommern,0.463,sammanslå,0.439,kristna,0.439,företrädcswis,0.445,allmogemål,0.435,lokalpatriotism,0.462
81,förändring,0.716,beskaffad,0.581,utblotta,0.463,födoämne,0.439,medgifiva,0.438,uppfödare,0.444,sedeförderf,0.434,praktiste,0.462
82,trupp,0.716,idka,0.581,hord,0.463,saknadt,0.438,förlagskapital,0.438,sjelfegande,0.444,bonde,0.434,träindustri,0.461
83,masta,0.716,landt,0.581,almogen,0.463,insågo,0.438,uppköpare,0.437,kreatursstam,0.444,jernålder,0.434,höstdimma,0.461
84,frälsa,0.715,mära,0.581,uppgifne,0.462,annexförsamling,0.438,ähörarne,0.437,wälbehöfliga,0.443,vidskepelse,0.433,sedwanor,0.461
85,wunnit,0.715,swenste,0.58,åtnjuta,0.462,råämne,0.438,bewittna,0.437,mälkas,0.443,romanläsande,0.433,fattningsgåfva,0.461
86,koja,0.715,granskning,0.58,westerbotten,0.462,öfverhandtagande,0.438,pauvres,0.437,inbyggarnes,0.442,fiskarebefolkning,0.433,auctorer,0.461
87,wälfärd,0.714,väcka,0.58,militaire,0.462,spirituosa,0.438,potäterne,0.436,tongifwande,0.441,civilicerade,0.433,arbetarklass,0.461
88,fordna,0.714,wada,0.58,upföras,0.462,samhällsklass,0.437,classer,0.436,umgängeston,0.441,qwinnokönet,0.433,förkväfva,0.46
89,ersättning,0.714,beräkna,0.579,ordinera,0.462,smittkoppa,0.436,witen,0.436,odalman,0.441,uppmärksamhel,0.432,framtidsutsigterna,0.46
90,olycklig,0.714,nödtorftig,0.579,berömlig,0.462,grundskatt,0.436,mennisior,0.436,fwampar,0.44,sedwanor,0.432,yrkesidkarne,0.46
91,hwarigenom,0.714,wärf,0.579,hägre,0.461,länsa,0.436,öswertyga,0.436,inwanare,0.44,öfwertro,0.432,uppfostradt,0.46
92,bedragare,0.714,äfweu,0.579,förwalta,0.461,almogen,0.436,boude,0.436,ansör,0.44,ortens,0.432,bondfolk,0.46
93,instämma,0.713,minska,0.578,gagnelig,0.461,prästerskap,0.435,silkesmask,0.436,komunens,0.44,läskunnig,0.431,theologien,0.46
94,förföra,0.713,förföljelse,0.578,fdrst,0.461,gagnelig,0.435,industriidkare,0.436,landtboar,0.44,närås,0.431,fruktbargöra,0.459
95,hittils,0.713,derunder,0.578,sjelfmant,0.461,torftighet,0.435,bufwudstaden,0.436,hitlockat,0.44,kunskapssökande,0.43,hvitbetsodling,0.459
96,transport,0.713,styrelse,0.577,liderlig,0.461,förutnämnda,0.435,uräldriga,0.436,yrkesidkare,0.439,wakenhet,0.43,hufvudstadsbor,0.459
97,mycken,0.713,frikalla,0.577,folkflag,0.46,mortalitet,0.435,vwilkorligen,0.435,hästwänner,0.439,landtmän,0.43,fruntimmersbekantskaper,0.459
98,inta,0.713,afhjelpa,0.577,torftighet,0.46,heras,0.435,sadana,0.435,åhörarekrets,0.439,uppwärande,0.43,processlystnad,0.458
99,bestiga,0.712,stridig,0.576,borgerskap,0.46,folkklass,0.434,entast,0.435,lefnadsvilkor,0.439,äskädning,0.43,fiskarfolk,0.458
