,sv_1760,sv_1760_d,sv_1780,sv_1780_d,sv_1800,sv_1800_d,sv_1820,sv_1820_d,sv_1840,sv_1840_d,sv_1860,sv_1860_d,sv_1880,sv_1880_d,sv_1900,sv_1900_d
32,äfwentyr,0.762,tryckfrihet,0.645,förelag,0.579,referent,0.536,decimalsystem,0.569,kasus,0.569,principfråga,0.557,lråga,0.552
33,undgä,0.762,ursäkt,0.645,osanning,0.578,häktning,0.536,aflöningssätt,0.568,lagstiftningsfråga,0.568,frägor,0.555,kristianiavalet,0.551
34,hän,0.762,juft,0.645,öfwertygelse,0.578,afhjelpas,0.536,lifsfråga,0.567,äktenskapsskilnad,0.567,läroverksfrågan,0.554,gränsregleringsfrågan,0.551
35,hoppa,0.761,annonce,0.644,jog,0.577,upptåg,0.536,fraga,0.567,befordringsfråga,0.566,hufvudfrågan,0.553,utrikesministerfrågan,0.551
36,wägar,0.761,anonym,0.642,uphörde,0.576,invisning,0.535,spannmålshandel,0.566,författningsfråga,0.564,traktatsfrågan,0.552,försvarsfrågan,0.55
37,sinna,0.761,författare,0.642,orimlighet,0.576,votum,0.534,stadganderne,0.565,arbetarefråga,0.563,utrikesministerfrågan,0.551,teaterfråga,0.55
38,löfte,0.759,jämföra,0.642,tillräckligen,0.575,debattera,0.534,enskildhet,0.564,dansktysk,0.563,försvarsfrågan,0.55,kvinnofråga,0.549
39,möjeligt,0.759,twist,0.641,tryckfrihet,0.575,tillgjord,0.533,zachrissonska,0.563,fragan,0.562,fragan,0.55,frager,0.549
40,wärdigt,0.758,blix,0.641,dömma,0.575,skadestånd,0.533,omtvistad,0.563,beskattningsfråga,0.562,strejkfrågan,0.55,religionsfrihetsfråga,0.549
41,auctor,0.758,eftersinna,0.641,auctors,0.574,klausul,0.533,tvåkammarsystem,0.563,skolfråga,0.561,hnrnvida,0.55,bankreform,0.547
42,framtid,0.758,hwcm,0.64,ofs,0.573,andragande,0.532,oformlighet,0.563,förelåge,0.56,öfverläggningsämnet,0.549,öfverläggningsämnet,0.547
43,obillig,0.758,machine,0.64,underlig,0.572,premiss,0.532,statsangelägenhet,0.562,valreform,0.56,familjeangelägenhet,0.548,bränvinshandelns,0.546
44,beklaga,0.757,tilstä,0.639,eftersinna,0.572,hume,0.532,skolfråga,0.562,mantalspenningarne,0.56,unionskonflikten,0.548,samhällsbehof,0.546
45,mili,0.757,ogrundad,0.639,motsats,0.572,bedröfvelse,0.531,förslager,0.562,indragningsmakt,0.559,detaljfråga,0.547,tråga,0.546
46,ansedt,0.757,undergå,0.639,rättegäng,0.57,kategori,0.53,thinget,0.562,hurnvida,0.558,srägau,0.546,omordnande,0.546
47,päminna,0.756,term,0.637,sielfwe,0.569,funktionär,0.53,forslag,0.561,skogsfråga,0.558,hufvudfråga,0.546,lrågan,0.546
48,fant,0.756,prata,0.636,omröra,0.569,aldraminst,0.529,återremitteradt,0.56,viglen,0.558,kvinnofråga,0.544,håga,0.545
49,fullgöra,0.755,sticklighet,0.636,stuteligen,0.569,vidgå,0.529,förlikningsförslag,0.56,stridsfråga,0.554,kristianiavalet,0.543,augår,0.544
50,underlåta,0.755,auktor,0.636,iian,0.569,jemvigt,0.529,fail,0.559,jakande,0.554,bemstälde,0.543,sockenråd,0.544
51,sultan,0.755,förelägga,0.636,trodt,0.569,tillrättavisning,0.529,reformfråga,0.559,pensionsfråga,0.553,spörjsmälet,0.543,motbevis,0.543
52,lyckas,0.755,gifna,0.636,osann,0.568,jernhandteringen,0.529,öfverflygla,0.558,formfråga,0.553,fräga,0.542,realiter,0.543
53,underkasta,0.755,granska,0.636,förestrift,0.568,förkastande,0.528,skattevägran,0.558,rättsfall,0.552,prested,0.542,hufvudfrågor,0.543
54,rätteligen,0.755,folie,0.635,tydeligen,0.568,moss,0.528,livilande,0.558,samvetssak,0.551,diflutera,0.542,rågan,0.543
55,bota,0.755,omröra,0.635,fortgång,0.568,oformlighet,0.528,hufvudfrågan,0.558,lråga,0.551,jakande,0.539,lrågor,0.543
56,utreda,0.754,utslag,0.634,recensent,0.568,tillämplig,0.528,parlamentsval,0.558,samtalsvis,0.55,samhällsbehof,0.539,frågorne,0.543
