,sv_1760,sv_1760_d,sv_1780,sv_1780_d,sv_1800,sv_1800_d,sv_1820,sv_1820_d,sv_1840,sv_1840_d,sv_1860,sv_1860_d,sv_1880,sv_1880_d,sv_1900,sv_1900_d
41,mt,0.641,hastva,0.485,insticka,0.449,hypotek,0.419,bekommen,0.459,afskrifningsräkningar,0.498,penningarnc,0.522,penningbelopp,0.485
42,inlösen,0.64,förbudne,0.483,valuta,0.449,caution,0.419,respek,0.458,trassera,0.496,afskrifningsräkniug,0.52,naturapersedlar,0.485
43,därunder,0.64,warvr,0.482,julafton,0.449,pung,0.419,nota,0.458,velie,0.495,portmonnäen,0.519,undantagsförmån,0.485
44,kännare,0.64,riksdaler,0.481,stipulera,0.449,kontramärke,0.418,dyrbarhet,0.457,peuningarne,0.494,portemonnä,0.518,krontal,0.484
45,inkomst,0.639,upgift,0.481,stipendium,0.448,läfwar,0.418,werlar,0.457,drickspenningar,0.493,förräntning,0.517,utlånt,0.484
46,olägenhet,0.638,adelén,0.48,egar,0.448,summa,0.417,tvåtusen,0.456,skrifningsräkning,0.492,afskrifningsråkning,0.516,penuingarne,0.483
47,tara,0.638,afgäng,0.48,uppläggning,0.448,penningelän,0.417,stimma,0.456,sumina,0.492,upplänade,0.515,frånhända,0.483
48,förmäner,0.637,förbanna,0.479,fulleligen,0.446,böterne,0.417,skiljemynt,0.456,värdesak,0.492,pängarne,0.514,incassering,0.482
49,rada,0.637,ålägga,0.479,åtkomma,0.445,document,0.416,diskontera,0.456,bekomna,0.492,bedrägligen,0.513,bisträcka,0.482
50,fasta,0.635,femtio,0.478,edwad,0.444,hypotheker,0.415,återbetalningsskyldighet,0.455,utlånt,0.491,depositionsräkniug,0.513,penninglån,0.482
51,däremot,0.634,belopp,0.478,omkostnad,0.443,förlager,0.415,afskrifningsräkning,0.455,respenningar,0.491,bankanvisning,0.512,öfverräkna,0.479
52,warde,0.634,bläck,0.478,sigill,0.443,diskontera,0.414,bcwilja,0.455,penningsumma,0.49,infriande,0.511,hypoteker,0.479
53,spannemäl,0.633,wägrat,0.476,fälde,0.443,stimma,0.414,månatlig,0.454,depositionsriikning,0.489,penningersättning,0.511,låneinrättning,0.479
54,part,0.633,anmana,0.476,beräknad,0.443,dödstimma,0.414,banknot,0.454,portemonnä,0.488,depositionsriikning,0.511,sitions,0.479
55,föryttra,0.633,inbringa,0.476,femhundrade,0.441,säljbar,0.414,portemonai,0.453,äterbetala,0.488,depositräkning,0.511,sparpenning,0.478
56,interesse,0.632,rc,0.476,fful,0.441,crhallas,0.414,documenter,0.453,penningarnc,0.486,penuingarne,0.51,aagot,0.477
57,underhäll,0.632,irsta,0.475,salle,0.44,kredit,0.414,rgssedlar,0.452,lösköpa,0.486,driftkapital,0.508,hopspara,0.477
58,bolag,0.632,ätertaga,0.474,innehafwaren,0.44,nndfär,0.413,begifivit,0.452,verlar,0.486,jauner,0.506,skärfvar,0.476
59,uttaga,0.631,underpant,0.474,öfwerstiger,0.44,emeda,0.413,oärlig,0.452,lifränteanstalten,0.485,fnmma,0.506,kontånia,0.476
60,begrepp,0.631,inbegripa,0.473,utöfwer,0.44,owilkorlig,0.412,förlagskapital,0.451,acceptant,0.485,penningarue,0.505,debitor,0.475
61,stadna,0.631,sakerne,0.473,utelöpande,0.439,dyrköpt,0.412,bortkasta,0.45,förstingrat,0.484,tillvexla,0.505,vedpoletter,0.475
62,arg,0.63,smink,0.473,skuldsedel,0.439,gratifikation,0.412,sedelbok,0.449,räntegodtgörelse,0.484,matpoletter,0.504,penningarue,0.475
63,dck,0.63,zro,0.472,ant,0.437,aktiebref,0.411,portemonnaie,0.449,frånhända,0.484,grischottis,0.504,fyrtiotusen,0.474
64,bärgning,0.63,beswar,0.472,råtta,0.437,ivaror,0.411,tiotusen,0.448,förränta,0.483,hopsparade,0.502,äfvenemottagas,0.474
65,koja,0.63,utgifwit,0.471,penninge,0.437,utstylder,0.411,hopsamla,0.447,jernvägsobligationer,0.483,penningelån,0.502,bortslösa,0.473
66,fastställa,0.629,päminnes,0.471,hitintils,0.437,erh8llit,0.41,penninge,0.447,mcdel,0.482,utlånt,0.502,depositionsräkuing,0.473
67,pund,0.629,prosa,0.471,förwänta,0.436,riksgäldssedel,0.41,myntadt,0.447,köpmans,0.482,hypoteker,0.501,lånebehöfvande,0.473
68,sall,0.629,ranta,0.471,utbetalning,0.436,betäckande,0.41,depensera,0.447,penninglån,0.482,penningesumman,0.501,sparkasseräkning,0.473
69,förtjäna,0.629,hwarester,0.471,närwarandc,0.435,stämpladt,0.41,utgifnc,0.446,recommendation,0.481,utlånta,0.5,check,0.473
70,näring,0.629,stegra,0.471,deponera,0.435,kmma,0.409,erbjödos,0.446,beliöft,0.481,ningsräkning,0.5,pän,0.473
71,prenumerant,0.629,hwarkcn,0.471,ethundrade,0.435,utfästa,0.409,erh8llit,0.446,afskrifningsråkning,0.481,incassering,0.499,småsumma,0.472
72,somlige,0.628,fänge,0.47,caution,0.435,fful,0.409,skrinlägga,0.446,postremissvexiar,0.48,kopparslant,0.499,köpame,0.472
73,inrätta,0.628,upgiswa,0.47,omsättning,0.434,eaendom,0.409,plänbok,0.446,wärdepapper,0.48,ullemnande,0.499,inflntne,0.472
74,sammanhang,0.628,beräkna,0.47,ärläggande,0.434,rld,0.409,utfästat,0.446,värdepapper,0.48,småsumma,0.498,portemonnaien,0.472
75,grus,0.628,upwisande,0.469,fakt,0.434,förskjuta,0.408,uppskattningsvärde,0.445,hypotheker,0.48,bisträcka,0.498,förräntning,0.471
76,hälft,0.627,gängbar,0.469,bristfällig,0.433,acceptera,0.408,hypotheker,0.445,penningelän,0.479,utläna,0.498,respenningar,0.47
77,uträkning,0.627,haiwa,0.469,ölägenheter,0.433,afgäld,0.407,dcrigenom,0.445,förräntning,0.479,hopspara,0.498,peuningarne,0.469
78,betjening,0.627,medta,0.469,1600,0.433,ststa,0.407,skuldförbindelse,0.444,vitten,0.479,afskrifningsräkning,0.498,sockenboarne,0.469
79,summa,0.627,märke,0.469,said,0.433,wexel,0.407,tillgrepo,0.444,gäswor,0.479,vexlingsförskott,0.498,veckopenning,0.469
80,häruti,0.626,tara,0.469,mlg,0.433,skuldsedel,0.407,tillgrepp,0.444,dispositionsfond,0.478,penningpung,0.497,schaber,0.469
81,ku,0.626,rakning,0.468,innestäende,0.432,bauk,0.407,tjufwarne,0.444,assistanssedel,0.478,peningar,0.497,platsera,0.469
82,them,0.626,capital,0.468,rna,0.432,qwarwarande,0.407,försäljningssumma,0.443,depositionsmedel,0.477,postremihwexlar,0.496,penningebref,0.468
83,förbättra,0.626,ärläggande,0.468,nägonfin,0.432,skjutsa,0.407,vaska,0.443,redowisa,0.476,skärfvar,0.496,cirkulärkreditiver,0.468
84,näaon,0.625,oförmögen,0.468,cke,0.432,warornas,0.406,sörwarade,0.442,vinnare,0.476,platsera,0.495,tröto,0.468
85,omröra,0.625,afkastning,0.468,sören,0.432,sedelbok,0.406,kostnadsbelopp,0.442,fnmma,0.475,penningebelopp,0.495,upplånta,0.468
86,ig,0.624,härunder,0.468,rld,0.432,bwardera,0.406,behöfiva,0.442,sparkasse,0.473,hopskrapa,0.495,amnestierade,0.467
87,bränning,0.624,förebära,0.467,äterstäende,0.432,länl,0.406,planbok,0.442,lystat,0.473,depositionsråkning,0.495,beiopp,0.467
88,wärda,0.624,ico,0.466,winsten,0.431,äterstod,0.405,perä,0.442,lefnadsmedel,0.473,afskrifningsräkuing,0.494,räntelös,0.467
89,underkasta,0.624,stäpp,0.466,walla,0.431,transaktion,0.405,sadaut,0.441,upplänade,0.473,räntelös,0.494,beliöft,0.467
90,katt,0.624,fulleligen,0.465,eniok,0.431,vågföra,0.405,magasinering,0.441,utlånta,0.472,kontånia,0.494,sedelbundtar,0.466
91,förmon,0.624,berga,0.465,öfwerstiga,0.431,forlön,0.404,betsla,0.441,afskrifningsräkningen,0.472,portemonaie,0.494,ägodel,0.465
92,ing,0.624,svara,0.465,myntsort,0.431,småsedel,0.404,procentare,0.441,vasabron,0.472,banklagsökningar,0.494,grischottis,0.465
93,särskild,0.623,antydan,0.465,hjertlig,0.43,460,0.404,förtjenat,0.441,förskrifning,0.472,reshjelp,0.493,kassun,0.465
94,disposition,0.623,därföre,0.464,sjöresa,0.43,uppsagd,0.404,inwisningar,0.441,depositionsattest,0.471,hundralapp,0.492,lefnadsmedel,0.465
95,härjämte,0.623,ivo,0.464,utbyte,0.43,godtgörelse,0.403,utläna,0.44,cupons,0.471,naturapersedlar,0.491,trettiotusen,0.465
96,utrymme,0.623,depe,0.464,jfr,0.43,betalni,0.403,betäckande,0.44,förskottera,0.471,postremissvexel,0.491,påräknelig,0.465
97,hwarsöre,0.623,läkemedel,0.463,qwarlätenssap,0.429,fåker,0.402,förflott,0.44,giroqvittens,0.471,almosa,0.491,reba,0.465
98,behof,0.623,gäldenär,0.463,misstag,0.429,assurans,0.402,flnlder,0.439,utlånte,0.47,kasser,0.49,documenter,0.464
99,tjäna,0.622,sägo,0.463,kassa,0.428,tumma,0.402,riksdalrar,0.439,pung,0.47,afräkna,0.489,pantkvitto,0.464
