,sv_1760,sv_1760_d,sv_1780,sv_1780_d,sv_1800,sv_1800_d,sv_1820,sv_1820_d,sv_1840,sv_1840_d,sv_1860,sv_1860_d,sv_1880,sv_1880_d,sv_1900,sv_1900_d
52,bestedelig,0.723,berlin,0.606,landsorterne,0.496,luleä,0.454,kaukasus,0.418,1743,0.458,framtidsland,0.471,förbundsland,0.458
53,stenberg,0.722,östergöthland,0.605,äbo,0.496,revel,0.454,hilli,0.418,suomi,0.456,hufvudupplag,0.469,sverge,0.458
54,stickelig,0.722,amerika,0.604,ilande,0.496,transito,0.453,colonier,0.418,hangö,0.456,hangö,0.468,statsorganism,0.458
55,upwisa,0.721,ifrä,0.603,återresa,0.496,westmanland,0.452,marindepartement,0.418,fredrikstad,0.455,sverig,0.467,svenborg,0.457
56,berlin,0.721,haag,0.603,pngling,0.495,diligencen,0.45,wallachiet,0.417,christinestad,0.455,heitmann,0.467,kielerfreden,0.457
57,trägärdsmästare,0.72,landsorterne,0.6,utr,0.495,smaland,0.45,nattlogis,0.417,nordtystland,0.455,jakobstad,0.466,galizien,0.457
58,landt,0.72,prag,0.6,varna,0.495,wermland,0.449,rochefort,0.416,telegramvexling,0.454,ingermanland,0.466,ehrnrooth,0.456
59,betjänt,0.72,wälfrägdad,0.599,studiosus,0.495,stockholin,0.449,finmark,0.416,helsingfors,0.453,borgå,0.465,tullunion,0.456
60,norrland,0.72,salomon,0.599,äterkommen,0.494,orekommenderad,0.449,äbo,0.416,fflr,0.453,postfördraget,0.465,nödår,0.456
61,joh,0.719,hernösand,0.599,corfu,0.494,sjöledes,0.448,wasa,0.416,oisen,0.452,russificering,0.465,ståndsförfattning,0.455
62,calmar,0.719,sistnämnd,0.597,otl,0.494,andersen,0.448,ntrikes,0.415,karelen,0.452,abo,0.464,norige,0.455
63,holme,0.718,i8,0.595,bengalen,0.494,smittbar,0.448,alliancen,0.415,brevig,0.451,damnark,0.464,katholicismens,0.455
64,ätstilliga,0.714,basel,0.594,tjenste,0.494,dode,0.448,kolding,0.414,konsertresa,0.451,landgräns,0.464,pietism,0.455
65,elfsborg,0.714,skottland,0.592,förestädt,0.494,brefpost,0.447,portugall,0.414,sjöfartsförbindelse,0.45,sogn,0.464,ostsibirien,0.455
66,schröder,0.713,ftän,0.592,finsta,0.493,upland,0.447,utestängande,0.414,lappland,0.45,svenborg,0.464,rypland,0.455
67,pastor,0.711,earl,0.592,gohe,0.492,1780,0.447,grannrike,0.414,nordkarelen,0.45,libau,0.464,kvinnosak,0.454
68,fiere,0.711,betient,0.59,ekenäs,0.492,gottland,0.447,paraguay,0.414,damnark,0.45,petschora,0.464,8verige,0.454
69,ffickelig,0.71,smäland,0.59,följaktig,0.492,fahlköping,0.446,brugge,0.414,kostroma,0.449,england,0.463,kejsaredömet,0.454
70,urmakare,0.71,semlin,0.589,ssicklig,0.492,cmellan,0.446,afgängne,0.414,nordland,0.446,uleäborg,0.463,damnark,0.454
71,mälaren,0.707,regements,0.589,westmanland,0.492,westergöthland,0.446,macao,0.413,trondhiem,0.446,ångfartygsassuransförening,0.462,postväsen,0.454
72,ulrica,0.707,depesch,0.588,laquay,0.491,skane,0.446,schleswig,0.413,brödrarike,0.446,swcrge,0.462,anani,0.453
73,skräddare,0.706,has,0.587,student,0.49,hernösand,0.446,äterkomsten,0.412,åländsk,0.446,nischni,0.462,neutralitetspolitik,0.453
74,carlshamn,0.706,betjänt,0.587,barnflicka,0.49,afgått,0.446,blokera,0.412,finnmark,0.445,schleswig,0.462,kolonisationsplan,0.453
75,foni,0.706,sekreterare,0.587,ungling,0.489,4c,0.446,ryfiland,0.412,dramm,0.445,torneå,0.461,lifegenskap,0.453
76,timmer,0.706,studerande,0.587,haag,0.489,ryhland,0.445,afskeppa,0.412,swerge,0.445,storbritanien,0.461,agressiv,0.453
77,jungfru,0.705,jamaica,0.587,uppfostra,0.488,bohus,0.445,grundlov,0.412,exporthandel,0.444,suomi,0.461,österike,0.452
78,björkman,0.704,dublin,0.587,kul,0.488,carlsund,0.444,westerdalarne,0.411,gangne,0.444,korge,0.461,ungern,0.452
79,italien,0.701,schröder,0.586,anländ,0.487,geneve,0.444,algerien,0.411,dannemark,0.444,sågverksarbetarne,0.46,waldenserna,0.452
80,lind,0.7,bordeaux,0.586,geneve,0.486,karavan,0.444,poststation,0.411,schleswig,0.443,systerland,0.46,oftedals,0.452
81,socken,0.7,härifrån,0.586,dresden,0.486,stockdolm,0.444,gumri,0.411,afhängig,0.443,ryhland,0.46,vestgränsen,0.452
82,änka,0.7,strengnäs,0.585,studerad,0.486,sockn,0.443,gråns,0.411,postfördraget,0.443,woronesch,0.459,1532,0.451
83,herrssap,0.7,kammartjenare,0.585,bestcdlig,0.485,grisslehamn,0.443,siebenburgen,0.411,skandinavien,0.442,danniark,0.459,nnionen,0.451
84,fröken,0.698,hultman,0.585,ee,0.485,rheims,0.443,patras,0.41,tilsit,0.442,ångarns,0.459,lierskare,0.45
85,arboga,0.698,ryttmästare,0.585,dageligcn,0.485,sweaborg,0.443,engeland,0.41,storbritanien,0.441,rypland,0.458,kastanda,0.45
86,informator,0.698,carlscrona,0.584,dälst,0.485,diligencer,0.442,land,0.41,christoffersen,0.441,lofna,0.458,nassaus,0.45
87,amsterdam,0.698,carlshamn,0.583,frsn,0.485,fartpg,0.442,ribe,0.41,reval,0.441,brevig,0.458,partisöndring,0.449
88,he,0.697,warberg,0.582,afgick,0.485,sjöstad,0.442,fräii,0.41,frihetsstrid,0.44,narwa,0.458,religionsförföljelse,0.449
89,hvs,0.695,astnndar,0.582,tjcnt,0.484,götila,0.442,polen,0.409,mantzius,0.44,eugland,0.457,familjerne,0.449
90,förstad,0.694,1771,0.581,1794,0.484,grönland,0.442,fredricia,0.409,brödralandet,0.439,merika,0.456,mohamedanska,0.449
91,förfaren,0.694,nilsson,0.58,ästimdar,0.484,införskrifva,0.441,swcrigc,0.409,undant,0.439,hansa,0.456,bukowina,0.449
92,astundar,0.694,con,0.58,l8,0.483,roslagen,0.441,portorico,0.409,kampagn,0.438,nordvestkust,0.456,pommern,0.449
93,fm,0.694,frzn,0.58,etablera,0.483,travemiinde,0.441,telegrafrapport,0.409,undsättnings,0.438,throndhjem,0.455,handelsverlden,0.448
94,spräket,0.693,driftig,0.579,inspector,0.483,1806,0.441,härjande,0.409,sogn,0.438,grisslehamn,0.455,brödralandet,0.448
95,gosse,0.692,13,0.579,födelseort,0.482,klarera,0.441,amur,0.409,arjeploug,0.437,tomsk,0.454,noriges,0.448
96,runneby,0.692,ankommen,0.579,päck,0.482,oroust,0.44,aland,0.408,alliancen,0.437,nederlanden,0.454,hyssland,0.448
97,stare,0.692,ahlberg,0.579,hushällersta,0.482,ångbåtsfart,0.44,armenien,0.408,aland,0.437,geestemiinde,0.454,lydstat,0.448
98,stunda,0.692,holmström,0.577,persien,0.481,fräii,0.44,danstarna,0.408,äbo,0.437,regeringsdistrikt,0.453,finsk,0.448
99,betjäning,0.692,lovisa,0.577,rostagen,0.481,åhus,0.439,armékorps,0.408,schuvaloff,0.436,passageraretaxa,0.453,samhällsmoral,0.447
