,sv_1760,sv_1760_d,sv_1780,sv_1780_d,sv_1800,sv_1800_d,sv_1820,sv_1820_d,sv_1840,sv_1840_d,sv_1860,sv_1860_d,sv_1880,sv_1880_d,sv_1900,sv_1900_d
58,ok,0.65,oinskränkt,0.494,inhemsk,0.422,thalia,0.417,upkomst,0.451,herrrar,0.434,indelande,0.43,folkskollärareförenings,0.436
59,sammanhang,0.65,upkomst,0.494,warning,0.422,catholsta,0.417,jesuitisk,0.451,allniän,0.434,afslutningskurs,0.429,afslutningskurs,0.436
60,patriot,0.65,menig,0.494,catholsta,0.422,förbättrande,0.417,lagklok,0.451,evi,0.434,samundervisning,0.428,landtmannaföreningen,0.435
61,förmögenhet,0.649,flen,0.494,anwänder,0.421,samteliga,0.417,interesserade,0.451,dinarie,0.433,mönsterskydd,0.428,folkbeväpning,0.435
62,befara,0.649,medlem,0.494,stadsbo,0.421,allm,0.416,slädernes,0.45,härväsende,0.433,komiién,0.428,folkhögskolestyrelse,0.435
63,gäfwor,0.649,werket,0.493,anwändes,0.421,wederläggning,0.416,samhällsinrättning,0.45,räntekuponer,0.433,männare,0.427,lägenhetsinnehafvare,0.435
64,innefatta,0.649,allman,0.493,sockenstämma,0.421,pärskap,0.416,materielt,0.45,diskontfonden,0.433,lärarinneförening,0.427,domstolsväsende,0.435
65,ersättning,0.649,lugn,0.493,jnwanare,0.42,comité,0.416,grundvilkor,0.45,läraresällskap,0.433,röstegando,0.427,kontoristförening,0.434
66,föröka,0.649,sällstapet,0.493,galenskap,0.42,grundläggare,0.416,enskiltas,0.45,almänna,0.433,militärläkareföreningens,0.426,hjulsporten,0.434
67,idog,0.648,ärorik,0.492,wälfärd,0.419,tidehvarfvets,0.415,sosa,0.449,kooperativ,0.433,hjelpsamheten,0.426,arbetarekommunen,0.434
68,födelse,0.647,directionen,0.492,rättegäng,0.419,medwerka,0.415,lofordad,0.449,alem,0.433,läroverk,0.426,swartä,0.433
69,hushällning,0.647,gagnelig,0.492,sällstapet,0.419,merändels,0.415,landthandeln,0.449,skarpskyttemötet,0.432,utändska,0.426,mönsterskydd,0.433
70,inbördes,0.646,främja,0.491,ronungen,0.418,moc,0.415,previlegier,0.448,sundhetsnämd,0.432,barnförening,0.426,öfvervakandet,0.433
71,dageliga,0.645,widtaga,0.491,dett,0.418,behofven,0.414,uppfattande,0.448,öfverläggande,0.432,hypotheksbank,0.426,utlysande,0.433
72,efterdöme,0.645,äfwensom,0.491,uplysningen,0.418,offenteliga,0.414,allmånt,0.448,indelande,0.432,dolegarne,0.426,föroslagna,0.432
73,förhoppning,0.645,regent,0.49,statsförfattning,0.418,principfråga,0.414,improduktiv,0.448,vintersammankomst,0.432,mejeristmötet,0.426,reformationsfest,0.432
74,anwända,0.645,jemwäl,0.49,rädande,0.417,viktig,0.414,wallinska,0.448,städerncs,0.432,manna,0.425,programfråga,0.431
75,instämma,0.644,beit,0.489,allmen,0.417,återskänka,0.413,utge,0.448,tullstaten,0.432,domkrets,0.425,lodamöter,0.431
76,religion,0.644,bestånd,0.489,nerv,0.417,samfälld,0.413,spannmålshandel,0.448,publicistmötet,0.431,romdahl,0.425,afeeende,0.431
77,föröda,0.644,eftersyn,0.488,wigtigaste,0.416,skolungdom,0.413,likstämmighet,0.448,förfiag,0.431,landtbruksförenings,0.425,enskiltas,0.43
78,besynnerligen,0.644,magnetism,0.488,stiftare,0.416,ständernes,0.413,arfslag,0.447,folkskoleväsen,0.431,allmiin,0.425,vattenbyggnadskonst,0.43
79,fätt,0.643,inwärtes,0.488,owäntade,0.416,wermländska,0.413,samhällsbyggnad,0.447,hufvudmän,0.429,köpmanskår,0.424,rösträttsmötets,0.43
80,däremot,0.643,samtclige,0.488,ohygglig,0.415,upprätthållande,0.412,verldeu,0.447,skyttegille,0.429,läsecirkel,0.424,skolbad,0.43
81,godo,0.642,ljuda,0.488,beständ,0.415,ämbets,0.412,välda,0.447,fattigwarden,0.429,föreningsmedlemmarnes,0.424,belåget,0.43
82,afsigt,0.641,plysa,0.488,inskränkning,0.415,onder,0.412,cnstildta,0.447,nationalbeväpningen,0.429,folkskolläraremötet,0.424,geflo,0.43
83,uttryck,0.641,delina,0.488,werkställande,0.415,ken,0.411,naturforskarne,0.447,laudtbruksmötet,0.429,folkskollärareförenings,0.424,qvinnoförening,0.429
84,förbindelse,0.64,hemsöka,0.487,opinion,0.415,correspondent,0.411,polisbetjeningens,0.447,magistra,0.428,brödralag,0.423,stennäset,0.429
85,igenkänna,0.64,rya,0.487,ätföljde,0.414,elektor,0.411,hortikultur,0.447,rädstuga,0.428,brobyggnadsskyldige,0.423,fattighusån,0.429
86,somlige,0.639,offentlig,0.487,hwarcfter,0.414,rättskänsla,0.411,rättskaffenhet,0.447,dui,0.428,kollegabefattningar,0.423,arbetarekretsar,0.429
87,beta,0.639,förbud,0.486,rättskaffens,0.414,öppenhet,0.41,samhälls,0.447,fastighetsbolag,0.428,bageriidkareförening,0.423,bolagsstamma,0.429
88,werld,0.639,görande,0.486,förbundsdag,0.414,stadfästad,0.41,viktig,0.446,mecklenburgs,0.428,lärower,0.422,fårafvel,0.428
89,andelig,0.638,förjaga,0.486,moralitet,0.413,spärrning,0.41,ordf,0.446,verldsfredens,0.427,ombudsmöte,0.422,grnndad,0.428
90,onyttig,0.638,wart,0.486,wiktiga,0.413,mythologi,0.41,statsborgerlig,0.446,taxebestämmelse,0.427,allmäut,0.421,kommunalutskylder,0.428
91,rättegång,0.638,nädigste,0.485,liderlig,0.413,yrkadt,0.41,allmännyttig,0.446,brandkommission,0.426,bränvinsbrännerierna,0.42,fackmässig,0.428
92,bestånd,0.638,societet,0.485,kräfwer,0.413,skänffa,0.41,vetenskaplighet,0.446,handelsbörs,0.426,handelskår,0.42,börsmöte,0.428
93,förändring,0.638,lärorik,0.484,inell,0.413,cns,0.41,medborgarrätt,0.445,pantlånerörelse,0.426,skolläraremötet,0.42,rättviksbanan,0.428
94,ypperst,0.638,granstning,0.484,medborgerlig,0.412,resurs,0.409,statsekonomi,0.445,brandstodsafgiften,0.425,upphjelpandet,0.42,gångtrafik,0.428
95,brott,0.638,verkan,0.484,ofördelaktig,0.412,konkursmatza,0.409,vttre,0.445,brandförsäkringswerket,0.425,kommunalstäm,0.42,församlingskyrka,0.428
96,märt,0.637,protocoll,0.484,beflutet,0.412,srads,0.409,hlvarken,0.445,röstegaude,0.425,wernerfla,0.42,ällmänt,0.427
97,utröna,0.637,snygghet,0.484,sällssapet,0.412,tullförfattning,0.409,financiel,0.445,stäfjande,0.425,nykterhetskomité,0.42,värneplikten,0.427
98,gälla,0.637,kännemärke,0.484,matrikel,0.412,stockbolms,0.409,alse,0.445,rättigade,0.424,geflo,0.419,venersborgare,0.427
99,mm,0.637,förberörd,0.484,hwaruli,0.412,tillfredsställande,0.409,sedelutgifning,0.445,röstgrund,0.424,hypotekskassans,0.419,agrarföreningen,0.427
