,sv_1760,sv_1760_d,sv_1780,sv_1780_d,sv_1800,sv_1800_d,sv_1820,sv_1820_d,sv_1840,sv_1840_d,sv_1860,sv_1860_d,sv_1880,sv_1880_d,sv_1900,sv_1900_d
39,patriot,0.78,rättegäng,0.636,påbud,0.516,lagstadgande,0.487,besutenhet,0.498,stämpelpappersafgiften,0.554,myntlag,0.543,grufvestadgan,0.523
40,otidig,0.78,friwilliga,0.636,aflidnas,0.515,ofwanberörde,0.486,hemmansklyfning,0.497,bewillningsförordning,0.553,civillag,0.543,tilläggsbestämmelse,0.523
41,beqwämlighet,0.779,wärdet,0.636,föreslå,0.515,bestämning,0.486,föreflrifter,0.497,föreskrift,0.553,landtdagsordning,0.542,kodifikation,0.523
42,befordran,0.779,iaktta,0.636,föreläggande,0.515,meddeldta,0.485,bestämning,0.496,kommunalförfattningarne,0.552,kodifikation,0.541,kommunallag,0.522
43,förman,0.778,utröna,0.635,regeringsform,0.515,förestrift,0.484,skollag,0.495,ansvarsbestämmelse,0.552,kommunalförfattning,0.541,skråordning,0.519
44,stick,0.778,förknippa,0.635,tara,0.514,kränkning,0.483,lagstiftningsåtgärd,0.494,valordning,0.551,krigsartiklarne,0.541,kyrkoförfattning,0.518
45,wägnar,0.778,krigförande,0.634,förflag,0.514,reglemente,0.483,exceptionell,0.494,ordningsreglor,0.551,forfattning,0.541,föreflrifterna,0.518
46,ansedt,0.777,intagen,0.634,reglemente,0.512,skolordning,0.482,konkurslagcns,0.494,handelsordning,0.551,rättegångsordning,0.54,paristraktaten,0.518
47,rang,0.777,magter,0.634,förfara,0.512,tvertemot,0.482,grundlagen,0.492,lagbestämmelse,0.55,straffbalk,0.538,kommunalförordning,0.517
48,förbjuda,0.777,förmon,0.633,nadiga,0.512,föreskrifves,0.482,angelägenbeter,0.492,skolstadga,0.549,spanmålstullars,0.538,befordringslagarna,0.517
49,wärdet,0.776,stränghet,0.632,erinran,0.512,wederbörligen,0.482,rättsenlig,0.492,presslag,0.549,tjenstgöringsreglemente,0.538,läroverksstadga,0.517
50,religion,0.774,inskränka,0.632,försumma,0.511,börandes,0.48,forslag,0.49,banklag,0.549,wallag,0.537,handelslag,0.516
51,wärkan,0.774,derä,0.631,obestämd,0.51,öfverlemnadt,0.48,fueros,0.49,kommunallagarne,0.549,befordringslagarne,0.537,patentlag,0.515
52,gagnelig,0.773,taxa,0.631,wistelseort,0.51,påbud,0.48,föreskrifva,0.49,bestämmelse,0.548,pensionsreglering,0.537,krigsartiklarne,0.515
53,ersättning,0.772,inbetalning,0.631,kungjordt,0.509,mitzbruk,0.48,regeringssätt,0.49,wallag,0.548,handelslag,0.537,skolreglemente,0.514
54,stridig,0.772,blifwik,0.631,tillkännage,0.509,stadgar,0.479,rcglor,0.49,bestämmelfer,0.548,telegrafreglemente,0.536,lärlingslag,0.513
55,gemensam,0.772,rolighet,0.631,jäf,0.509,dewis,0.478,kreditlagstiftning,0.489,lagstiftning,0.547,skråordning,0.535,giftstadga,0.512
56,hälsosam,0.771,ansedt,0.63,utsaga,0.509,indragning,0.475,statsskick,0.489,wallagen,0.545,flottningsstadga,0.535,renhållningsstadga,0.511
57,naturlig,0.771,bränning,0.63,likmätigt,0.508,härhos,0.475,lagrum,0.488,tjenstgöringsreglemente,0.544,kommunalförordning,0.535,poststadga,0.51
58,undergäng,0.771,stickelighet,0.63,älagde,0.508,tillgöra,0.474,månggifte,0.488,förmildring,0.544,fattigvårdslagstiftning,0.534,försäljningslag,0.51
59,behälla,0.771,disponera,0.63,grundlag,0.507,betal,0.474,upphäfvas,0.488,kyrkoförfattning,0.542,ansvarsbestämmelse,0.534,promulgerande,0.509
60,förakt,0.77,wederbörlig,0.63,tillkännagifwcs,0.507,tillkommen,0.474,stängselförordning,0.487,lotsförordning,0.542,shermanbillen,0.534,kyrkoordning,0.509
61,fastän,0.769,gifne,0.63,ingifwas,0.507,fredsdomare,0.474,fattigwarden,0.487,krigsartiklar,0.541,författningsändring,0.534,förestrifterna,0.509
62,privilegium,0.769,förordna,0.63,tilkommer,0.506,utarbetning,0.474,bankoverk,0.486,grundlagsbud,0.541,försäljningslag,0.533,befordringslagarne,0.509
63,ändamål,0.768,bibehällande,0.63,införande,0.505,skifte,0.473,socknestämmor,0.486,försäljningslag,0.541,promulgerande,0.533,telegrafreglemente,0.508
64,sammanhang,0.768,förbättring,0.63,utgängne,0.505,tvärtemot,0.473,statsform,0.485,militärlag,0.54,lageu,0.533,församlingsrätt,0.508
65,mätto,0.768,ändring,0.629,förordning,0.505,bwilkct,0.473,arfföljd,0.485,handelslag,0.539,bygnadsstadgan,0.533,lagstadgande,0.508
66,nb,0.768,förbunden,0.629,dewis,0.505,förfat,0.473,förestrift,0.484,melserna,0.538,innehöllos,0.533,utvisningsrätt,0.507
67,ändra,0.768,bibehållande,0.629,hemställan,0.504,stadfästelse,0.472,walrätten,0.484,sjölag,0.537,näringslagstiftning,0.532,komiléns,0.507
68,twifwel,0.767,tjänstehjon,0.629,widtagen,0.503,bfwcr,0.472,utfärdande,0.484,klausul,0.537,patentlagstiftning,0.532,jagtstadga,0.507
69,tjänstefolk,0.767,regeringssätt,0.628,förest,0.503,ärfdabalk,0.472,pretz,0.482,preskription,0.536,församlingsrätt,0.531,skiljeman,0.506
70,onyttig,0.766,nb,0.627,censur,0.502,tilfallen,0.472,parlamentsakt,0.481,tulltara,0.536,poststadga,0.531,mantalsskrifningsförordningen,0.506
71,bestä,0.766,rörer,0.627,kapitel,0.502,föreskrift,0.472,örslag,0.48,paristraktaten,0.536,läroverksstadga,0.53,vallag,0.505
72,derigenom,0.766,folkrätt,0.626,lagén,0.501,årsberättelse,0.471,hwarinom,0.48,1734,0.535,grundlagsbud,0.529,skjutsväsende,0.505
73,plikt,0.766,nuwarande,0.626,gafs,0.501,sörflag,0.471,lörslag,0.48,förbundsförfattning,0.535,kreatursinförseln,0.529,näringslag,0.505
74,anstalt,0.766,kännemärke,0.626,tilldra,0.5,fullföljd,0.471,byggnadsordning,0.479,tryckfrihetslag,0.533,författningsförändring,0.529,presslagstiftning,0.505
75,utröna,0.765,gemensam,0.625,redeligen,0.5,päfölid,0.471,straffart,0.479,armélag,0.533,bestämmelfer,0.528,bygnadsordning,0.504
76,wederbörande,0.765,mätto,0.625,antra,0.5,riksdagsbeslut,0.47,förestrifne,0.478,legostadga,0.532,grundlagsstadgande,0.528,grufstadgan,0.504
77,rörer,0.765,åtgärd,0.625,anmaning,0.499,arfwet,0.47,tulllagstiftning,0.478,skiftesstadga,0.532,skiljeman,0.528,civillag,0.504
78,allmoge,0.765,publicera,0.624,skydda,0.499,öfverhet,0.469,efterlefvas,0.478,läroverksstadga,0.532,inteckningsförordning,0.528,mantalsskrifningsförordning,0.503
79,underhäll,0.764,bibehällas,0.624,släkting,0.499,bränvinsbränningen,0.469,statut,0.478,fueros,0.531,komiléns,0.528,spanmålstullars,0.503
80,undersåtare,0.764,klubb,0.623,majits,0.499,taxeringsman,0.469,riksdagsordning,0.478,arméorganisation,0.531,föreningsakt,0.528,bygnadsstadgan,0.503
81,stöd,0.764,nödwändiga,0.623,skick,0.499,minnande,0.468,likmätig,0.477,stadgar,0.531,firmalag,0.528,sjölag,0.503
82,olycklig,0.763,tara,0.623,vederbörande,0.498,lagbok,0.468,bibehålies,0.476,kyrkopolitisk,0.531,kyrkoförfattning,0.527,lagbeslut,0.502
83,fruktan,0.762,befrämja,0.621,häfd,0.498,befordring,0.467,bankoreglemente,0.476,oktrojera,0.53,rättsgrundsats,0.527,grundlagsbestämmelse,0.501
84,förtryck,0.762,sammansättning,0.621,enstilte,0.498,iakttagande,0.467,losen,0.476,lagstiftningsåtgärd,0.53,promulgation,0.526,unionsakt,0.5
85,kostsam,0.762,werket,0.62,rongl,0.498,bokslut,0.467,kommunalstyrelse,0.476,konkurslagcns,0.529,befordringslagarna,0.526,lagstiftning,0.499
86,närwarande,0.762,tractat,0.62,gudstjänst,0.498,fribref,0.467,landsstat,0.476,telegrafreglemente,0.528,melser,0.526,folkbeslut,0.499
87,tidig,0.762,föröka,0.62,tillse,0.498,tilländalupit,0.466,sanktionera,0.475,riksakt,0.528,wallagen,0.526,upphäfivande,0.499
88,skada,0.762,insättning,0.62,werkställas,0.498,hänvisning,0.466,motskäl,0.475,skollag,0.527,tillämpande,0.526,shermanbillen,0.498
89,bedragare,0.761,myndighet,0.62,kungiordt,0.497,quarantaines,0.466,arfslag,0.475,stadgarnes,0.527,vallag,0.526,skjutsstadga,0.498
90,undersökning,0.761,wada,0.619,constitutionen,0.497,aktta,0.466,straffsystem,0.475,härorganisation,0.526,skolstadga,0.525,stämpelpappersafgiften,0.498
91,besynnerligen,0.761,twist,0.619,gän,0.497,lagén,0.465,upphäfwandet,0.474,skjutsväsende,0.525,sjölagsförslag,0.525,föreskrift,0.498
92,kraft,0.761,likmätigt,0.618,tungöres,0.497,föreflagne,0.465,tjensteåligganden,0.473,författningsförslag,0.524,folkbeslut,0.524,parallelställen,0.497
93,likafullt,0.761,stridighet,0.618,lag,0.497,förbryta,0.465,jernvägssystem,0.473,iaktaga,0.524,jagtstadga,0.524,äktenskapslagstiftning,0.496
94,utreda,0.76,förstag,0.618,praktik,0.496,speciel,0.465,kyrkohemman,0.473,lagförändring,0.524,majlagarne,0.524,bestämmelserätt,0.496
95,städerne,0.76,utförande,0.617,bestraffning,0.496,äberopade,0.465,näringsfrihet,0.473,kyrkoordning,0.523,stipulation,0.523,grufvestadga,0.496
96,gäfwor,0.76,akademi,0.617,likafullt,0.496,intrång,0.464,öfverträda,0.473,lagrum,0.523,valsystem,0.523,manufakturerne,0.496
97,nation,0.76,tilökning,0.616,kagen,0.496,beräkningsgrund,0.463,lärobegrepp,0.473,arfslag,0.523,vexellag,0.523,ansvarsbestämmelse,0.496
98,tjänstehjon,0.76,tilsyn,0.616,krigförande,0.495,tillkännagif,0.463,skolfråga,0.472,skattelag,0.523,förestrifterna,0.523,hamntaxa,0.495
99,ämbetsman,0.759,magnetism,0.616,stägtingar,0.495,utsättande,0.463,handelsdomstol,0.472,föreningsakt,0.523,komitéförslaget,0.523,lageu,0.495
