,sv_1760,sv_1760_d,sv_1780,sv_1780_d,sv_1800,sv_1800_d,sv_1820,sv_1820_d,sv_1840,sv_1840_d,sv_1860,sv_1860_d,sv_1880,sv_1880_d,sv_1900,sv_1900_d
28,namnkunnig,0.649,handling,0.596,utarbeta,0.544,memoirer,0.54,grunddrag,0.533,nighet,0.556,geographie,0.552,allmogemål,0.493
29,märt,0.647,ullers,0.592,århundrade,0.542,kompl,0.54,theologi,0.532,gudasaga,0.555,indoeuropeisk,0.551,språkvetenskap,0.493
30,0,0.646,häfte,0.591,geografisk,0.541,fredmans,0.539,klassik,0.531,resebeskrifning,0.551,etnografi,0.551,historiett,0.493
31,ic,0.646,biblisk,0.59,statistik,0.541,språklära,0.538,tidehvarfvet,0.529,mytologi,0.55,språkvetenskap,0.551,sehn,0.492
32,swenska,0.646,utgifne,0.59,namnkunnig,0.54,historista,0.537,teologi,0.529,verldshistorien,0.55,fornforskning,0.55,kronologi,0.491
33,fattigdom,0.645,häfta,0.589,författa,0.538,tyska,0.536,häfder,0.529,reseskildring,0.55,naturhistoria,0.549,krigshistoria,0.491
34,mellan,0.645,forntid,0.586,adertonde,0.537,lexicon,0.535,annaler,0.529,skizzer,0.55,starbäcks,0.549,historie,0.49
35,födelse,0.644,åminnelse,0.586,inledning,0.536,geographien,0.534,språklära,0.528,fornnordisk,0.55,utvecklingshistoria,0.548,geographie,0.49
36,utgå,0.643,tryck,0.585,compis,0.535,skandinavien,0.534,kateches,0.528,kulturhistorisk,0.549,fornkunskap,0.548,lodbrok,0.488
37,ansenligen,0.643,christna,0.584,swenska,0.534,fryxell,0.533,resebeskrifning,0.528,gudalära,0.549,kulturbild,0.546,sagohäfder,0.488
38,wt,0.642,uplaga,0.584,reflexion,0.533,tidehvarf,0.531,naturvetenskap,0.527,småplock,0.548,historie,0.546,ratur,0.487
39,betraktelse,0.642,afhandla,0.583,lexikon,0.532,öfwersatt,0.531,historie,0.525,läkekonst,0.548,folksaga,0.545,genesis,0.487
40,fordna,0.642,boklädor,0.581,astronomi,0.531,zoologi,0.53,tidehvarf,0.525,biblifla,0.548,odlingshistoria,0.545,älsklingsämne,0.487
41,ande,0.64,beklä,0.581,märkwärdigaste,0.531,geograf,0.529,aritmetik,0.524,statsrätt,0.547,sociologi,0.54,syntax,0.486
42,rad,0.64,innehåll,0.58,dagbok,0.531,öfversätta,0.528,philosophi,0.524,folksaga,0.547,romantisera,0.54,repetitorium,0.485
43,iva,0.638,lexicon,0.58,forntid,0.53,philosophi,0.527,elementarundervisning,0.524,rättstafning,0.546,theologien,0.54,anekdotisk,0.485
44,form,0.638,litteratur,0.579,skrift,0.529,edition,0.527,werldshistorien,0.522,reseminne,0.546,ästetik,0.54,meyerling,0.484
45,mas,0.637,samling,0.578,kopparstick,0.526,stålgravyr,0.526,folksaga,0.52,mythologi,0.545,syntetisk,0.539,arithmetiken,0.484
46,cap,0.637,mauritz,0.577,geometri,0.525,ärhundradet,0.523,handskrift,0.52,klassik,0.545,reseminne,0.539,skabrös,0.483
47,flat,0.637,dagbok,0.576,anekdot,0.525,vitalis,0.523,hebreisk,0.518,grammatik,0.543,geographi,0.538,fäderneslan,0.483
48,berömd,0.635,voltaire,0.575,recension,0.523,goethe,0.523,karakteristik,0.518,naturvetenskap,0.542,literatnr,0.538,nomenklatur,0.483
49,thel,0.634,sälies,0.574,äreminne,0.523,märkwärdigaste,0.522,ntgifven,0.518,witterhet,0.542,älsklingsämne,0.537,resebeskrifning,0.482
50,samling,0.634,öfwersatt,0.573,föreläsning,0.522,anekdot,0.521,anekdot,0.517,kronologi,0.541,religionsvetenskap,0.536,indoeuropeisk,0.482
51,tom,0.633,journal,0.569,bokhandel,0.522,kejsardöme,0.521,physik,0.516,arithmetiken,0.54,sjöroman,0.536,ästetik,0.481
52,mängd,0.633,säljcs,0.569,magnetism,0.522,karakteristik,0.52,begynnare,0.515,folksägen,0.54,biblista,0.535,sturleson,0.481
53,widd,0.633,kopparstick,0.568,strödd,0.522,epistel,0.52,topografi,0.515,naturlära,0.539,anekdot,0.534,kulturbild,0.48
54,oräknelig,0.632,titel,0.566,latinsta,0.522,inledning,0.519,arithmetik,0.514,skönliteratur,0.539,resebeskrifning,0.534,etymologi,0.48
55,döda,0.632,1796,0.566,utters,0.521,lagfarenhet,0.519,konsthistoria,0.514,symbolik,0.538,folksägen,0.534,kärlekssaga,0.48
56,tilökning,0.632,tidsfördrif,0.565,charta,0.52,grunddrag,0.518,zoologi,0.514,häfder,0.536,teosofi,0.534,starbäcks,0.479
57,stinka,0.632,tabell,0.564,animal,0.519,gibbon,0.518,öfwersättning,0.514,citater,0.536,reseskildring,0.533,bryerly,0.478
58,stöd,0.63,rö,0.564,läsebok,0.518,krönika,0.518,palmblad,0.514,bibelen,0.536,ratur,0.532,förkristen,0.478
59,samfund,0.63,författa,0.563,predikan,0.518,århundrade,0.517,statistik,0.514,histona,0.536,naturkunskap,0.532,talmud,0.477
60,jesu,0.63,wetenstaper,0.563,jesu,0.517,adertonde,0.517,swcnfla,0.513,odlingshistoria,0.535,syntax,0.532,pedagogik,0.477
61,götheborgs,0.63,prost,0.563,spräken,0.517,kalender,0.517,naturkunnighet,0.513,språkvetenskap,0.535,historifl,0.531,konungalängd,0.477
62,million,0.63,högstsalig,0.562,voltaire,0.516,historie,0.517,novell,0.512,christendom,0.534,brefställare,0.53,spökhistoria,0.477
63,fortsättning,0.629,brahe,0.562,sprakén,0.516,christendom,0.517,frilhiof,0.511,romantik,0.534,skönliteratur,0.529,theologien,0.476
64,någre,0.629,danmark,0.562,swenff,0.516,prosaiker,0.514,legend,0.51,cid,0.534,philosophi,0.528,storhetstid,0.476
65,skäl,0.628,moralist,0.56,ordbok,0.514,lexikon,0.514,uppsattser,0.509,verldshistoria,0.531,arithmetiken,0.528,biograf,0.476
66,öda,0.628,sällsam,0.56,grekista,0.513,ouverture,0.512,gymnast,0.509,kyrkolagfarenhet,0.531,sehn,0.527,payers,0.476
67,herde,0.628,kopparstycke,0.56,nöjsam,0.51,fauna,0.511,skizzer,0.509,lexicon,0.531,riksdagshistoria,0.526,häfder,0.475
68,bestiga,0.627,arbor,0.558,psalm,0.507,theologisk,0.511,historisk,0.508,krönika,0.53,tidebok,0.526,kriminalhistoria,0.475
69,majit,0.627,representation,0.558,företal,0.506,roman,0.511,sannfärdig,0.508,religionshistoria,0.53,sannsaga,0.526,volapuk,0.475
70,tilsamman,0.627,engelssa,0.556,uplaga,0.504,odalman,0.511,byggnadskonst,0.507,estetik,0.53,världshistoria,0.526,verklighetsbild,0.475
71,aila,0.627,bibel,0.556,anmärkning,0.502,hist,0.51,ordförråd,0.507,fornforskning,0.529,hjeltesaga,0.526,offerväsen,0.475
72,beflut,0.626,jerusalem,0.555,målning,0.502,lefwerne,0.51,framfaren,0.507,skaldeverk,0.529,historiett,0.525,kastboll,0.475
73,ode,0.626,modell,0.554,text,0.502,schiller,0.51,filosofi,0.506,semitisk,0.529,mythologi,0.525,sociologi,0.475
74,stats,0.626,1772,0.554,teckning,0.501,astronomi,0.509,theologisk,0.506,religionslära,0.529,boktryckarekonst,0.524,mordhistoria,0.474
75,möte,0.626,aldre,0.553,ekonomi,0.501,lärorik,0.508,litteratur,0.506,legend,0.529,offerväsen,0.524,kaleidoskop,0.474
76,mal,0.625,char,0.552,litter,0.5,naturvetenskap,0.507,goethe,0.505,latinfla,0.528,sturleson,0.523,försvenskning,0.474
77,fregatt,0.624,swerige,0.552,läsning,0.5,compis,0.507,ulgifvande,0.504,målarkonst,0.527,karaktersskildring,0.522,tidebok,0.473
78,psalmbok,0.624,swenst,0.552,nionde,0.5,biografi,0.505,stereometri,0.504,historia11,0.527,bibliografi,0.521,synnöve,0.473
79,expedition,0.623,adolf,0.552,fäljcs,0.5,archiv,0.504,geographie,0.503,epok,0.527,heraldik,0.521,geographien,0.473
80,sch,0.623,les,0.551,religion,0.5,brukbarhet,0.503,latinsk,0.503,tidsbild,0.527,werldshistorien,0.521,smådrag,0.473
81,spela,0.623,sälje,0.55,boklädor,0.499,folkvisa,0.5,vitter,0.502,lefnadshändelser,0.526,etymologi,0.52,heraldik,0.473
82,swensk,0.622,annonce,0.549,postilla,0.499,biografisk,0.499,hegelska,0.501,stjernhjelm,0.526,exegetisk,0.52,världsåskådning,0.472
83,hwarsöre,0.622,boklada,0.549,medeltid,0.498,utters,0.499,biografi,0.5,repetitorium,0.525,stjernhjelm,0.52,världshistoria,0.472
84,wår,0.621,boklä,0.548,fortsättning,0.498,lindeblad,0.499,rättskrifning,0.499,historifl,0.525,förkristen,0.519,literator,0.472
85,fleste,0.621,fc,0.547,evangelium,0.498,olärd,0.499,ordförklaring,0.499,stormaktstid,0.524,gudalära,0.519,tidsskildring,0.471
86,närwaro,0.621,förklaring,0.546,trpcket,0.498,lettra,0.498,skaldestycke,0.499,konungabok,0.524,berättande,0.519,empirisk,0.471
87,utgöra,0.621,charta,0.545,boklada,0.497,tieck,0.498,hufvuddragen,0.499,allmogemål,0.524,ashandling,0.519,reseskildring,0.471
88,artilleri,0.62,lotta,0.544,bokläda,0.497,verldshistoria,0.496,fabel,0.499,epos,0.524,symbolik,0.519,gränstrakt,0.471
89,societet,0.62,brefwet,0.543,sällsam,0.497,häfder,0.496,botanik,0.498,odhners,0.523,literator,0.519,meissen,0.471
90,artikel,0.619,namnkunnig,0.543,bidrag,0.496,klassisk,0.495,auktor,0.498,theologien,0.522,lefnadshändelser,0.518,metafysik,0.47
91,utbre,0.619,inledning,0.543,wetenstaper,0.495,mathematik,0.494,tiderymd,0.498,lagfarenhet,0.521,architektur,0.518,bizarrt,0.47
92,1776,0.618,rector,0.543,piecen,0.495,forskare,0.494,biblist,0.497,pediatrik,0.521,filosofi,0.518,gudalära,0.47
93,stödja,0.618,granskning,0.543,aderton,0.494,öfversigt,0.493,forskare,0.497,handlexikon,0.521,histo,0.518,lättlärd,0.47
94,hwilar,0.618,porträtt,0.542,undervisning,0.493,botanik,0.493,minnesmärke,0.497,kateches,0.521,kommunalkunskap,0.517,utvecklingslag,0.469
95,mänader,0.617,boklåda,0.542,botanik,0.492,fabel,0.493,blomsterspråk,0.496,biblist,0.521,allmogemål,0.517,befordringsärende,0.469
96,wer,0.617,femte,0.542,wiborgs,0.492,naturkunnighet,0.493,dogmatik,0.496,fryxells,0.52,legend,0.517,euklides,0.469
97,predikan,0.617,fäljes,0.541,boklåda,0.492,medicin,0.492,välskrifning,0.496,kommentar,0.52,flildringar,0.516,fornkunskap,0.469
98,dr,0.617,gälda,0.54,latin,0.492,öfversatt,0.492,geologi,0.495,läkarevetenskap,0.52,metodism,0.516,koranen,0.469
99,bränning,0.616,friherre,0.539,sedolära,0.492,statslära,0.491,prosaiker,0.495,filosofi,0.52,biblifla,0.516,metafor,0.469
