,sv_1760,sv_1760_d,sv_1780,sv_1780_d,sv_1800,sv_1800_d,sv_1820,sv_1820_d,sv_1840,sv_1840_d,sv_1860,sv_1860_d,sv_1880,sv_1880_d,sv_1900,sv_1900_d
61,förhoppning,0.751,öpnar,0.547,frid,0.451,lappska,0.394,slingring,0.405,harangera,0.398,pått,0.403,mjn,0.389
62,bestrida,0.751,orubbad,0.546,dikt,0.451,dg,0.394,afsvärja,0.405,jäledes,0.398,klaratrakten,0.403,depositionsrakning,0.389
63,förmä,0.75,stoa,0.546,nordista,0.45,inrymma,0.394,lifslefvande,0.405,siciliernas,0.398,frantimmer,0.403,tiefligt,0.389
64,fylla,0.75,beswara,0.546,hård,0.45,upfylt,0.394,sväfvat,0.404,lifsdagar,0.398,iugå,0.402,sittarbete,0.389
65,rikedom,0.75,edea,0.546,relation,0.45,skall,0.394,osalig,0.404,iiär,0.398,hyta,0.402,gamlestadsbro,0.388
66,minne,0.749,nansin,0.546,begärlighet,0.45,holberg,0.394,finta,0.404,understödts,0.397,vftl,0.401,hemlexorna,0.388
67,wänstap,0.749,lier,0.546,elda,0.45,hrilka,0.394,dubier,0.403,samhällsarbete,0.397,möbieradt,0.401,djurgrupp,0.388
68,äl,0.749,dyster,0.545,sinka,0.45,publicistisk,0.393,sinnesbeskaffenhet,0.403,uppfattningssätt,0.397,åsigt,0.4,fidgo,0.388
69,förbindelse,0.749,joni,0.544,fjäl,0.45,svenskarne,0.393,tillerkändt,0.403,sydslesvig,0.397,ljnst,0.4,delt,0.388
70,ara,0.748,fräck,0.544,grid,0.45,fnr,0.393,räddningsplanka,0.403,afdeluingar,0.397,upplätos,0.4,yrkesgrupp,0.388
71,borgerlig,0.748,edro,0.543,christus,0.449,dern,0.393,spannmålshandel,0.403,sammanjemka,0.397,frnntlmmer,0.4,etort,0.388
72,stundom,0.747,hemort,0.543,rb,0.449,halta,0.393,förmaga,0.402,taukar,0.397,möhl,0.399,forså,0.388
73,förtära,0.747,efterkomma,0.543,prata,0.449,dh,0.393,trösterik,0.402,trosta,0.396,ltum,0.399,omtryckning,0.388
74,frukt,0.747,begynt,0.543,behöflig,0.449,nationerne,0.393,ods,0.402,sjelfförtröstan,0.396,tarfiiga,0.399,ormvråk,0.388
75,boning,0.747,ägna,0.542,taleman,0.449,särstildta,0.393,kännås,0.402,åsämjas,0.396,gamlestadsbro,0.399,blldadt,0.387
76,öda,0.747,städse,0.542,wilkorcn,0.449,medborgarne,0.393,talleyrands,0.402,aplomb,0.396,välmöblerad,0.399,metallbit,0.387
77,leka,0.746,upriktig,0.542,undfägna,0.448,upphäfna,0.393,kräftskada,0.402,disproportion,0.396,nyroparerad,0.398,nppehålla,0.387
78,förfölja,0.746,härföre,0.542,hemta,0.448,tillgifna,0.393,garantipunkterna,0.402,jemförclsewis,0.396,arbetarevänner,0.398,korrekturark,0.387
79,likasom,0.746,efterse,0.542,biand,0.447,demoralisera,0.393,varj,0.401,öfwerspända,0.396,vagnmakeriarbetare,0.398,järnvägsarbetarne,0.387
80,prisa,0.745,anwänd,0.542,bestämmes,0.447,afundsvärd,0.392,judendom,0.401,lefnadsregel,0.396,eum,0.398,möbleradfc,0.387
81,bäve,0.745,fjäl,0.541,buro,0.447,uppstätt,0.392,fosterbror,0.401,kilda,0.396,belägon,0.398,harangera,0.387
82,beta,0.745,hofwets,0.541,drömma,0.447,lojal,0.392,religionsfrihetsfråga,0.401,oenig,0.396,vedkontor,0.397,mantalsskrifves,0.387
83,mänsklighet,0.745,barm,0.541,öfwerenskommit,0.447,iiro,0.392,andeverld,0.401,folkfattig,0.395,ornöbleradt,0.397,jjn,0.386
84,räda,0.745,härdhet,0.541,wasen,0.447,nedtysta,0.392,morgongåfva,0.401,förtycka,0.395,finnei,0.397,magön,0.386
85,blygd,0.744,söla,0.541,verklig,0.447,taladt,0.392,dölas,0.401,cetawayos,0.394,gallin,0.397,fvå,0.386
86,utrota,0.744,känstor,0.54,anwanda,0.447,fjäl,0.391,äsigtcr,0.4,motsv,0.394,omöblerado,0.397,nppnås,0.386
87,gäst,0.744,stygd,0.54,rättfärdig,0.446,folklynne,0.391,ideligen,0.4,oförbehällsamt,0.394,önskai,0.397,skånehertigen,0.386
88,lefwerne,0.744,rasande,0.539,bolten,0.446,ridderstolpe,0.391,knude,0.4,kaita,0.394,hörndublett,0.396,blefva,0.386
89,tyngd,0.744,hägn,0.539,jämka,0.446,blilva,0.391,sanguiniska,0.4,otvilvelaktigt,0.394,omöbieradt,0.396,portionsstater,0.386
90,plikt,0.744,rättfärdig,0.539,upförde,0.446,wälmening,0.391,sammanjemka,0.399,chevandier,0.393,frånsäga,0.396,sjöfartsförhållandena,0.386
91,ypperst,0.743,samman,0.539,undersätare,0.446,sällskapskrets,0.391,bört,0.399,öfvertygadt,0.393,vinterfödd,0.396,haid,0.386
92,twäng,0.743,acki,0.538,förswarare,0.446,talleyrands,0.391,upprigtiga,0.399,enskildla,0.393,lidhög,0.396,komplexer,0.386
93,mangen,0.743,wänners,0.538,mandom,0.446,kappridning,0.391,boredt,0.399,skaf,0.393,handelsutbyte,0.395,räfva,0.386
94,flit,0.742,za,0.537,iven,0.446,slita,0.391,landstego,0.399,hysto,0.393,nngherre,0.395,sökeb,0.386
95,undergäng,0.742,hård,0.537,hate,0.445,ögonskenlig,0.391,afpressa,0.399,ainvända,0.393,trefiigt,0.395,reformorglar,0.386
96,befinna,0.742,frid,0.537,ira,0.445,anan,0.39,uppfyld,0.399,kreditera,0.393,omöbloradt,0.395,emota,0.385
97,sielfwe,0.741,likaså,0.537,ridderstapet,0.444,sympathier,0.389,åsämjas,0.399,nppsatt,0.393,etora,0.395,temllgen,0.385
98,träta,0.741,vtz,0.537,förnögd,0.444,nyssnämda,0.389,orostiftare,0.399,åsigler,0.393,ljn,0.394,ledamotsplats,0.385
99,tapper,0.741,samtida,0.537,inar,0.444,verkställare,0.389,verldeu,0.399,nppfylla,0.393,egua,0.394,atort,0.385
