,politik,storfurstendöme,furstendöme,hertigdöme,finland,stat,finsk,finne,finska,nation,folk,gräns,modern,ryss,ryska,kejsardöme,rike,författning,konstitution,grundlag,fred,sverige,svenska,dynastisk,social,kultur,ryssland,makt,representation,folkrepresentation,administrativ,styre,välde,regel,rättighet,monark,regent,suverän,provins,samhällelig,integritet,system,suveränitet,krig,land,stånd,statsform,statsskick,samhällsform,regeringsform,regering,riksdag,parlament,lag,liberal,kung,tsar,kejsare,senat,medborgare,invånare,demokrati,historia,koncept,begrepp,europeisk,universitet,sekel,århundrade,område,territorium,förändring,byta,historisk,swensk,inre,inrikes,europa,diskutera,tidig,fråga,delta,ställning,status,bilda,form,gestalt,region,fördrag,del,skilja,dela,hertig,human,offentlig,allmän,tid,skede,period,epok,era,omtvistad,tvistig,språk,olik,annorlunda,stötta,stödja,protest,invändning,arkiv,styresman,vetenskap,risk,historiker,publicera,princip,medeltid,förbi,förra,mobilisering,föreställning,lokal,petersburg,akademi,samfund,alternativ,annan,skapa,artikel,paragraf,trakt,medlem,gemensam,central,marskalk,ämbetsman,tjänsteman,officiell,myt,intresse,napoleon,förena,kombinera,jämförelse,general,förhandla,utverka,allmoge,karta,skandinavien,försvara,ekonomi,ekonomisk,finans,geografisk,samband,överenskommelse,valuta,sedel,mynt,slant,penning
politik,1.0,0.2987479269504547,0.43857213854789734,0.4227280914783478,0.19006794691085815,0.3188944458961487,0.17700842022895813,0.15434888005256653,0.2856016159057617,0.36019936203956604,0.370418518781662,0.2885390818119049,0.13007107377052307,0.23438015580177307,0.265970379114151,0.41210225224494934,0.21215516328811646,0.26987653970718384,0.4383241534233093,0.34381911158561707,0.3090464472770691,0.23470023274421692,0.20999090373516083,0.491494745016098,0.4575102627277374,0.44420942664146423,0.4086953103542328,0.4697514772415161,0.23945549130439758,0.49818721413612366,0.333539217710495,0.37898263335227966,0.33174288272857666,0.3128264844417572,0.2044135481119156,0.3508760929107666,0.3482833206653595,0.3641153573989868,0.28598305583000183,0.47401997447013855,0.48630112409591675,0.43561646342277527,0.43887707591056824,0.3937227725982666,0.328510582447052,0.22796759009361267,0.4778265058994293,0.526846706867218,0.45234453678131104,0.36897149682044983,0.4187060594558716,0.24135549366474152,0.3474494218826294,0.2747035324573517,0.3497827649116516,0.22652922570705414,0.23406940698623657,0.29184114933013916,0.3439517617225647,0.263553261756897,0.16185209155082703,0.4902612566947937,0.35910141468048096,0.2872150242328644,0.2923508286476135,0.3746151328086853,0.16136515140533447,0.21788322925567627,0.2788192927837372,0.23325562477111816,0.35029852390289307,0.3128565549850464,0.16041529178619385,0.2992602586746216,0.17075909674167633,0.30184492468833923,0.25655680894851685,0.37871041893959045,0.2671685218811035,0.21720756590366364,0.3052295446395874,0.23638147115707397,0.4350171685218811,0.4511687159538269,0.20756685733795166,0.25220203399658203,0.2919154167175293,0.30930212140083313,0.3746621310710907,0.18464408814907074,0.20238853991031647,0.21711459755897522,0.25024881958961487,0.3501940071582794,0.10702616721391678,0.19809356331825256,0.2901116609573364,0.18231093883514404,0.3092605769634247,0.4590860605239868,0.1836802065372467,0.3602253496646881,0.39232808351516724,0.3154458701610565,0.11499021202325821,0.22178198397159576,0.23947180807590485,0.22694341838359833,0.30264371633529663,0.2536688446998596,0.25641193985939026,0.24919256567955017,0.2899153232574463,0.27287569642066956,0.40784764289855957,0.31224191188812256,0.386025071144104,0.2860895097255707,0.14421217143535614,0.18553531169891357,0.45621195435523987,0.2938821315765381,0.1820244938135147,0.2429782748222351,0.11827098578214645,0.29189586639404297,0.30349576473236084,0.2756659984588623,0.2805907130241394,0.32048705220222473,0.3513730466365814,0.16193121671676636,0.18520838022232056,0.21025608479976654,0.2595674991607666,0.3190861642360687,0.3158225417137146,0.2809799015522003,0.3427729606628418,0.2994629442691803,0.43403562903404236,0.36415591835975647,0.20486164093017578,0.40495359897613525,0.4047841429710388,0.2779000997543335,0.47061893343925476,0.24095559120178223,0.13788147270679474,0.13155300915241241,0.3351324498653412,0.2726982533931732,0.3498254716396332,0.3496280014514923,0.3234527111053467,0.26644203066825867,0.3134322762489319,0.2610238790512085,0.19851087033748627,0.1352635622024536,0.17472271621227264,0.24378961324691772,0.12987667322158813
storfurstendöme,0.2987479269504547,1.0000001192092896,0.500028133392334,0.42462897300720215,0.4859807789325714,0.394088476896286,0.35049954056739807,0.25842443108558655,0.684470534324646,0.29127392172813416,0.3432982265949249,0.4094982147216797,0.1618489921092987,0.3374006748199463,0.40206286311149597,0.46307361125946045,0.37811005115509033,0.3033328354358673,0.32947152853012085,0.3117424547672272,0.30686265230178833,0.41550517082214355,0.2751735746860504,0.45296719670295715,0.2793579697608948,0.37610670924186707,0.4215431213378906,0.36191195249557495,0.25136277079582214,0.5198447108268738,0.32888609170913696,0.3726954758167267,0.40671274065971375,0.29801931977272034,0.3635879158973694,0.3591527044773102,0.3748573064804077,0.38272008299827576,0.44409260153770447,0.6669982671737671,0.5138192772865295,0.2541138529777527,0.5126020312309265,0.35191622376441956,0.40926849842071533,0.304846853017807,0.48100343346595764,0.415242075920105,0.5295488834381104,0.31875813007354736,0.387361615896225,0.2845091223716736,0.2879272699356079,0.3508927822113037,0.2525930404663086,0.37833717465400696,0.5822829008102417,0.31292927265167236,0.32833075523376465,0.3215474486351013,0.3931317925453186,0.36042219400405884,0.29175496101379395,0.34284594655036926,0.2813330590724945,0.3158452808856964,0.26567691564559937,0.34735140204429626,0.383476197719574,0.3519638180732727,0.49639075994491577,0.3266426622867584,0.3035357594490051,0.2944483757019043,0.3041582405567169,0.2924974262714386,0.31781724095344543,0.36138325929641724,0.32464733719825745,0.3144686818122864,0.37984997034072876,0.33806225657463074,0.30927714705467224,0.4858933985233307,0.29153090715408325,0.18585553765296936,0.3112989664077759,0.3842039704322815,0.3925528824329376,0.35554713010787964,0.313614159822464,0.28979378938674927,0.37689074873924255,0.32863616943359375,0.23633049428462982,0.3282557725906372,0.33048132061958313,0.6785634756088257,0.3357522189617157,0.38732314109802246,0.3030190169811249,0.44923338294029236,0.6594512462615967,0.26536646485328674,0.22155338525772095,0.31089723110198975,0.3897117078304291,0.26972633600234985,0.3379710018634796,0.296673446893692,0.4520464837551117,0.3881140947341919,0.3380676805973053,0.34874463081359863,0.6714001893997192,0.40985411405563354,0.27876538038253784,0.34602290391921997,0.3177233636379242,0.28735822439193726,0.5564185976982117,0.2545318901538849,0.2606317102909088,0.35138875246047974,0.2778935134410858,0.33533671498298645,0.39067286252975464,0.34257400035858154,0.34538325667381287,0.2440662533044815,0.32802513241767883,0.41821908950805664,0.27625325322151184,0.3157578408718109,0.45631879568099976,0.33863502740859985,0.3622804880142212,0.5761780142784119,0.335002601146698,0.6599469184875488,0.29569876194000244,0.2986316978931427,0.31467387080192566,0.5420958399772644,0.4768047630786896,0.3272709250450134,0.5079828500747681,0.42607465386390686,0.3266714811325073,0.2631387412548065,0.38666561245918274,0.34559890627861023,0.36503857374191284,0.29538100957870483,0.41676145792007446,0.30586525797843933,0.3535275459289551,0.4593546986579895,0.3098820745944977,0.20964764058589935,0.2627544701099396,0.3900117576122284,0.3402594029903412
furstendöme,0.43857213854789734,0.500028133392334,0.9999999403953552,0.629146158695221,0.3554704785346985,0.4670591354370117,0.1948281079530716,0.07835635542869568,0.3784022927284241,0.2648041248321533,0.35146310925483704,0.4500010311603546,0.07646617293357849,0.4287714958190918,0.48049813508987427,0.5953505039215088,0.341795951128006,0.36018964648246765,0.4480628967285156,0.3372034728527069,0.3038981854915619,0.32139667868614197,0.16818039119243622,0.4533008635044098,0.3528078496456146,0.31490007042884827,0.5706068277359009,0.5153399705886841,0.22648285329341888,0.4791518747806549,0.3932756781578064,0.3785049319267273,0.4479904770851135,0.2704166769981384,0.2965378761291504,0.3555472493171692,0.4257969856262207,0.4295456111431122,0.47118863463401794,0.4690214991569519,0.6094110012054443,0.3578566908836365,0.611639142036438,0.4201090335845947,0.3479391038417816,0.2842140197753906,0.472128689289093,0.4649263024330139,0.4217667579650879,0.3974217176437378,0.4720962941646576,0.27236056327819824,0.41856828331947327,0.2465450018644333,0.25788989663124084,0.29449132084846497,0.2850779592990875,0.44685837626457214,0.4745270013809204,0.1942274570465088,0.29301509261131287,0.46659693121910095,0.20819225907325745,0.15876205265522003,0.2377471625804901,0.39247792959213257,0.29954856634140015,0.2520138919353485,0.3054954707622528,0.3680873513221741,0.5513714551925659,0.2816639840602875,0.13798503577709198,0.2505403459072113,0.15878334641456604,0.24867117404937744,0.26376450061798096,0.4102368652820587,0.3129529356956482,0.17368465662002563,0.29024022817611694,0.22800542414188385,0.3818743824958801,0.6089261770248413,0.2563287913799286,0.16717560589313507,0.16892042756080627,0.3343462646007538,0.4950942397117615,0.2635553181171417,0.22353161871433258,0.18691302835941315,0.334138423204422,0.24779903888702393,0.10272105038166046,0.1743999719619751,0.20136922597885132,0.3094204366207123,0.20946629345417023,0.35968008637428284,0.24014325439929962,0.39469537138938904,0.48829689621925354,0.22951467335224152,0.16598089039325714,0.24300862848758698,0.370067298412323,0.21536003053188324,0.3386246860027313,0.2415442317724228,0.27285733819007874,0.3006114363670349,0.19268092513084412,0.24091587960720062,0.3801232576370239,0.35827913880348206,0.36998632550239563,0.3135372996330261,0.21083161234855652,0.18589073419570923,0.612271249294281,0.22272628545761108,0.1414036601781845,0.40340951085090637,0.13656733930110931,0.3136165142059326,0.4226321280002594,0.23629438877105713,0.22598786652088165,0.21695880591869354,0.38703837990760803,0.2426997274160385,0.2224976122379303,0.2502136826515198,0.446179062128067,0.46608173847198486,0.3384545147418976,0.44775858521461487,0.4560224711894989,0.369297057390213,0.27529799938201904,0.377811998128891,0.2109251767396927,0.5779670476913452,0.41171398758888245,0.41553550958633423,0.5438134670257568,0.42595306038856506,0.15029552578926086,0.23000720143318176,0.34209898114204407,0.3108833432197571,0.27629488706588745,0.26182234287261963,0.4928673207759857,0.31494608521461487,0.3214876055717468,0.31575754284858704,0.22081761062145233,0.16295960545539856,0.17595019936561584,0.14934702217578888,0.1255352944135666
hertigdöme,0.4227280914783478,0.42462897300720215,0.629146158695221,1.0,0.3380640745162964,0.4375059902667999,0.21883678436279297,0.1509145349264145,0.363352507352829,0.3321881592273712,0.39726680517196655,0.352525532245636,0.09304222464561462,0.332671195268631,0.35676494240760803,0.46528923511505127,0.4142463505268097,0.3660983145236969,0.4813426434993744,0.4328896999359131,0.30719882249832153,0.40614238381385803,0.1453503519296646,0.43587982654571533,0.38372382521629333,0.3675267696380615,0.48454704880714417,0.4849942624568939,0.26270994544029236,0.5070089101791382,0.3983231484889984,0.369044691324234,0.2852896749973297,0.23821893334388733,0.3618719279766083,0.3928442895412445,0.41836854815483093,0.4799225330352783,0.48172545433044434,0.4684763550758362,0.6102204918861389,0.3005216717720032,0.5257450938224792,0.392995148897171,0.3957115411758423,0.31212544441223145,0.4766235649585724,0.48675987124443054,0.4358617663383484,0.43182897567749023,0.4707375168800354,0.31719663739204407,0.36996370553970337,0.32528921961784363,0.32809311151504517,0.3218284249305725,0.29283407330513,0.4320860207080841,0.45497754216194153,0.27332866191864014,0.3011860251426697,0.4394910931587219,0.20054715871810913,0.17153070867061615,0.19596782326698303,0.33812493085861206,0.20266738533973694,0.2489965856075287,0.2550742030143738,0.311661034822464,0.4687453806400299,0.32650935649871826,0.1869819462299347,0.33608388900756836,0.19730310142040253,0.33725202083587646,0.31151989102363586,0.3913882076740265,0.3733433187007904,0.10123449563980103,0.32475152611732483,0.2855343818664551,0.3362692892551422,0.5289894938468933,0.28162869811058044,0.20521150529384613,0.19936811923980713,0.3228910565376282,0.5058291554450989,0.2987348735332489,0.22096426784992218,0.233550027012825,0.3832641839981079,0.2623887360095978,0.15001219511032104,0.26231247186660767,0.14461655914783478,0.2490292191505432,0.2140977829694748,0.38999316096305847,0.2534944713115692,0.37616851925849915,0.43823477625846863,0.14177945256233215,0.20215031504631042,0.24049268662929535,0.2560206949710846,0.20964887738227844,0.4235500693321228,0.2597997486591339,0.32522764801979065,0.2717801332473755,0.2461450845003128,0.30106666684150696,0.34062132239341736,0.2716253995895386,0.36005526781082153,0.3100513517856598,0.15894559025764465,0.20180445909500122,0.558364987373352,0.19429516792297363,0.10594798624515533,0.2908989489078522,0.11351500451564789,0.2786186635494232,0.393166184425354,0.19764462113380432,0.23393277823925018,0.22143130004405975,0.44161051511764526,0.2543206512928009,0.25130122900009155,0.31925103068351746,0.43647146224975586,0.33189964294433594,0.3007720112800598,0.4172143340110779,0.4309687912464142,0.3287285566329956,0.2857402563095093,0.38879838585853577,0.22354163229465485,0.4047735929489136,0.4861513674259186,0.39506372809410095,0.5387055277824402,0.3619873523712158,0.16973976790905,0.269551157951355,0.46804171800613403,0.29941534996032715,0.3064388632774353,0.30901622772216797,0.43242067098617554,0.3038187623023987,0.4174937605857849,0.37343019247055054,0.2231975644826889,0.19039900600910187,0.16013582050800323,0.13891755044460297,0.11601394414901733
finland,0.19006794691085815,0.4859807789325714,0.3554704785346985,0.3380640745162964,1.0,0.2654685080051422,0.36639946699142456,0.1865048110485077,0.3130473792552948,0.21654680371284485,0.2778576612472534,0.3194305896759033,0.05705949664115906,0.19520467519760132,0.26545628905296326,0.3050360083580017,0.3480144143104553,0.1545637995004654,0.15302008390426636,0.16935862600803375,0.24589434266090393,0.4408590495586395,0.17977088689804077,0.2136661857366562,0.14434869587421417,0.2628956735134125,0.3616850972175598,0.1647753119468689,0.08648712188005447,0.2669925391674042,0.19122560322284698,0.14851731061935425,0.3147211968898773,0.11152341961860657,0.19028127193450928,0.21993839740753174,0.2556634545326233,0.22307418286800385,0.3494049906730652,0.3196946680545807,0.3382805585861206,0.1717599630355835,0.3136565685272217,0.31010162830352783,0.41006872057914734,0.13571687042713165,0.28144553303718567,0.25513696670532227,0.2557814121246338,0.1595996767282486,0.21066930890083313,0.13334329426288605,0.1446031928062439,0.19610486924648285,0.12738046050071716,0.1932864487171173,0.23575454950332642,0.1762777715921402,0.19612383842468262,0.18783435225486755,0.1642681360244751,0.2240706831216812,0.24905741214752197,0.16682907938957214,0.13490255177021027,0.2290685772895813,0.197549507021904,0.24382980167865753,0.235410675406456,0.18905863165855408,0.2560141980648041,0.14539110660552979,0.07448524236679077,0.22255903482437134,0.16838333010673523,0.10854203999042511,0.23841311037540436,0.36964333057403564,0.1800994575023651,0.21394386887550354,0.1723567694425583,0.23793131113052368,0.27963337302207947,0.18320730328559875,0.13990412652492523,0.07420054078102112,0.06206853315234184,0.1683172583580017,0.23219110071659088,0.18414025008678436,0.10001559555530548,0.11528083682060242,0.1738150417804718,0.16195718944072723,0.04886098951101303,0.15273889899253845,0.1829918473958969,0.2890487611293793,0.17067386209964752,0.290316104888916,0.23997151851654053,0.19837678968906403,0.2963714599609375,0.13670755922794342,-0.02236848883330822,0.17224760353565216,0.22076404094696045,0.05372755602002144,0.21620333194732666,0.12313293665647507,0.22228150069713593,0.2479361742734909,0.17863169312477112,0.23365925252437592,0.2847352921962738,0.22531655430793762,0.09088931232690811,0.21655328571796417,0.09118930995464325,0.14443041384220123,0.30513104796409607,0.12942515313625336,0.06431804597377777,0.3626905381679535,0.1409786492586136,0.1844111829996109,0.11993153393268585,0.15812034904956818,0.14822189509868622,0.08960225433111191,0.12723326683044434,0.28697526454925537,0.10863884538412094,0.17178000509738922,0.27267324924468994,0.16724766790866852,0.1565617024898529,0.2861567437648773,0.21662487089633942,0.2853594422340393,0.13479509949684143,0.19910046458244324,0.15468843281269073,0.2890613377094269,0.2722512185573578,0.17641684412956238,0.2677278518676758,0.23634062707424164,0.2450791746377945,0.21083950996398926,0.3704083561897278,0.13986724615097046,0.18095681071281433,0.24471576511859894,0.280737966299057,0.23119091987609863,0.21339428424835205,0.23902352154254913,0.18985266983509064,0.09643534570932388,0.167014017701149,0.14771994948387146,0.25798723101615906
stat,0.3188944458961487,0.394088476896286,0.4670591354370117,0.4375059902667999,0.2654685080051422,0.9999999403953552,0.2661275565624237,0.13346602022647858,0.350446492433548,0.37048691511154175,0.37996605038642883,0.2304220348596573,0.08400402963161469,0.1690933257341385,0.3004317283630371,0.36895930767059326,0.419224351644516,0.26870331168174744,0.2955215871334076,0.29413866996765137,0.23078633844852448,0.3293924927711487,0.19280636310577393,0.435818612575531,0.3699866533279419,0.3169328570365906,0.39566799998283386,0.48130518198013306,0.22385308146476746,0.516460657119751,0.37988975644111633,0.2573431432247162,0.33110275864601135,0.2740751802921295,0.38644999265670776,0.336441308259964,0.3697279095649719,0.4114327132701874,0.3945748507976532,0.4899458587169647,0.5187247395515442,0.3294873535633087,0.547969400882721,0.30913254618644714,0.41934770345687866,0.2834487557411194,0.48930105566978455,0.43010184168815613,0.4573346972465515,0.37276262044906616,0.4731054902076721,0.3017342686653137,0.29544150829315186,0.2478215992450714,0.2933259904384613,0.19302959740161896,0.25997334718704224,0.22709418833255768,0.348498672246933,0.3484935760498047,0.3131648004055023,0.41653868556022644,0.18508192896842957,0.1805363893508911,0.19443568587303162,0.3847680389881134,0.21960438787937164,0.265729695558548,0.26498204469680786,0.3380182981491089,0.43288978934288025,0.2926238775253296,0.19219791889190674,0.21061551570892334,0.25601232051849365,0.245360866189003,0.2611653506755829,0.4418871998786926,0.3140502870082855,0.1325095295906067,0.34135937690734863,0.1959903985261917,0.2826535403728485,0.48902949690818787,0.21840354800224304,0.26478251814842224,0.1864587962627411,0.268424391746521,0.3463395833969116,0.2720631957054138,0.2332621067762375,0.2687166631221771,0.24412623047828674,0.2809736132621765,0.19181355834007263,0.3201623260974884,0.2503751814365387,0.23353420197963715,0.25380268692970276,0.3551749885082245,0.3026449680328369,0.41597384214401245,0.4625870883464813,0.21130824089050293,0.19101010262966156,0.25401607155799866,0.20846319198608398,0.19195596873760223,0.3026297092437744,0.24537035822868347,0.3110332190990448,0.28902891278266907,0.3268220126628876,0.35527512431144714,0.3513859510421753,0.23247048258781433,0.38030093908309937,0.2957151234149933,0.12845666706562042,0.23356835544109344,0.4637618958950043,0.1668275147676468,0.13203755021095276,0.20538239181041718,0.22858864068984985,0.31638145446777344,0.4096490740776062,0.31353309750556946,0.3415795564651489,0.16998125612735748,0.3073592185974121,0.23340654373168945,0.2726036012172699,0.3140033781528473,0.425414502620697,0.2594453692436218,0.38356995582580566,0.4298044741153717,0.3193274140357971,0.356561541557312,0.3291030526161194,0.2684488594532013,0.24796178936958313,0.42797839641571045,0.44657981395721436,0.1985826939344406,0.40720054507255554,0.35282596945762634,0.1833375245332718,0.20523028075695038,0.3291594684123993,0.26475825905799866,0.42055484652519226,0.38667258620262146,0.4515202045440674,0.2741149067878723,0.3101711571216583,0.3437131643295288,0.3090701401233673,0.17529690265655518,0.23286154866218567,0.18389630317687988,0.26244473457336426
finsk,0.17700842022895813,0.35049954056739807,0.1948281079530716,0.21883678436279297,0.36639946699142456,0.2661275565624237,1.0,0.17668715119361877,0.27677756547927856,0.24162493646144867,0.1909571886062622,0.17657151818275452,0.16153110563755035,0.18970195949077606,0.3708987236022949,0.25226470828056335,0.22182780504226685,0.08293382078409195,0.16444772481918335,0.10607301443815231,0.13431018590927124,0.28744322061538696,0.40633708238601685,0.2500077188014984,0.07286611199378967,0.2424321174621582,0.25117042660713196,0.20556621253490448,0.04427476227283478,0.2325887382030487,0.0960068628191948,0.28344032168388367,0.2008141577243805,0.09918612241744995,0.13761234283447266,0.14454860985279083,0.09593220055103302,0.18787164986133575,0.17630809545516968,0.33108556270599365,0.26548266410827637,0.05810151249170303,0.26109081506729126,0.3000801205635071,0.20875297486782074,0.15550954639911652,0.24145977199077606,0.18283264338970184,0.21572710573673248,0.13208834826946259,0.21501781046390533,0.1727309376001358,0.1689053475856781,0.1147303506731987,0.1211768314242363,0.12002190202474594,0.27007564902305603,0.1016358733177185,0.20862488448619843,0.20101340115070343,0.213748037815094,0.170587956905365,0.2583271861076355,0.2287089228630066,0.05679842457175255,0.2710420489311218,0.24146288633346558,0.19102299213409424,0.23516316711902618,0.20762479305267334,0.2519226372241974,0.12819303572177887,0.12795428931713104,0.22103416919708252,0.28133270144462585,0.10766614228487015,0.274997353553772,0.19355396926403046,0.14207474887371063,0.13098984956741333,0.1346372365951538,0.14944596588611603,0.11427608877420425,0.16502229869365692,0.16832955181598663,0.07730043679475784,0.03655504062771797,0.0942186489701271,0.14982299506664276,0.17108723521232605,0.1504155546426773,0.13256829977035522,0.07174334675073624,0.21063829958438873,0.16519075632095337,0.18813131749629974,0.16064465045928955,0.2937205135822296,0.2018779218196869,0.23658324778079987,0.23132525384426117,0.21414336562156677,0.3211086094379425,0.28784114122390747,0.10967645794153214,0.13469849526882172,0.23001278936862946,0.12119919061660767,0.15161022543907166,0.09386268258094788,0.23657231032848358,0.17818023264408112,0.16380943357944489,0.1913881003856659,0.30521804094314575,0.19654667377471924,0.12084563076496124,0.26040220260620117,0.12149298936128616,0.21652084589004517,0.2349967658519745,0.11706788092851639,0.05467547848820686,0.2561808228492737,0.16902649402618408,0.1740548461675644,0.147526815533638,0.1999986618757248,0.18455900251865387,0.14726687967777252,0.1014581248164177,0.16080152988433838,0.12715910375118256,0.191268652677536,0.2333809733390808,0.15375272929668427,0.15887628495693207,0.2754185199737549,0.1723952442407608,0.2630448639392853,0.08567123115062714,0.13248717784881592,0.17160587012767792,0.2575283944606781,0.24852155148983002,0.10982584208250046,0.19636967778205872,0.15239107608795166,0.14935292303562164,0.12909246981143951,0.34501197934150696,0.1463485211133957,0.18907153606414795,0.12951739132404327,0.2526957094669342,0.19548511505126953,0.13890229165554047,0.14072561264038086,0.13345205783843994,0.05308377742767334,0.09290014207363129,0.1908160150051117,0.07216079533100128
finne,0.15434888005256653,0.25842443108558655,0.07835635542869568,0.1509145349264145,0.1865048110485077,0.13346602022647858,0.17668715119361877,1.0,0.32610517740249634,0.11324966698884964,0.13348355889320374,0.11687374114990234,0.10824810713529587,0.08136262744665146,0.11373364180326462,0.14535143971443176,0.18861094117164612,0.14325667917728424,0.07906497269868851,0.1270398646593094,0.13219819962978363,0.11942300945520401,0.11767484992742538,0.19792160391807556,0.1366240382194519,0.19282597303390503,0.22676773369312286,0.1544300764799118,0.014604205265641212,0.22241786122322083,0.12985111773014069,0.10093841701745987,0.16332148015499115,0.18255846202373505,0.1905086636543274,0.1934112310409546,0.1007259339094162,0.23704390227794647,0.172548308968544,0.2686370015144348,0.22898876667022705,0.05183485150337219,0.2181621640920639,0.1979057788848877,0.13623756170272827,0.15453241765499115,0.2091258019208908,0.1596900075674057,0.22833004593849182,0.07893829792737961,0.1608455926179886,0.08435766398906708,0.0297617856413126,0.1746457815170288,0.09892229735851288,0.0899982824921608,0.2380150407552719,0.15452909469604492,0.0714532881975174,0.05823681503534317,0.09669306129217148,0.1552971452474594,0.05471014976501465,0.2108272910118103,0.02094317600131035,0.19452905654907227,0.03788715600967407,0.17287041246891022,0.10934589058160782,0.10299479216337204,0.12399064749479294,0.15749715268611908,0.17945972084999084,0.08168312162160873,0.14522212743759155,0.14805230498313904,0.032233137637376785,0.1905735731124878,0.11032932251691818,0.05600582808256149,0.11233008652925491,0.1304832398891449,0.10886505246162415,0.15644167363643646,0.08405743539333344,0.15302914381027222,0.06779474020004272,0.12852482497692108,0.18186604976654053,0.2619275748729706,0.0768684595823288,0.1718740463256836,0.09996965527534485,0.1492251604795456,0.10988384485244751,0.07179776579141617,0.18620748817920685,0.24472548067569733,0.11034490913152695,0.17376630008220673,0.17482097446918488,0.11220348626375198,0.26055216789245605,0.12028589844703674,0.05507278069853783,0.08966446667909622,0.19119323790073395,0.17671652138233185,0.26550284028053284,0.15861865878105164,0.10514535009860992,0.1250496357679367,0.12765371799468994,0.2500739097595215,0.2796059250831604,0.17324058711528778,0.15569323301315308,0.12438349425792694,0.07206976413726807,0.10521362721920013,0.16010838747024536,0.15272191166877747,0.08264138549566269,0.08157319575548172,0.08080973476171494,0.10076183080673218,0.11685420572757721,0.1649235337972641,0.21214714646339417,0.1403694748878479,0.11928417533636093,0.1137760728597641,0.021616125479340553,0.12524539232254028,0.11527373641729355,0.103690005838871,0.0720674991607666,0.19342394173145294,0.07736213505268097,0.26952216029167175,0.12547820806503296,0.10472209751605988,0.15604268014431,0.16435623168945312,0.16875752806663513,0.09008467942476273,0.1965019404888153,0.14849016070365906,0.12160087376832962,0.10538946092128754,0.26850128173828125,0.11517532169818878,0.132095068693161,0.11890525370836258,0.10602797567844391,0.04954453930258751,0.1321646124124527,0.20314878225326538,0.10694661736488342,0.10810887068510056,0.08757752925157547,0.25083276629447937,0.14443081617355347
finska,0.2856016159057617,0.684470534324646,0.3784022927284241,0.363352507352829,0.3130473792552948,0.350446492433548,0.27677756547927856,0.32610517740249634,0.9999999403953552,0.31927689909935,0.36279189586639404,0.33599206805229187,0.275567889213562,0.2603277266025543,0.3847216069698334,0.3563007116317749,0.32543253898620605,0.2590905427932739,0.2717064619064331,0.2765653133392334,0.2511424720287323,0.34530016779899597,0.27645745873451233,0.4077693521976471,0.2708386182785034,0.36179423332214355,0.3522094786167145,0.34752988815307617,0.2318430095911026,0.5235142707824707,0.28996798396110535,0.4063638150691986,0.379971981048584,0.31082263588905334,0.36445778608322144,0.36478009819984436,0.34520411491394043,0.38511645793914795,0.34598371386528015,0.6488224267959595,0.4431155025959015,0.236824631690979,0.49531105160713196,0.3063487410545349,0.42173999547958374,0.2621123194694519,0.49010172486305237,0.3780190944671631,0.5342182517051697,0.256189227104187,0.3421671688556671,0.27382877469062805,0.3117429316043854,0.29665666818618774,0.20388714969158173,0.3113754689693451,0.6228905320167542,0.31071823835372925,0.2863923907279968,0.33905988931655884,0.32309406995773315,0.36021435260772705,0.2671201229095459,0.26797083020210266,0.2654118835926056,0.3370128571987152,0.327667236328125,0.26813215017318726,0.25461047887802124,0.3116896450519562,0.44864070415496826,0.24667946994304657,0.3714696168899536,0.2815123498439789,0.31612303853034973,0.3341553211212158,0.23768606781959534,0.3647022843360901,0.26884493231773376,0.23393452167510986,0.2771722078323364,0.29993540048599243,0.2654637396335602,0.40355655550956726,0.3026401698589325,0.24045303463935852,0.3512786328792572,0.41788938641548157,0.30441561341285706,0.3519302308559418,0.2906990349292755,0.29178664088249207,0.3007007837295532,0.36276406049728394,0.2519235610961914,0.23114800453186035,0.34012001752853394,0.6383148431777954,0.33874979615211487,0.35930052399635315,0.40406137704849243,0.36231496930122375,0.641566812992096,0.3273003399372101,0.2577517330646515,0.30937254428863525,0.41221216320991516,0.31647083163261414,0.27609118819236755,0.23529139161109924,0.4542710483074188,0.34141993522644043,0.30588915944099426,0.37775900959968567,0.664483904838562,0.27743521332740784,0.3150632977485657,0.3537784516811371,0.28182151913642883,0.26419535279273987,0.4403521716594696,0.28547123074531555,0.2792298197746277,0.33550336956977844,0.30880799889564514,0.22467516362667084,0.3310256898403168,0.35896429419517517,0.2956007719039917,0.21901123225688934,0.2650443911552429,0.38438424468040466,0.2423577606678009,0.27378135919570923,0.4268590211868286,0.33597898483276367,0.3365321755409241,0.5591357350349426,0.2449590265750885,0.6843487024307251,0.28488367795944214,0.33059418201446533,0.3049706816673279,0.38563641905784607,0.3949408531188965,0.26234200596809387,0.4837936758995056,0.36892467737197876,0.2895820438861847,0.2839519679546356,0.3739251494407654,0.3265566825866699,0.2633013129234314,0.2856655716896057,0.36950984597206116,0.2994464337825775,0.28924036026000977,0.5093859434127808,0.35694965720176697,0.22619222104549408,0.25120750069618225,0.4531124234199524,0.2605530321598053
