,ruhtinaskunta,suomi,valtio,suomalainen,kansakunta,kansa,raja,nyky,venäjä,venäläinen,keisarikunta,valtakunta,perustuslaki,rauha,maakunta,ruotsi,yhteiskunta,yhteiskunnallinen,valta,voima,mahti,oikeus,edustus,hallitsija,hallinto,oikeudet,itsenäinen,kuninkaallinen,lääni,järjestelmä,sota,isänmaa,sääty,hallitus,ministeristö,eduskunta,parlamentti,valtiopäivät,laki,sääntö,kuningas,tsaari,keisari,senaatti,alamainen,kansalainen,sopimus,historia,euroopan,yliopisto,luku,alue,seutu,muuttaa,vaihtaa,historiallinen,ruotsalainen,sisä-,kotimaan,kotimainen,käsitellä,tarkastella,keskustella,aikainen,alku,kysymys,asema,muodostaa,muodostua,syntyä,perustaa,ala,osa,kunta,erottaa,jakaa,herttua,ihminen,ihmis-,inhimillinen,julkinen,yleinen,kehittynyt,edistynyt,puhe,aika,aikakausi,hetki,kieli,kausi,eri,erilainen,kannattaa,tukea,yhdistää,liittää,vastalause,lausunto,arkisto,johtaja,tiede,tuottaa,synnyttää,esittää,sanomalehti,lehti,vaara,uhka,julkaista,painattaa,määräys,päätös,periaate,vanha,entinen,luonto,luonne,laatu,käsitys,pietari,oppilaitos,koulu,akatemia,luoda,artikkeli,kirjoitus,artikla,pykälä,karjalainen,jäsen,keski-,hallitusmuoto,virallinen,virkamies,intressi,etu,hyöty,napoleon,yhdistyä,kenraali,asukas,kartta,puolustaa,suojella,talous,yhteys,yksimielisyys,raha,markka,kruunu,kansallinen
ruhtinaskunta,0.9999999403953552,0.29765909910202026,0.34652993083000183,0.1243017166852951,0.5410958528518677,0.32516759634017944,0.6155452728271484,-0.10520196706056595,0.6541880369186401,0.3323811888694763,0.7224013209342957,0.671721339225769,0.6399338245391846,0.4138973653316498,0.6123955249786377,0.22688505053520203,0.4933846890926361,0.38665109872817993,0.4585582911968231,0.30977731943130493,0.21078869700431824,0.27726811170578003,0.5232892036437988,0.6843968629837036,0.604688286781311,0.4640108346939087,0.5410810708999634,0.18139931559562683,0.1793816089630127,0.511597752571106,0.5133115649223328,0.22617369890213013,0.28537777066230774,0.544425904750824,0.6527407169342041,0.5874091982841492,0.5524794459342957,0.32107827067375183,0.42856648564338684,0.370105504989624,0.4330718219280243,0.23135848343372345,0.35996556282043457,0.23195405304431915,0.2950936257839203,0.31144896149635315,0.6074141263961792,0.2752418518066406,0.5283799171447754,0.2726375460624695,0.1761787086725235,0.6205384135246277,0.34004223346710205,0.24954035878181458,0.11592822521924973,0.20843912661075592,0.14709649980068207,0.23339764773845673,-0.0684526339173317,0.30329596996307373,0.09945069253444672,-0.019605480134487152,0.22713463008403778,0.16848301887512207,0.1410519778728485,0.2455633133649826,0.5572667717933655,0.5025608539581299,0.33994176983833313,0.24224209785461426,0.14838901162147522,0.26503196358680725,0.26642248034477234,0.29802703857421875,0.20948316156864166,0.1239713802933693,0.3746490180492401,0.12128141522407532,0.06025593727827072,0.3266306519508362,0.0593608021736145,0.1829690933227539,0.12082311511039734,-0.01800544559955597,0.17428477108478546,0.046656880527734756,0.4137434959411621,0.1598779410123825,0.28656885027885437,0.09373622387647629,0.17368800938129425,0.126990407705307,0.2449919879436493,0.24032051861286163,0.413126140832901,0.03484693542122841,0.24973881244659424,0.22464501857757568,0.26987794041633606,0.03681137040257454,0.23105989396572113,0.1753508448600769,0.14482291042804718,0.1935819685459137,0.3132109045982361,0.3892831802368164,0.262729287147522,0.23689572513103485,0.04377099871635437,0.09737317264080048,0.34082311391830444,0.28036418557167053,0.39132145047187805,0.09421678632497787,0.18123650550842285,0.1962292641401291,0.27633923292160034,0.21420039236545563,0.2692079544067383,0.02626120299100876,0.20200422406196594,0.16623933613300323,0.20716503262519836,0.09412527829408646,0.4849531054496765,0.1588936597108841,0.3896588385105133,0.4011135399341583,-0.17666755616664886,0.26076117157936096,0.11453341692686081,0.6156009435653687,0.23052345216274261,0.36832553148269653,0.09517814964056015,0.3811173141002655,0.15056005120277405,0.4362677037715912,0.25975704193115234,0.37332621216773987,0.3103140592575073,0.35780975222587585,0.24167554080486298,0.29550901055336,0.09606191515922546,0.47509023547172546,0.4451758861541748,0.2763461470603943,0.1133747547864914,0.4607866108417511,0.30496907234191895
suomi,0.29765909910202026,1.0,0.2656620144844055,0.5590924024581909,0.5245263576507568,0.4255286157131195,0.20762354135513306,0.07471718639135361,0.38284099102020264,0.3628707230091095,0.49483197927474976,0.38709551095962524,0.3891347646713257,0.3748827576637268,0.5263206958770752,0.7304322719573975,0.42848700284957886,0.27711284160614014,0.12248068302869797,0.19308649003505707,0.12850438058376312,0.0867914929986,0.1941065639257431,0.34194743633270264,0.13974988460540771,0.20664779841899872,0.36641544103622437,0.1397232860326767,0.16796469688415527,0.405677855014801,0.32153165340423584,0.4559515118598938,0.19329705834388733,0.30014467239379883,0.31068113446235657,0.28576934337615967,0.25059813261032104,0.19736969470977783,0.28758570551872253,0.15880370140075684,0.31365108489990234,0.1882615089416504,0.2408028393983841,0.14353184401988983,0.24508178234100342,0.41957738995552063,0.10364561527967453,0.41008901596069336,0.3831050395965576,0.37788480520248413,0.2215873897075653,0.1315014362335205,0.3525480628013611,0.13609284162521362,-0.03506576269865036,0.30551663041114807,0.500245213508606,0.20672275125980377,0.20522728562355042,0.5677128434181213,-2.31289304792881e-05,-0.1033170074224472,0.019712086766958237,0.208497554063797,0.31573376059532166,0.27480822801589966,0.2493516206741333,0.20553651452064514,0.22850729525089264,0.168315127491951,0.15680569410324097,0.13028374314308167,0.19390617311000824,0.2314838021993637,0.013523312285542488,-0.08332248032093048,0.2309035360813141,0.20320704579353333,0.08688177913427353,0.29210618138313293,-0.019160661846399307,0.2897201180458069,0.31104686856269836,0.32799676060676575,0.3689335882663727,0.20189572870731354,0.4601874351501465,0.18551850318908691,0.6396297812461853,0.0942816510796547,0.06474264711141586,0.275065153837204,0.305971622467041,0.1959012746810913,0.15827880799770355,-0.02570386789739132,0.07700157165527344,0.029515542089939117,0.21596172451972961,0.1524641215801239,0.3583222031593323,0.08956057578325272,0.1369241625070572,0.031076235696673393,0.488168865442276,0.45750877261161804,0.10977804660797119,-0.13903824985027313,0.07019166648387909,0.10392588376998901,0.09912075847387314,0.05531774461269379,0.28985247015953064,0.17922738194465637,0.09086782485246658,0.3753465712070465,0.39611726999282837,0.1552574634552002,0.2785467505455017,0.02048492431640625,0.3898530900478363,0.37905845046043396,0.4093254804611206,0.15405023097991943,0.15020616352558136,0.2594197690486908,0.10176517069339752,0.1618596464395523,0.11258667707443237,0.1033930853009224,0.34893590211868286,0.4441864788532257,0.17904828488826752,0.15450967848300934,-0.03114086203277111,0.20108558237552643,0.25386855006217957,0.2604856491088867,0.056265540421009064,0.14395445585250854,0.15923383831977844,0.3099966049194336,0.09763366729021072,0.06590437889099121,0.06485064327716827,0.48698940873146057,0.3593788146972656,0.12735308706760406,0.1068478599190712,0.14149338006973267,0.5364237427711487
valtio,0.34652993083000183,0.2656620144844055,1.0,0.09528443217277527,0.35343098640441895,0.40190592408180237,0.2510591149330139,0.08984395861625671,0.48171618580818176,0.15603022277355194,0.35807546973228455,0.4324986934661865,0.5075126886367798,0.12737531960010529,0.31949636340141296,0.3041847348213196,0.438599169254303,0.19283215701580048,0.555273711681366,0.2835920751094818,0.056523751467466354,0.33421841263771057,0.5491382479667664,0.429889976978302,0.5579365491867065,0.34407129883766174,0.2773309648036957,0.14986324310302734,0.28075769543647766,0.42678481340408325,0.34675008058547974,0.22228461503982544,0.4207690954208374,0.5837003588676453,0.42152106761932373,0.5420493483543396,0.43493813276290894,0.42804694175720215,0.4387739896774292,0.39825576543807983,0.1935393512248993,0.13077056407928467,0.23738744854927063,0.3064861595630646,0.2782342731952667,0.2535139322280884,0.2769624888896942,0.16742685437202454,0.2422688603401184,0.3954245150089264,0.12620916962623596,0.11087930202484131,-0.013623762875795364,0.151670902967453,0.317290335893631,0.03942343220114708,0.055956561118364334,0.06022195518016815,0.010530862025916576,0.3167915344238281,0.266714870929718,0.009108925238251686,0.1561770737171173,0.1910390704870224,-0.04925733432173729,0.2483089566230774,0.19265030324459076,0.1465800404548645,0.18578588962554932,0.18165265023708344,0.2488585114479065,0.12165883183479309,0.1319182962179184,0.3829745054244995,-0.09961538016796112,0.14998704195022583,0.19836543500423431,-0.008593806065618992,-0.025311121717095375,0.1796131134033203,-0.01786007359623909,0.2521716356277466,0.13949251174926758,0.14236310124397278,0.2324073314666748,0.12317313998937607,0.23568305373191833,-0.0015128138475120068,0.3134419322013855,0.07472214102745056,0.20412808656692505,0.025429416447877884,0.27325260639190674,0.23946243524551392,0.12078717350959778,0.018022112548351288,0.4013938903808594,0.2703236937522888,0.15356284379959106,0.13834407925605774,0.2933381497859955,0.19046905636787415,0.06395925581455231,0.33047035336494446,0.16236643493175507,0.19438128173351288,0.22085566818714142,0.1866670697927475,0.06151667982339859,0.18181030452251434,0.3094879984855652,0.25960734486579895,0.2658301591873169,0.1337197870016098,0.011698141694068909,0.09714283794164658,0.12196135520935059,0.0017613815143704414,0.1405176818370819,0.04768092930316925,0.2803802490234375,0.35851335525512695,0.33759158849716187,0.0560506172478199,0.1514841616153717,0.1570509672164917,0.06874086707830429,0.2392718493938446,-0.09004876762628555,0.2891165614128113,0.04364139959216118,0.4417233467102051,0.11240402609109879,0.4309399425983429,0.2808394730091095,0.28811249136924744,0.19440586864948273,0.1419016420841217,0.16707073152065277,0.11355944722890854,0.15211531519889832,0.21150405704975128,0.24295209348201752,0.09967629611492157,0.4390805661678314,0.3570255637168884,0.26525887846946716,0.5352511405944824,0.07370630651712418,0.49356013536453247,0.3140392601490021
suomalainen,0.1243017166852951,0.5590924024581909,0.09528443217277527,1.0,0.23669995367527008,0.19055819511413574,-0.07345426827669144,-0.05335189029574394,0.0644809827208519,0.5857374668121338,0.19160109758377075,0.1522439867258072,0.2305057942867279,0.13392120599746704,0.20733045041561127,0.4227721691131592,0.2657780051231384,0.24401754140853882,-0.08664583414793015,0.04513513296842575,0.04980279132723808,-0.048598479479551315,0.08117669820785522,0.13750486075878143,0.03732709214091301,-0.05385610833764076,0.3126194477081299,0.09793335944414139,0.17493648827075958,0.2938002049922943,0.0064051272347569466,0.2205338180065155,0.06238068267703056,0.043884675949811935,0.20671184360980988,0.10714930295944214,0.13714730739593506,0.10232862830162048,0.029567167162895203,0.014410658739507198,0.1090191975235939,0.11310778558254242,0.07859434187412262,0.04628612473607063,0.2190745770931244,0.33969447016716003,-0.025219205766916275,0.22540706396102905,0.08609174191951752,0.4037962257862091,0.08283492922782898,0.06517249345779419,0.13416776061058044,0.08422365039587021,-0.13978832960128784,0.5072270631790161,0.8760778903961182,-0.019465817138552666,0.20129309594631195,0.6176703572273254,-0.10332630574703217,-0.20429471135139465,-0.08770979195833206,0.19144488871097565,0.2128351777791977,0.14573563635349274,0.13342569768428802,0.053411487489938736,0.03269151225686073,0.035355355590581894,0.32669416069984436,-0.031127549707889557,0.03954489529132843,0.25649118423461914,-0.18219956755638123,-0.08990029990673065,0.07104906439781189,0.07328049093484879,-0.04676677659153938,0.19990947842597961,0.20867326855659485,0.3853459358215332,0.20754683017730713,0.1834961622953415,0.2572696805000305,0.025627680122852325,0.27657750248908997,0.06408330053091049,0.3124541938304901,0.029189199209213257,-0.11852560192346573,0.13693223893642426,0.23455311357975006,0.08154866099357605,0.045343395322561264,0.031018327921628952,0.14326444268226624,0.043916456401348114,0.3226180076599121,0.2339891493320465,0.3254864811897278,-0.018179060891270638,0.023496616631746292,0.08316005021333694,0.5633519291877747,0.4430982768535614,-0.01450912281870842,-0.23827418684959412,0.08353295922279358,0.23311077058315277,0.024616917595267296,0.019420474767684937,0.2223970592021942,0.20652957260608673,0.3223448395729065,0.06887788325548172,0.16659225523471832,-0.0050770933739840984,0.1410667598247528,0.04261455312371254,0.4187222421169281,0.4390921890735626,0.4412076473236084,0.07402027398347855,0.11603625118732452,0.23081018030643463,-0.0359383188188076,0.08965792506933212,0.14313726127147675,0.15084758400917053,0.1090627908706665,0.26782122254371643,0.5009655952453613,0.1637207716703415,-0.13872581720352173,-0.06342485547065735,0.016776693984866142,0.1484859436750412,-0.031630732119083405,0.05459466204047203,0.05100719630718231,0.1449785977602005,0.03571470454335213,-0.08149456977844238,0.06178241968154907,0.3442498743534088,0.15263749659061432,-0.01667030155658722,0.13614650070667267,-0.06638485938310623,0.4739114046096802
kansakunta,0.5410958528518677,0.5245263576507568,0.35343098640441895,0.23669995367527008,1.0,0.683171272277832,0.4601973295211792,0.1779911071062088,0.43230029940605164,0.24518433213233948,0.6156062483787537,0.7001641988754272,0.560430645942688,0.2960817515850067,0.7857331037521362,0.3671433925628662,0.7693468928337097,0.48570799827575684,0.4455319046974182,0.474251925945282,0.4023023247718811,0.2903934717178345,0.4238729774951935,0.6999775171279907,0.4565611481666565,0.3409838378429413,0.6000559329986572,0.14963477849960327,0.19879625737667084,0.6353605389595032,0.46080419421195984,0.635340690612793,0.25639966130256653,0.43234384059906006,0.4779340922832489,0.49383217096328735,0.3179037570953369,0.19028042256832123,0.5320097804069519,0.3842970132827759,0.3350004553794861,0.23497465252876282,0.24603725969791412,0.16069971024990082,0.16264772415161133,0.6189684271812439,0.28305989503860474,0.34672781825065613,0.4216943085193634,0.19359190762043,0.23504340648651123,0.40003037452697754,0.5392870306968689,0.2068728655576706,-0.014946055598556995,0.212675079703331,0.29183006286621094,0.19498401880264282,-0.009597831405699253,0.45969441533088684,0.11525341123342514,0.1280003935098648,0.13636037707328796,0.22681444883346558,0.17379555106163025,0.2256530076265335,0.4788190722465515,0.437585711479187,0.39447736740112305,0.32803505659103394,0.130991131067276,0.13690300285816193,0.33689555525779724,0.34956470131874084,0.2946048378944397,0.08157503604888916,0.2473788559436798,0.5537237524986267,0.3843121826648712,0.6664853096008301,0.06603830307722092,0.306061327457428,0.39217469096183777,0.26947081089019775,0.31049802899360657,0.2969147861003876,0.5536966919898987,0.37796616554260254,0.6216641664505005,0.14642289280891418,0.1958680897951126,0.37175217270851135,0.4952786862850189,0.3755838871002197,0.3715701103210449,0.03257979452610016,0.08614978194236755,0.017060749232769012,0.1604945808649063,0.04710860550403595,0.48357272148132324,0.2854912281036377,0.4019763469696045,0.09343124181032181,0.32310718297958374,0.35883447527885437,0.37195849418640137,0.1376308798789978,0.009085840545594692,-0.016404885798692703,0.28312090039253235,0.15596462786197662,0.5353339910507202,0.11831329762935638,0.0713895931839943,0.5199053287506104,0.6087576746940613,0.3331978917121887,0.4832255244255066,-0.03064226359128952,0.5006641149520874,0.37172362208366394,0.3491058945655823,0.20812050998210907,0.1335105150938034,0.20086771249771118,0.0983334556221962,0.2885145843029022,-0.11436449736356735,0.3714733123779297,0.19605708122253418,0.6585282683372498,-0.03567741811275482,0.510032594203949,0.027368931099772453,0.4850398004055023,0.46176233887672424,0.2571267783641815,0.16707855463027954,0.11878994852304459,0.5441811084747314,0.26770928502082825,0.30243241786956787,0.38542211055755615,0.16820628941059113,0.5741399526596069,0.5939514636993408,0.3713783919811249,0.08372262120246887,0.36972862482070923,0.6466864347457886
kansa,0.32516759634017944,0.4255286157131195,0.40190592408180237,0.19055819511413574,0.683171272277832,0.9999999403953552,0.3193639814853668,0.14741362631320953,0.3983968496322632,0.10227411240339279,0.4363117814064026,0.5251221060752869,0.37164849042892456,0.1852148473262787,0.5842819213867188,0.2933419346809387,0.6430631875991821,0.2544107735157013,0.31049177050590515,0.2328374981880188,0.25967466831207275,0.19797740876674652,0.33776935935020447,0.48972412943840027,0.29195836186408997,0.2275366187095642,0.2923998534679413,0.08077690005302429,0.06581877171993256,0.4002245366573334,0.3763614594936371,0.5841773152351379,0.34389248490333557,0.5856876373291016,0.39975056052207947,0.45281070470809937,0.35442283749580383,0.18678346276283264,0.43631118535995483,0.20284491777420044,0.4133579134941101,0.27236905694007874,0.29306066036224365,0.23960518836975098,0.059926558285951614,0.583672285079956,0.06269456446170807,0.4040263891220093,0.3255390524864197,0.3162906765937805,0.18260900676250458,0.20506346225738525,0.3987298607826233,0.12909477949142456,-0.006196008063852787,0.12684784829616547,0.21180157363414764,0.07537232339382172,0.04125768318772316,0.2391234040260315,0.024973032996058464,0.11701742559671402,0.13607937097549438,0.12971675395965576,0.0971040427684784,0.22060346603393555,0.34482085704803467,0.2359360009431839,0.3313359320163727,0.19511821866035461,0.13941898941993713,0.12880279123783112,0.24074845016002655,0.4298061430454254,0.1496717631816864,-0.003702840767800808,0.2690151631832123,0.4707190692424774,0.36092373728752136,0.4537027180194855,0.03439318388700485,0.26584166288375854,0.2872520387172699,0.3064080476760864,0.3587065041065216,0.20875656604766846,0.39440128207206726,0.24752379953861237,0.6834932565689087,0.061261020600795746,0.12563367187976837,0.24719835817813873,0.3816249668598175,0.3618146777153015,0.1850692331790924,-0.013961747288703918,-0.04216058924794197,-0.07081261277198792,0.10473798960447311,0.15517586469650269,0.4178151488304138,0.08702664822340012,0.24158935248851776,0.06381634622812271,0.2893276512622833,0.372559517621994,0.2003178596496582,0.043660473078489304,-0.006323671899735928,-0.04961241036653519,0.08867467939853668,0.03521352261304855,0.34357568621635437,0.04743205010890961,-0.01068336982280016,0.5411892533302307,0.48675161600112915,0.1179942712187767,0.35925260186195374,0.07672051340341568,0.36909812688827515,0.45179304480552673,0.31419914960861206,0.197374626994133,-0.03440452367067337,0.13630400598049164,-0.04235924780368805,0.14095821976661682,-0.013076858595013618,0.23265284299850464,0.236201211810112,0.4112449288368225,-0.07388025522232056,0.3179411292076111,-0.1030067577958107,0.3238737881183624,0.31587356328964233,0.18634715676307678,0.17740635573863983,0.10407746583223343,0.44679057598114014,0.1463632881641388,0.2547852396965027,0.29156437516212463,0.22190122306346893,0.4388495087623596,0.437820166349411,0.24953553080558777,0.10466861724853516,0.3308822214603424,0.498653769493103
raja,0.6155452728271484,0.20762354135513306,0.2510591149330139,-0.07345426827669144,0.4601973295211792,0.3193639814853668,1.0,0.15082553029060364,0.44945740699768066,0.18474382162094116,0.5269397497177124,0.5191088318824768,0.43041232228279114,0.273892879486084,0.6053498387336731,0.22600871324539185,0.3034397065639496,0.2654041647911072,0.45831844210624695,0.28221216797828674,0.2773105800151825,0.25894632935523987,0.32832884788513184,0.46832239627838135,0.4528958797454834,0.29671576619148254,0.3567265570163727,0.11237950623035431,0.2540845274925232,0.3950435221195221,0.4925188720226288,0.13144832849502563,0.19335326552391052,0.40461620688438416,0.41532477736473083,0.36731189489364624,0.3374386131763458,0.26710045337677,0.348858505487442,0.33408090472221375,0.2250911295413971,0.2057197093963623,0.18766061961650848,0.11801451444625854,0.18371181190013885,0.0764942541718483,0.5351057052612305,0.18188491463661194,0.4216174781322479,0.08387961983680725,0.15960834920406342,0.6871512532234192,0.5345451831817627,0.19486188888549805,0.007533250842243433,0.053866058588027954,0.04319224879145622,0.293029248714447,-0.11166026443243027,0.1437726616859436,0.010338460095226765,0.03483351692557335,0.10923928767442703,0.2708708941936493,0.11514877527952194,0.28054895997047424,0.6086631417274475,0.3785302937030792,0.17059358954429626,0.15370729565620422,0.06079471483826637,0.278891921043396,0.2710514962673187,0.17867979407310486,0.12387852370738983,-0.06280867755413055,0.24378007650375366,0.06445977091789246,-0.0023237632121890783,0.18454191088676453,0.01900308206677437,0.188587948679924,0.13633079826831818,0.16761170327663422,0.2229929268360138,0.24437037110328674,0.3711753189563751,0.15931780636310577,0.3214917778968811,0.22495853900909424,0.21557120978832245,0.20256775617599487,0.11884725838899612,0.08365456014871597,0.33996260166168213,-0.021108681336045265,0.18066605925559998,0.20437532663345337,0.07113867253065109,-0.076525017619133,0.15203110873699188,0.03491866961121559,0.08497312664985657,-0.022019771859049797,0.12847164273262024,0.22447364032268524,0.33858346939086914,0.13721483945846558,-0.09735936671495438,-0.06806452572345734,0.3998509347438812,0.3242109417915344,0.35704493522644043,0.053503528237342834,0.12308593094348907,0.21773192286491394,0.27996963262557983,0.2893657982349396,0.250638484954834,-0.011712530627846718,0.20382915437221527,0.15284892916679382,0.09195949882268906,0.016497120261192322,0.15861645340919495,0.22858355939388275,0.149354487657547,0.29409918189048767,-0.19145812094211578,0.0782548040151596,0.19657021760940552,0.45121920108795166,-0.016116445884108543,0.2945406436920166,0.027038775384426117,0.42649805545806885,0.21256354451179504,0.13520312309265137,0.13468673825263977,0.3476054072380066,0.3305710554122925,0.30382779240608215,0.12368504703044891,0.2253277450799942,0.02595333941280842,0.3217313587665558,0.3523552119731903,0.1852215677499771,-0.09424401074647903,0.39517852663993835,0.2100622057914734
nyky,-0.10520196706056595,0.07471718639135361,0.08984395861625671,-0.05335189029574394,0.1779911071062088,0.14741362631320953,0.15082553029060364,1.0,0.03581837937235832,0.0016721230931580067,0.12809646129608154,0.0893862172961235,0.06811518222093582,0.04523823782801628,0.13076788187026978,0.06694678217172623,0.09020648151636124,0.12376566976308823,0.04349035769701004,0.006215021945536137,0.012304224073886871,-0.03270106762647629,0.0430619902908802,0.04664946347475052,0.10249132663011551,0.031517334282398224,0.13487516343593597,0.055546052753925323,-0.18244631588459015,0.12666508555412292,0.12172536551952362,0.04669962450861931,-0.06196046620607376,0.08402636647224426,0.02745400369167328,0.12797003984451294,0.13939188420772552,0.016612980514764786,0.08017130941152573,0.04059901088476181,-0.009705618023872375,-0.1288226693868637,-0.04445544257760048,-0.07230506092309952,-0.06756097078323364,0.055423591285943985,-0.0027384867426007986,0.10516490787267685,0.08104776591062546,0.05307317525148392,0.11533375829458237,0.062120623886585236,0.13190151751041412,-0.025612976402044296,-0.15334954857826233,0.04023462533950806,0.0030436282977461815,0.14056332409381866,0.09717690944671631,0.042738962918519974,0.00817896705120802,-0.029537662863731384,-0.113675057888031,0.29057765007019043,0.25438010692596436,0.04557826370000839,0.14402258396148682,0.11922731250524521,0.06746704131364822,0.04173031449317932,-0.02108340710401535,-0.018309781327843666,-0.023698972538113594,0.01952599175274372,-0.10549630224704742,-0.016695307567715645,-0.06798209249973297,-0.009978561662137508,0.13787239789962769,0.11767500638961792,-0.043919630348682404,0.21297797560691833,0.1914343535900116,0.3409883379936218,-0.01223699003458023,0.18413735926151276,0.17197838425636292,0.0701487809419632,0.1430584192276001,0.09135057032108307,0.26922062039375305,0.24442662298679352,0.09340845793485641,-0.10275210440158844,0.017673490568995476,-0.17329145967960358,-0.08544372767210007,-0.16944794356822968,-0.0020255844574421644,-0.04679499566555023,0.20095913112163544,0.09613027423620224,0.12600967288017273,-0.09218841046094894,0.037724219262599945,-0.07055771350860596,-0.013690240681171417,0.016192100942134857,-0.12408256530761719,-0.12047652900218964,0.047903209924697876,-0.12851876020431519,0.04414404556155205,0.046244729310274124,-0.0009673889726400375,0.11988876014947891,0.1607099324464798,0.19040046632289886,0.0844859629869461,-0.12349162995815277,0.05017467960715294,0.03006586991250515,0.059680141508579254,-0.10018673539161682,-0.0716119110584259,-0.041695185005664825,0.001729658804833889,0.04079260677099228,-0.08853772282600403,-0.041135989129543304,0.3323259651660919,0.1112612634897232,-0.17893585562705994,-0.06972484290599823,0.09150943905115128,-0.0006593577563762665,0.05053925886750221,-0.0321546345949173,-0.1573924869298935,-0.0409381240606308,0.08230732381343842,-0.0032836641184985638,0.015918642282485962,0.000266524963080883,-0.007370339706540108,0.06807207316160202,0.10241895169019699,0.15242627263069153,-0.04245118424296379,-0.06676442176103592,0.1637900322675705
venäjä,0.6541880369186401,0.38284099102020264,0.48171618580818176,0.0644809827208519,0.43230029940605164,0.3983968496322632,0.44945740699768066,0.03581837937235832,1.0,0.2782309949398041,0.6552475690841675,0.5858609080314636,0.538248598575592,0.36954042315483093,0.5019034147262573,0.33468425273895264,0.48870041966438293,0.1906881183385849,0.4343494474887848,0.2736247777938843,0.10870099067687988,0.21217699348926544,0.3436928689479828,0.605202853679657,0.4236754775047302,0.3250967264175415,0.35306257009506226,0.15628251433372498,0.09732738137245178,0.3207769989967346,0.5397775769233704,0.23402942717075348,0.3741122782230377,0.7494199275970459,0.6755291223526001,0.6425090432167053,0.6646814346313477,0.4230440557003021,0.37266507744789124,0.2052140235900879,0.4487016499042511,0.20863555371761322,0.407893568277359,0.22777165472507477,0.12138515710830688,0.23108303546905518,0.5119486451148987,0.19346678256988525,0.5818035006523132,0.24586796760559082,0.01059699710458517,0.23460371792316437,0.1527005434036255,0.1801137775182724,0.23636271059513092,-0.026723787188529968,0.028958531096577644,0.15009808540344238,0.02419811300933361,0.19249169528484344,0.20377668738365173,0.05756177380681038,0.2620885372161865,0.09473861753940582,0.03313156217336655,0.1302996724843979,0.29730966687202454,0.34550535678863525,0.25565043091773987,0.31694138050079346,0.13286148011684418,0.08046236634254456,0.07856331020593643,0.27477946877479553,0.13092274963855743,0.0035880322102457285,0.4373864531517029,0.1940491497516632,-0.044479936361312866,0.2734365463256836,-0.1642283946275711,0.1290428340435028,0.04800494760274887,0.05182325094938278,0.1411900371313095,-0.012820195406675339,0.1950094848871231,0.07638274878263474,0.22256657481193542,-0.13219203054904938,0.13549432158470154,0.05037835240364075,0.2518455982208252,0.37151116132736206,0.28434744477272034,0.09567219018936157,0.225299671292305,0.012086219154298306,0.01544569618999958,-0.012812663801014423,0.21713745594024658,0.12427433580160141,0.1768461912870407,0.17668427526950836,0.2690803110599518,0.38333451747894287,0.22371873259544373,0.30360665917396545,0.0856456533074379,0.09695596992969513,0.16715654730796814,0.1327894926071167,0.2682900130748749,0.04686272516846657,-0.03184095397591591,0.24035145342350006,0.22372937202453613,0.084065280854702,0.16107256710529327,0.06265192478895187,0.03581998124718666,0.03807883337140083,0.06522449105978012,0.1128314957022667,0.2669660151004791,0.06684427708387375,0.2135496735572815,0.2665775716304779,-0.14416590332984924,0.0795247033238411,0.08393821865320206,0.4531014859676361,0.13214242458343506,0.25354111194610596,-0.02838529832661152,0.23547963798046112,0.08743952214717865,0.43822771310806274,0.32256901264190674,0.46333199739456177,0.06457703560590744,0.0936700850725174,0.4126335680484772,0.39442020654678345,-0.06182049959897995,0.3498692810535431,0.39601659774780273,0.2057507187128067,-0.037941135466098785,0.42836442589759827,0.24545744061470032
