,politiikka,suuriruhtinaskunta,ruhtinaskunta,suomi,valtio,suomalainen,kansakunta,kansa,raja,nyky,venäjä,venäläinen,keisarikunta,valtakunta,perustuslaki,rauha,maakunta,ruotsi,yhteiskunta,yhteiskunnallinen,sosiaalinen,kulttuuri,sivistys,valta,voima,mahti,oikeus,edustus,hallitsija,hallinto,pohjoismainen,oikeudet,valtias,itsenäinen,kuninkaallinen,lääni,järjestelmä,sota,kuningaskunta,isänmaa,sääty,hallitus,ministeristö,eduskunta,parlamentti,valtiopäivät,laki,sääntö,liberaali,kuningas,tsaari,keisari,senaatti,alamainen,kansalainen,sopimus,historia,konsepti,euroopan,eurooppalainen,yliopisto,vuosisata,luku,maa-alue,alue,seutu,muuttaa,vaihtaa,historiallinen,ruotsalainen,sisäinen,sisä-,kotimaan,kotimainen,eurooppa,käsitellä,tarkastella,keskustella,aikainen,varhainen,alku,kysymys,asema,muodostaa,muodostua,syntyä,perustaa,ala,osa,kolkka,kulmakunta,kunta,erottaa,jakautua,jakaa,herttua,ihminen,ihmis-,inhimillinen,julkinen,yleinen,kehittynyt,edistynyt,puhe,aika,ajanjakso,aikakausi,hetki,riitainen,riidanalainen,kieli,kausi,vaihe,eri,erilainen,kannattaa,tukea,avustaa,yhdistää,liittää,vastalause,lausunto,arkisto,johtaja,irrottaa,irtautua,tiede,tuottaa,aiheuttaa,synnyttää,esittää,sanomalehti,lehti,riski,vaara,uhka,historioitsija,julkaista,painattaa,yhteistoiminta,yhteistyö,komento,hallitusaika,määräys,päätös,ratkaisu,periaate,moraali,keskiaika,vanha,entinen,aikaisempi,luonto,luonne,laatu,idea,käsitys,paikallinen,paikallis-,pietari,oppilaitos,koulu,akatemia,eheys,luoda,luovutettu,luovuttaa,artikkeli,kirjoitus,artikla,pykälä,karjalainen,jäsen,keski-,keskus-,hallitusmuoto,virallinen,muodollinen,virkamies,myytti,etu,hyöty,napoleon,yhdistyä,vertailu,yleis-,kenraali,neuvotella,asukas,raja-,kartta,puolustaa,suojella,talous,maantieteellinen,yhteys,yksimielisyys,raha,valuutta,markka,kruunu,kansallinen,agitatsiooni
politiikka,1.0,0.5032168030738831,0.7645295858383179,0.47204288840293884,0.38260751962661743,0.15138499438762665,0.5879049897193909,0.4825190305709839,0.5259936451911926,0.14667238295078278,0.7045386433601379,0.264638751745224,0.7748328447341919,0.6794299483299255,0.6526312828063965,0.44322025775909424,0.6713478565216064,0.3951607048511505,0.49750059843063354,0.4431017339229584,0.3990858495235443,0.5823032259941101,0.5068743824958801,0.4708133935928345,0.4076673984527588,0.2475377768278122,0.26134997606277466,0.5140601992607117,0.6618499755859375,0.42792898416519165,0.20234249532222748,0.31883737444877625,0.40285301208496094,0.4797498881816864,0.25341805815696716,0.05271293595433235,0.5944905281066895,0.5677449107170105,0.7262451648712158,0.3898134231567383,0.292256623506546,0.6391254663467407,0.7000093460083008,0.6707266569137573,0.6310613751411438,0.2613103985786438,0.5469560027122498,0.23340502381324768,0.42611056566238403,0.481256902217865,0.47533103823661804,0.4152757525444031,0.2033844143152237,0.271486759185791,0.3608322739601135,0.5133320093154907,0.4533381462097168,0.04657347500324249,0.548755407333374,0.4824288785457611,0.30861496925354004,0.3882381021976471,0.1669207215309143,0.19273298978805542,0.34557509422302246,0.343631774187088,0.05534319952130318,0.02967420034110546,0.17431673407554626,0.14497306942939758,0.4436337351799011,0.15700265765190125,0.07279429584741592,0.16670583188533783,0.619223952293396,0.1126609742641449,-0.12674055993556976,0.022988390177488327,0.2496763914823532,0.11937476694583893,0.22275634109973907,0.32722240686416626,0.5340127944946289,0.20214763283729553,0.24471020698547363,0.21767273545265198,0.030636515468358994,0.22099320590496063,0.14635831117630005,0.2232145220041275,0.2238810658454895,0.11445043236017227,0.05643763393163681,-0.06345553696155548,-0.17648503184318542,0.3839434087276459,0.32068589329719543,0.16247917711734772,0.3222259283065796,0.10695118457078934,0.2157534807920456,0.3081275224685669,0.20889896154403687,0.3279998302459717,0.2094849944114685,0.45673757791519165,0.5160719752311707,0.29234257340431213,0.33996057510375977,0.24263989925384521,0.5735388398170471,9.098602458834648e-05,0.19225865602493286,-0.0035838892217725515,0.21006247401237488,0.1820988655090332,0.27980098128318787,-0.0725792869925499,0.15259204804897308,0.028423260897397995,0.3806033134460449,0.15407606959342957,0.08650457859039307,0.10336968302726746,0.09994695335626602,0.16551727056503296,0.363662451505661,0.09667365998029709,0.1670067310333252,0.22926513850688934,0.015628008171916008,0.44175398349761963,0.48208796977996826,-0.1290368139743805,0.3248260021209717,0.38044455647468567,0.4443850517272949,0.024959029629826546,-0.09138164669275284,0.49733516573905945,0.42639508843421936,0.25307759642601013,0.5878252983093262,0.31317347288131714,0.3319898843765259,0.5589019656181335,0.5905126929283142,0.5432451963424683,0.3330771028995514,0.05223085731267929,0.11501869559288025,0.21501773595809937,0.4069870114326477,0.6476021409034729,0.24130822718143463,0.4098811447620392,0.5003539323806763,0.2509039640426636,0.020557213574647903,0.08245140314102173,0.3377836048603058,0.15283486247062683,0.4254486858844757,0.6602269411087036,0.11017169058322906,-0.055589716881513596,-0.05097711458802223,0.41499006748199463,0.26699069142341614,0.16542665660381317,0.2639457881450653,-0.05021641030907631,0.2036227285861969,0.19298532605171204,0.003519810736179352,0.7088504433631897,0.15440331399440765,0.2947559058666229,0.37837347388267517,-0.20139576494693756,0.30919837951660156,0.29105523228645325,0.40079283714294434,0.06633199751377106,0.4567827880382538,0.17187204957008362,0.3762524425983429,0.10636559128761292,0.2135387808084488,0.0832441970705986,0.25281935930252075,0.2663409113883972,0.21732597053050995,-0.0046492330729961395,0.18632394075393677,0.6122096180915833,0.5331584215164185,0.25471603870391846,0.0571713000535965,-0.161678284406662,0.2353670448064804,0.48503148555755615,0.6774061918258667
suuriruhtinaskunta,0.5032168030738831,1.0,0.6203383207321167,0.5333529114723206,0.41054102778434753,0.19475005567073822,0.5286678075790405,0.5011065602302551,0.26563501358032227,0.027767252177000046,0.5334666967391968,0.3136656582355499,0.6423324346542358,0.5345246195793152,0.6246597170829773,0.1762830913066864,0.5245423316955566,0.4841904640197754,0.37910887598991394,0.2006068080663681,0.23886114358901978,0.4339940547943115,0.3066028356552124,0.3086245059967041,0.19143874943256378,0.2335337996482849,0.15530094504356384,0.36908119916915894,0.597551703453064,0.3435767590999603,0.16633588075637817,0.2846998870372772,0.3502408564090729,0.39893171191215515,0.39680156111717224,0.17846660315990448,0.24548840522766113,0.3877463936805725,0.5859025716781616,0.3776152729988098,0.297059565782547,0.4505552351474762,0.3487911522388458,0.5506911873817444,0.3942415118217468,0.2918420135974884,0.3935607075691223,0.1457017958164215,0.28414228558540344,0.4130624532699585,0.5746867656707764,0.4330494999885559,0.20341774821281433,0.3846721649169922,0.45883288979530334,0.21144260466098785,0.48832395672798157,0.09538564085960388,0.3478279709815979,0.3707675337791443,0.34171855449676514,0.31177061796188354,0.0659448504447937,0.21539640426635742,0.22672632336616516,0.216523677110672,0.03327921777963638,0.11175040900707245,0.31728777289390564,0.219743549823761,0.2574917674064636,0.17285478115081787,0.05867617577314377,0.16644328832626343,0.40949320793151855,0.05004949867725372,-0.08572398871183395,-0.05731308460235596,0.00915449671447277,0.022471290081739426,0.09338033199310303,0.12172287702560425,0.1992514580488205,0.18160010874271393,0.15553191304206848,0.0986805185675621,0.022044049575924873,0.22875608503818512,0.14839568734169006,0.16429340839385986,0.1763436198234558,0.1946282684803009,0.06019597128033638,0.03837974742054939,0.06254221498966217,0.31445881724357605,0.2091003656387329,0.11805769801139832,0.26863306760787964,0.09035451710224152,0.16752777993679047,0.18430554866790771,0.06370215117931366,0.15377278625965118,0.09240167587995529,0.2750231623649597,0.2800636887550354,0.10133043676614761,0.06546033918857574,0.23794136941432953,0.6105421781539917,0.04494311660528183,0.17402246594429016,0.07130131870508194,0.09365752339363098,0.10863783955574036,0.18628665804862976,-0.014946823008358479,0.1691645234823227,0.1281881481409073,0.1781696230173111,0.021339140832424164,0.22699527442455292,0.1079883798956871,0.03872709721326828,0.06326604634523392,0.3200339376926422,0.007399491034448147,0.08664999902248383,0.05471188575029373,0.06554107367992401,0.3555522859096527,0.33394965529441833,-0.08939334750175476,-0.001069943537004292,0.06738071143627167,0.38944968581199646,0.1860092580318451,0.15647991001605988,0.11300119012594223,0.12990230321884155,0.24524758756160736,0.3471943736076355,0.14414522051811218,0.12829463183879852,0.18035125732421875,0.31249740719795227,0.19549041986465454,0.35791003704071045,0.07671655714511871,0.034695565700531006,0.25699159502983093,0.3240512013435364,0.29947972297668457,0.21306100487709045,0.19033537805080414,0.18704207241535187,0.19222435355186462,0.1219448521733284,0.10602840036153793,0.19366863369941711,0.1018432229757309,0.5035149455070496,0.3588011860847473,0.14161933958530426,0.06857150793075562,-0.025274137035012245,0.3947615921497345,0.2558884918689728,0.2846851944923401,0.20184208452701569,-0.02634396404027939,0.20652072131633759,0.31954362988471985,0.03422803804278374,0.5703426599502563,0.30439993739128113,0.22707326710224152,0.2834360897541046,-0.24386733770370483,0.11981237679719925,0.03989174962043762,0.3537207841873169,0.12259747833013535,0.2097957730293274,0.24123066663742065,0.3468810021877289,0.007706336211413145,0.37478581070899963,0.12361501902341843,0.39896079897880554,0.14217163622379303,0.12348947674036026,0.23298613727092743,0.3683474361896515,0.30031177401542664,0.18703116476535797,0.2701532542705536,0.035248979926109314,0.11903434991836548,0.4368586838245392,0.4042946994304657,0.2466452717781067
ruhtinaskunta,0.7645295858383179,0.6203383207321167,1.0,0.4688445031642914,0.3517475426197052,0.22945143282413483,0.6988911628723145,0.5112540125846863,0.4450502395629883,0.09006146341562271,0.662364661693573,0.3947516083717346,0.8110982179641724,0.7313420176506042,0.6119621992111206,0.43992799520492554,0.7828902006149292,0.38866937160491943,0.48070886731147766,0.3580092191696167,0.341864675283432,0.53082275390625,0.3808342516422272,0.3854333162307739,0.24169421195983887,0.28206369280815125,0.13233672082424164,0.42861783504486084,0.7372961044311523,0.42082878947257996,0.2606913149356842,0.26073941588401794,0.5127280950546265,0.521047830581665,0.466831237077713,0.1089024543762207,0.46697258949279785,0.5711433291435242,0.8354822993278503,0.4157441258430481,0.27093222737312317,0.5274115204811096,0.5923546552658081,0.6698548197746277,0.5988601446151733,0.2171848863363266,0.42610546946525574,0.18797622621059418,0.36731332540512085,0.6070187091827393,0.6209902167320251,0.5030097961425781,0.095425084233284,0.33631592988967896,0.3964864909648895,0.42392268776893616,0.3885287940502167,0.062285494059324265,0.5206477046012878,0.6069816946983337,0.2589579224586487,0.4277634918689728,0.1416872888803482,0.38552719354629517,0.4524756371974945,0.38472262024879456,0.1401476114988327,0.1363527923822403,0.3179907500743866,0.250106543302536,0.3950159549713135,0.2053227424621582,-0.010978713631629944,0.18638068437576294,0.6297797560691833,0.08713684976100922,-0.11838719993829727,0.05585306137800217,0.19226351380348206,0.03858080506324768,0.17314687371253967,0.2209877371788025,0.40622225403785706,0.27413779497146606,0.2756477892398834,0.19793996214866638,0.13865652680397034,0.23013626039028168,0.29920658469200134,0.37220048904418945,0.38110148906707764,0.16721105575561523,0.1352872997522354,0.07569553703069687,0.02081589587032795,0.5316757559776306,0.290835440158844,0.1218869686126709,0.28719910979270935,0.11550673842430115,0.1954667568206787,0.30639949440956116,0.18120034039020538,0.2522440254688263,0.1633032113313675,0.4610518217086792,0.4177747368812561,0.27961698174476624,0.32517990469932556,0.25335678458213806,0.5140290260314941,0.04792678728699684,0.17003266513347626,-0.020773516967892647,0.16340681910514832,0.10502851754426956,0.16488432884216309,-0.07105544954538345,0.27009671926498413,0.14193803071975708,0.20716668665409088,0.04725410044193268,0.2606663703918457,0.06323723495006561,0.07669856399297714,0.12722723186016083,0.25351011753082275,0.12426871806383133,0.17158187925815582,0.15739861130714417,0.06953216344118118,0.35076072812080383,0.29991665482521057,0.06017247959971428,0.24736373126506805,0.24103239178657532,0.46081218123435974,0.03899474814534187,0.020716138184070587,0.3561844229698181,0.27034756541252136,0.27548134326934814,0.671135425567627,0.20986057817935944,0.1764567792415619,0.3643859624862671,0.43185093998908997,0.38356348872184753,0.4023285210132599,0.16311772167682648,0.22595316171646118,0.15891627967357635,0.34310200810432434,0.5107102990150452,0.12712737917900085,0.3326267600059509,0.35005080699920654,0.25668513774871826,0.05249178782105446,0.16977545619010925,0.35897818207740784,0.2603524327278137,0.5206531882286072,0.5312814712524414,0.14733350276947021,0.0713808611035347,0.05187343433499336,0.3586806058883667,0.2080860584974289,0.20654597878456116,0.23033885657787323,0.008631374686956406,0.2300085723400116,0.2401580959558487,-0.004837044980376959,0.6897669434547424,0.17451882362365723,0.23101060092449188,0.33340534567832947,-0.16199807822704315,0.22561651468276978,0.21698978543281555,0.5123165249824524,0.14770406484603882,0.29619789123535156,0.03309477120637894,0.34371867775917053,0.08524520695209503,0.38907861709594727,0.001430292148143053,0.254119336605072,0.17384099960327148,0.21970193088054657,0.09641649574041367,0.2730589509010315,0.5193793177604675,0.36313143372535706,0.31401535868644714,0.03295106813311577,-0.020692717283964157,0.3988910913467407,0.45188096165657043,0.5428954362869263
suomi,0.47204288840293884,0.5333529114723206,0.4688445031642914,1.0,0.27043256163597107,0.5104387402534485,0.4672181010246277,0.38589510321617126,0.15909288823604584,0.122656911611557,0.5051374435424805,0.46866944432258606,0.5145206451416016,0.4584248661994934,0.3728635311126709,0.2810799181461334,0.4275950491428375,0.6966657638549805,0.4812679588794708,0.25114405155181885,0.2936355471611023,0.5817856192588806,0.43420422077178955,0.19948582351207733,0.2880869209766388,0.11800671368837357,0.0712602287530899,0.28572991490364075,0.42758703231811523,0.24095380306243896,0.4539956748485565,0.18049359321594238,0.3221155107021332,0.3972117602825165,0.21092644333839417,0.13361184298992157,0.24557584524154663,0.20747986435890198,0.42648327350616455,0.46842706203460693,0.23260655999183655,0.32320764660835266,0.2720646858215332,0.3437672555446625,0.24346117675304413,0.2689956724643707,0.2775121331214905,0.14900493621826172,0.29149508476257324,0.28496065735816956,0.3675350546836853,0.2487747222185135,0.2135539948940277,0.2247568666934967,0.43488502502441406,0.142140194773674,0.41852807998657227,0.08226444572210312,0.38255003094673157,0.3455914556980133,0.3886042833328247,0.3658236563205719,0.15417848527431488,0.022926392033696175,0.06182718276977539,0.1691909283399582,0.0333876870572567,0.07040444761514664,0.21041667461395264,0.42751577496528625,0.2486019730567932,0.10243362188339233,0.24860841035842896,0.49283838272094727,0.44105008244514465,-0.035632092505693436,-0.18914903700351715,-0.06685341149568558,-0.04137738421559334,0.07504259794950485,0.25846949219703674,0.18845078349113464,0.1289708912372589,0.08385161310434341,0.1913643479347229,0.09614528715610504,0.10788073390722275,0.10334794223308563,0.1907711923122406,0.2542608678340912,0.08094257116317749,0.09871102124452591,-0.11627140641212463,-0.04789763316512108,0.0011411187006160617,0.14894744753837585,0.2186601310968399,0.04987338185310364,0.21114224195480347,0.08483028411865234,0.19783766567707062,0.3245307505130768,0.24276694655418396,0.21477989852428436,0.10188865661621094,0.28847819566726685,0.3788159489631653,0.06440369039773941,0.06929437816143036,0.047565340995788574,0.49239587783813477,0.11340514570474625,0.20660163462162018,0.06320919841527939,0.10752227902412415,0.0631837397813797,0.14704068005084991,0.05184483900666237,0.0473930649459362,0.03707033395767212,0.1650603711605072,-0.020546482875943184,0.03236744925379753,0.18866808712482452,-0.03579960763454437,0.055737584829330444,0.2985798120498657,-0.07267443090677261,-0.14016233384609222,-0.004016129299998283,0.03404996171593666,0.5064582228660583,0.447500616312027,0.060910314321517944,0.1265242099761963,0.0680525079369545,0.45008912682533264,0.12267182022333145,0.04679934307932854,0.2614840567111969,0.2302926480770111,0.1500905454158783,0.2980145215988159,0.10134916752576828,0.05947939306497574,0.13204480707645416,0.29268428683280945,0.26926088333129883,0.3700312674045563,0.20565864443778992,0.11729066073894501,0.1545989215373993,0.35306569933891296,0.32719096541404724,0.09334910660982132,0.3507852554321289,0.1818722039461136,0.17971472442150116,0.10218378901481628,0.2711741626262665,0.343353807926178,0.26107627153396606,0.3363714814186096,0.26353946328163147,0.0659765750169754,0.018897099420428276,-0.06486815959215164,0.29992589354515076,0.21248233318328857,0.16174063086509705,0.1664067953824997,0.22971463203430176,0.11468730121850967,0.37163472175598145,-0.05419816076755524,0.4516229033470154,0.22156023979187012,0.13137608766555786,0.2290762960910797,-0.11490068584680557,-0.0034669283777475357,0.1427847146987915,0.33491289615631104,0.05507901310920715,0.1672736257314682,0.17890866100788116,0.09923573583364487,-0.0679364949464798,0.20148250460624695,-0.015647301450371742,0.19393622875213623,0.0651395320892334,-0.008814082480967045,0.079816535115242,0.2223627269268036,0.2936848998069763,0.26881134510040283,-0.0014668882358819246,0.034722600132226944,-0.011231159791350365,0.20009365677833557,0.4913286566734314,0.3340056836605072
valtio,0.38260751962661743,0.41054102778434753,0.3517475426197052,0.27043256163597107,0.9999999403953552,-0.062102481722831726,0.2861594259738922,0.4227895438671112,0.2742782235145569,-0.014403202570974827,0.5167108178138733,0.1693842113018036,0.3983331322669983,0.38473203778266907,0.440701425075531,0.0352599136531353,0.3412112891674042,0.3303195536136627,0.341741681098938,0.12598806619644165,0.09670950472354889,0.22524306178092957,0.3093840777873993,0.4917486608028412,0.11471366882324219,0.09512127190828323,0.3503226637840271,0.5097658038139343,0.4783080518245697,0.48392245173454285,0.03670785576105118,0.3273645341396332,0.28869277238845825,0.2577102482318878,0.11020583659410477,0.2172243446111679,0.33066925406455994,0.28533291816711426,0.36867591738700867,0.2187713235616684,0.49082645773887634,0.6126044392585754,0.4318588972091675,0.5884084701538086,0.5064388513565063,0.42499232292175293,0.4725724756717682,0.27269262075424194,0.13223282992839813,0.25410351157188416,0.3346175253391266,0.3046374022960663,0.4413279592990875,0.21701636910438538,0.3228401839733124,0.3032589554786682,0.11384616047143936,-0.10297305881977081,0.2476247400045395,0.16486485302448273,0.4201006591320038,0.3206794559955597,0.11326190084218979,0.23491501808166504,0.18055438995361328,0.08498403429985046,0.05007588118314743,0.14906683564186096,-0.03214242309331894,-0.006542838178575039,0.03589664027094841,0.0948021188378334,0.028639566153287888,0.06030099093914032,0.25833308696746826,0.1259453445672989,-0.09531137347221375,0.045753683894872665,0.021907014772295952,0.014601512812077999,-0.1234770268201828,0.26695504784584045,0.10878674685955048,0.09907906502485275,0.12814711034297943,0.10413652658462524,0.12601995468139648,0.14133402705192566,0.08824990689754486,-0.07509038597345352,0.18424281477928162,0.41295668482780457,-0.006692239083349705,0.10725055634975433,0.06053509563207626,0.17423580586910248,0.0667915865778923,-0.0027882030699402094,0.043746933341026306,-0.008172566071152687,0.1310855746269226,0.049938708543777466,0.04652218520641327,0.02345147170126438,0.0956926941871643,0.23977145552635193,0.18382637202739716,0.02282310277223587,-0.06743299961090088,0.18292644619941711,0.2620665729045868,0.14083117246627808,0.15469922125339508,0.15813833475112915,-0.05613698437809944,0.22634920477867126,0.2320767492055893,0.17576438188552856,0.046670760959386826,-0.009804612025618553,0.2519523501396179,0.1613984853029251,0.22192594408988953,0.10773228108882904,-0.12223611772060394,-0.05295243114233017,0.32934871315956116,0.10272546112537384,0.2050846666097641,-0.013278630562126637,0.1086319237947464,0.21700850129127502,0.24702389538288116,-0.19850337505340576,0.13281121850013733,0.12390557676553726,0.232106551527977,0.06529057025909424,0.03571446239948273,0.18986015021800995,0.1796354204416275,0.06170567870140076,0.18079690635204315,0.3159117102622986,0.20647817850112915,0.2547929584980011,0.3031380772590637,0.09216611087322235,0.26012110710144043,0.033178072422742844,-0.0016938075423240662,0.08113598823547363,0.11558515578508377,0.04444218799471855,-0.05882720649242401,0.033709894865751266,0.07056586444377899,0.21184223890304565,0.27172616124153137,-0.019654816016554832,0.36195704340934753,0.3187390863895416,0.40064987540245056,0.12060227245092392,0.025173600763082504,0.12177222967147827,0.18999017775058746,0.14822541177272797,0.04660477116703987,0.13256511092185974,0.20148009061813354,-0.07545934617519379,0.30828022956848145,0.17385466396808624,0.1573973447084427,0.39453548192977905,0.1123037189245224,0.015407098457217216,0.5203443765640259,-0.051257576793432236,0.16970956325531006,0.07911416888237,0.1410258412361145,0.0963602289557457,0.28630560636520386,0.2754629850387573,0.24582865834236145,0.2223391979932785,0.272092342376709,0.14706240594387054,0.15364743769168854,0.18266397714614868,0.07180767506361008,0.3464353084564209,0.13252845406532288,0.17832829058170319,0.16350926458835602,0.5238479971885681,0.15765750408172607,0.051480457186698914,0.48949870467185974,0.140768364071846,0.2594916522502899
suomalainen,0.15138499438762665,0.19475005567073822,0.22945143282413483,0.5104387402534485,-0.062102481722831726,0.9999999403953552,0.25279444456100464,0.09814928472042084,-0.16501128673553467,-0.05747521296143532,0.08080185949802399,0.6646862626075745,0.18782766163349152,0.11854986101388931,0.020605184137821198,0.047060076147317886,0.18598005175590515,0.40419211983680725,0.2656596004962921,0.1961444616317749,0.33176958560943604,0.3150114417076111,0.19836901128292084,-0.08538240939378738,0.034465860575437546,0.05094132199883461,-0.05480092018842697,0.03507443144917488,0.06093580275774002,0.023959288373589516,0.6188872456550598,-0.035812292248010635,0.08076631277799606,0.3978307545185089,0.28669053316116333,0.1481294482946396,0.1075255423784256,-0.015971288084983826,0.15544898808002472,0.15999209880828857,-0.07722291350364685,-0.041597604751586914,0.06586811691522598,0.11405640095472336,0.05992932617664337,0.1363518387079239,-0.013476129621267319,-0.03278682380914688,0.265468567609787,0.04086883366107941,0.06366085261106491,-0.002718782052397728,0.011395487934350967,0.22496862709522247,0.36975520849227905,-0.09916429221630096,0.25962892174720764,0.13457004725933075,0.05462285131216049,0.44355782866477966,0.36032751202583313,0.132118359208107,-0.0013554724864661694,-0.052600592374801636,-0.006028973031789064,-0.026511726900935173,-0.013619296252727509,-0.023338131606578827,0.4742758870124817,0.8773787021636963,0.20581993460655212,-0.01237322948873043,0.15492767095565796,0.6864076256752014,0.08910118788480759,-0.12800303101539612,-0.28308194875717163,-0.13217920064926147,0.1409120410680771,0.06544429063796997,0.12067613005638123,0.004747768864035606,0.015717724338173866,0.037082865834236145,0.0726906955242157,-0.07370983809232712,0.19203561544418335,-0.12114537507295609,0.03170355409383774,0.2443436086177826,0.08708927035331726,0.05447983741760254,-0.16399751603603363,-0.025315243750810623,-0.044743262231349945,0.019254187121987343,0.10486651957035065,-0.05751066654920578,0.217604860663414,0.3573342561721802,0.41480958461761475,0.19189739227294922,0.16417883336544037,0.13443243503570557,-0.036328960210084915,0.07871069014072418,0.15541401505470276,0.030447915196418762,0.19117102026939392,0.11702156066894531,0.24157994985580444,0.10460802912712097,-0.0023857899941504,-0.19779659807682037,0.11058393865823746,0.08599264174699783,-0.06306274980306625,0.06107035279273987,-0.012941722758114338,-0.01665397174656391,0.040776316076517105,-0.04444307088851929,0.11702875047922134,0.23301558196544647,-0.1147860661149025,-0.03065233863890171,0.13308748602867126,-0.08558721095323563,-0.1639898121356964,-0.05656898766756058,0.060187578201293945,0.49335938692092896,0.3802591562271118,0.2687435746192932,-0.05336470901966095,-0.059491194784641266,0.387923002243042,0.11904722452163696,0.09679849445819855,0.06932205706834793,0.00610359525308013,-0.006034439895302057,0.06562069058418274,-0.08491303026676178,-0.03279515728354454,-0.08195372670888901,0.07617785781621933,0.1726711392402649,0.15774555504322052,0.24007610976696014,0.31261080503463745,0.14672544598579407,0.00403340719640255,0.12207760661840439,-0.11132615804672241,0.1695573925971985,0.08156222105026245,0.27570873498916626,0.08732672780752182,0.23965954780578613,0.3193259835243225,0.28298091888427734,0.28662511706352234,0.12099888920783997,-0.016558898612856865,0.009011082351207733,-0.023357292637228966,0.09715589880943298,0.1060662791132927,-0.047129981219768524,0.004309008829295635,0.3460182249546051,0.13108208775520325,0.2023286074399948,-0.07990538328886032,0.08439541608095169,0.4467984735965729,0.19750842452049255,0.12989993393421173,-0.1128043606877327,-0.12749578058719635,0.030800988897681236,0.07070903480052948,-0.01451010163873434,-0.045101094990968704,0.0211294274777174,-0.010283059440553188,-0.13886550068855286,0.03907198831439018,-0.002108182292431593,0.07416356354951859,0.0057630958035588264,-0.13241402804851532,0.060335688292980194,0.44062188267707825,0.036358144134283066,0.05023746192455292,-0.16685381531715393,-0.12896639108657837,0.05067143589258194,-0.13877341151237488,0.48793432116508484,0.1620607078075409
